DB020,DB030,HS060,ANREC
DK,28752,1,2006
DK,28838,1,2006
DK,28842,1,2006
DK,28869,1,2006
DK,28947,1,2006
DK,28949,1,2006
DK,28959,1,2006
DK,28974,2,2006
DK,28992,1,2006
DK,29005,1,2006
DK,29015,1,2006
DK,29016,2,2006
DK,29024,1,2006
DK,29031,1,2006
DK,29040,1,2006
DK,29051,1,2006
DK,29052,2,2006
DK,29061,1,2006
DK,29080,1,2006
DK,29092,1,2006
DK,29106,1,2006
DK,29111,1,2006
DK,29114,2,2006
DK,29121,2,2006
DK,29146,1,2006
DK,29186,1,2006
DK,29195,2,2006
DK,29205,1,2006
DK,29224,1,2006
DK,29266,2,2006
DK,29311,1,2006
DK,29315,1,2006
DK,29322,1,2006
DK,29353,1,2006
DK,29398,1,2006
DK,29403,1,2006
DK,29406,1,2006
DK,29421,1,2006
DK,29454,1,2006
DK,29474,1,2006
DK,29494,1,2006
DK,29497,1,2006
DK,29534,1,2006
DK,29541,1,2006
DK,29618,1,2006
DK,29684,1,2006
DK,29689,1,2006
DK,29701,1,2006
DK,29714,1,2006
DK,29715,1,2006
DK,29727,1,2006
DK,29759,1,2006
DK,29854,1,2006
DK,29868,1,2006
DK,29895,2,2006
DK,29959,1,2006
DK,29977,1,2006
DK,30022,1,2006
DK,30026,1,2006
DK,30050,1,2006
DK,30083,1,2006
DK,30090,2,2006
DK,30105,1,2006
DK,30117,2,2006
DK,30123,1,2006
DK,30128,1,2006
DK,30134,1,2006
DK,30161,1,2006
DK,30177,1,2006
DK,30179,2,2006
DK,30182,2,2006
DK,30185,1,2006
DK,30219,1,2006
DK,30229,1,2006
DK,30253,1,2006
DK,30281,1,2006
DK,30306,1,2006
DK,30308,1,2006
DK,30417,1,2006
DK,30449,1,2006
DK,30459,1,2006
DK,30538,1,2006
DK,30583,2,2006
DK,30620,1,2006
DK,30664,1,2006
DK,30667,1,2006
DK,30690,1,2006
DK,30697,1,2006
DK,30710,1,2006
DK,30735,1,2006
DK,30744,1,2006
DK,30765,1,2006
DK,30776,1,2006
DK,30797,1,2006
DK,30815,2,2006
DK,30828,1,2006
DK,30838,1,2006
DK,30878,1,2006
DK,30880,1,2006
DK,30884,1,2006
DK,30899,1,2006
DK,30906,1,2006
DK,30921,1,2006
DK,30936,2,2006
DK,30946,2,2006
DK,30956,2,2006
DK,31002,2,2006
DK,31016,1,2006
DK,31130,2,2006
DK,31156,1,2006
DK,31208,1,2006
DK,31220,1,2006
DK,31277,1,2006
DK,31320,1,2006
DK,31342,1,2006
DK,31356,1,2006
DK,31360,1,2006
DK,31363,2,2006
DK,31364,1,2006
DK,31404,1,2006
DK,31433,1,2006
DK,31491,1,2006
DK,31511,1,2006
DK,31540,2,2006
DK,31548,1,2006
DK,31578,1,2006
DK,31607,1,2006
DK,31643,1,2006
DK,31644,1,2006
DK,31673,1,2006
DK,31720,1,2006
DK,31728,1,2006
DK,31759,1,2006
DK,31776,1,2006
DK,31786,1,2006
DK,31824,2,2006
DK,31840,1,2006
DK,31912,1,2006
DK,31932,1,2006
DK,31941,1,2006
DK,31959,1,2006
DK,31960,1,2006
DK,31985,1,2006
DK,32041,1,2006
DK,32056,1,2006
DK,32069,1,2006
DK,32079,1,2006
DK,32147,1,2006
DK,32162,1,2006
DK,32180,NA,2006
DK,32184,1,2006
DK,32206,1,2006
DK,32213,1,2006
DK,32224,1,2006
DK,32235,1,2006
DK,32252,1,2006
DK,32278,1,2006
DK,32293,1,2006
DK,32311,1,2006
DK,32409,1,2006
DK,32437,1,2006
DK,32440,1,2006
DK,32445,1,2006
DK,32471,1,2006
DK,32495,1,2006
DK,32543,2,2006
DK,32550,1,2006
DK,32561,1,2006
DK,32568,1,2006
DK,32641,1,2006
DK,32664,2,2006
DK,32671,1,2006
DK,32672,1,2006
DK,32687,1,2006
DK,32732,2,2006
DK,32813,1,2006
DK,32845,1,2006
DK,32857,1,2006
DK,32871,NA,2006
DK,32873,1,2006
DK,32915,2,2006
DK,32938,1,2006
DK,32978,1,2006
DK,32987,1,2006
DK,33002,1,2006
DK,33017,1,2006
DK,33018,1,2006
DK,33021,1,2006
DK,33028,1,2006
DK,33104,2,2006
DK,33105,1,2006
DK,33140,1,2006
DK,33165,1,2006
DK,33173,2,2006
DK,33201,1,2006
DK,33208,1,2006
DK,33226,1,2006
DK,33230,1,2006
DK,33238,1,2006
DK,33355,1,2006
DK,33364,1,2006
DK,33402,2,2006
DK,33403,1,2006
DK,33404,1,2006
DK,33432,1,2006
DK,33552,1,2006
DK,33585,1,2006
DK,33600,1,2006
DK,33630,1,2006
DK,33631,1,2006
DK,33635,1,2006
DK,33639,1,2006
DK,33641,2,2006
DK,33652,1,2006
DK,33662,1,2006
DK,33676,1,2006
DK,33720,1,2006
DK,33795,1,2006
DK,33821,1,2006
DK,33831,1,2006
DK,33872,1,2006
DK,33873,2,2006
DK,33884,1,2006
DK,33946,1,2006
DK,33959,1,2006
DK,33980,1,2006
DK,34021,1,2006
DK,34045,2,2006
DK,34067,2,2006
DK,34078,1,2006
DK,34087,1,2006
DK,34106,1,2006
DK,34157,1,2006
DK,34164,1,2006
DK,34187,1,2006
DK,34239,1,2006
DK,34241,1,2006
DK,34244,1,2006
DK,34258,1,2006
DK,34355,1,2006
DK,34402,1,2006
DK,34415,1,2006
DK,34446,2,2006
DK,34459,2,2006
DK,34479,2,2006
DK,34517,2,2006
DK,34518,1,2006
DK,34522,2,2006
DK,34533,2,2006
DK,34638,2,2006
DK,34641,1,2006
DK,34650,1,2006
DK,34656,1,2006
DK,34666,1,2006
DK,34667,1,2006
DK,34669,1,2006
DK,34709,1,2006
DK,34720,1,2006
DK,34750,1,2006
DK,34779,1,2006
DK,34796,1,2006
DK,34802,2,2006
DK,34814,1,2006
DK,34815,1,2006
DK,34816,1,2006
DK,34854,2,2006
DK,34891,1,2006
DK,34895,1,2006
DK,34911,1,2006
DK,34918,1,2006
DK,34939,1,2006
DK,34969,1,2006
DK,35015,1,2006
DK,35020,1,2006
DK,35077,1,2006
DK,35085,1,2006
DK,35095,1,2006
DK,35100,1,2006
DK,35119,1,2006
DK,35143,1,2006
DK,35168,1,2006
DK,35172,1,2006
DK,35209,1,2006
DK,35236,1,2006
DK,35248,1,2006
DK,35275,1,2006
DK,35305,1,2006
DK,35308,2,2006
DK,35333,1,2006
DK,35394,1,2006
DK,35417,1,2006
DK,35509,2,2006
DK,35557,1,2006
DK,35622,1,2006
DK,35703,1,2006
DK,35784,1,2006
DK,35799,1,2006
DK,35824,1,2006
DK,35830,1,2006
DK,35832,1,2006
DK,35834,1,2006
DK,35848,1,2006
DK,35855,1,2006
DK,35866,2,2006
DK,35873,2,2006
DK,35879,1,2006
DK,35889,1,2006
DK,35902,NA,2006
DK,35919,1,2006
DK,35931,1,2006
DK,35952,1,2006
DK,35961,1,2006
DK,35976,1,2006
DK,35993,2,2006
DK,35999,1,2006
DK,36027,1,2006
DK,36051,1,2006
DK,36055,1,2006
DK,36062,1,2006
DK,36072,1,2006
DK,36135,1,2006
DK,36151,1,2006
DK,36178,1,2006
DK,36228,2,2006
DK,36278,1,2006
DK,36279,1,2006
DK,36281,2,2006
DK,36312,1,2006
DK,36331,1,2006
DK,36337,1,2006
DK,36341,1,2006
DK,36342,1,2006
DK,36362,2,2006
DK,36370,1,2006
DK,36434,2,2006
DK,36436,1,2006
DK,36447,2,2006
DK,36459,1,2006
DK,36469,1,2006
DK,36480,1,2006
DK,36497,1,2006
DK,36511,1,2006
DK,36554,1,2006
DK,36558,2,2006
DK,36595,1,2006
DK,36598,1,2006
DK,36643,1,2006
DK,36649,1,2006
DK,36651,1,2006
DK,36652,2,2006
DK,36667,2,2006
DK,36670,1,2006
DK,36736,1,2006
DK,36739,1,2006
DK,36748,1,2006
DK,36789,1,2006
DK,36794,1,2006
DK,36818,1,2006
DK,36847,1,2006
DK,36855,1,2006
DK,36872,1,2006
DK,36878,1,2006
DK,36884,1,2006
DK,36918,1,2006
DK,37063,1,2006
DK,37076,1,2006
DK,37090,2,2006
DK,37096,1,2006
DK,37127,1,2006
DK,37131,2,2006
DK,37132,1,2006
DK,37133,1,2006
DK,37164,1,2006
DK,37208,1,2006
DK,37235,2,2006
DK,37239,1,2006
DK,37252,1,2006
DK,37253,1,2006
DK,37319,1,2006
DK,37350,2,2006
DK,37351,2,2006
DK,37368,1,2006
DK,37402,1,2006
DK,37406,1,2006
DK,37428,1,2006
DK,37432,1,2006
DK,37445,1,2006
DK,37468,2,2006
DK,37513,1,2006
DK,37528,1,2006
DK,37547,1,2006
DK,37556,1,2006
DK,37558,1,2006
DK,37569,1,2006
DK,37591,1,2006
DK,37603,1,2006
DK,37615,2,2006
DK,37627,1,2006
DK,37675,1,2006
DK,37704,1,2006
DK,37759,1,2006
DK,37778,2,2006
DK,37792,1,2006
DK,37793,2,2006
DK,37852,1,2006
DK,37856,1,2006
DK,37872,1,2006
DK,37873,1,2006
DK,37909,1,2006
DK,37915,1,2006
DK,37918,1,2006
DK,37970,1,2006
DK,37989,1,2006
DK,38020,1,2006
DK,38032,1,2006
DK,38039,1,2006
DK,38122,1,2006
DK,38197,2,2006
DK,38230,1,2006
DK,38269,1,2006
DK,38285,1,2006
DK,38314,1,2006
DK,38346,1,2006
DK,38351,1,2006
DK,38380,2,2006
DK,38394,1,2006
DK,38406,1,2006
DK,38409,1,2006
DK,38428,1,2006
DK,38431,1,2006
DK,38466,1,2006
DK,38508,1,2006
DK,38509,1,2006
DK,38539,1,2006
DK,38557,1,2006
DK,38565,1,2006
DK,38567,1,2006
DK,38606,1,2006
DK,38635,1,2006
DK,38641,1,2006
DK,38662,1,2006
DK,38687,1,2006
DK,38748,1,2006
DK,38759,1,2006
DK,38765,1,2006
DK,38776,1,2006
DK,38804,2,2006
DK,38811,1,2006
DK,38867,2,2006
DK,38889,2,2006
DK,38897,1,2006
DK,38904,1,2006
DK,38942,2,2006
DK,38952,1,2006
DK,39002,2,2006
DK,39051,2,2006
DK,39091,2,2006
DK,39092,1,2006
DK,39094,1,2006
DK,39103,1,2006
DK,39108,1,2006
DK,39166,1,2006
DK,39187,1,2006
DK,39234,1,2006
DK,39241,1,2006
DK,39267,1,2006
DK,39280,1,2006
DK,39350,2,2006
DK,39351,1,2006
DK,39372,1,2006
DK,39530,1,2006
DK,39548,1,2006
DK,39565,2,2006
DK,39568,1,2006
DK,39641,2,2006
DK,39649,1,2006
DK,39656,1,2006
DK,39685,1,2006
DK,39703,1,2006
DK,39753,1,2006
DK,39761,1,2006
DK,39778,2,2006
DK,39801,1,2006
DK,39819,1,2006
DK,39825,1,2006
DK,39850,2,2006
DK,39870,1,2006
DK,39881,1,2006
DK,39882,1,2006
DK,39962,2,2006
DK,39975,1,2006
DK,39992,1,2006
DK,39993,1,2006
DK,40006,1,2006
DK,40009,1,2006
DK,40029,2,2006
DK,40037,1,2006
DK,40045,1,2006
DK,40112,1,2006
DK,40124,2,2006
DK,40134,1,2006
DK,40171,1,2006
DK,40195,1,2006
DK,40221,1,2006
DK,40328,1,2006
DK,40334,1,2006
DK,40338,1,2006
DK,40347,2,2006
DK,40374,1,2006
DK,40397,1,2006
DK,40491,2,2006
DK,40513,1,2006
DK,40517,1,2006
DK,40520,1,2006
DK,40523,1,2006
DK,40552,1,2006
DK,40620,2,2006
DK,40655,1,2006
DK,40675,1,2006
DK,40687,1,2006
DK,40787,2,2006
DK,40794,1,2006
DK,40827,1,2006
DK,40853,1,2006
DK,40866,1,2006
DK,40875,1,2006
DK,40889,1,2006
DK,40903,2,2006
DK,40977,1,2006
DK,40992,1,2006
DK,41001,1,2006
DK,41031,1,2006
DK,41039,1,2006
DK,41054,1,2006
DK,41067,1,2006
DK,41102,1,2006
DK,41118,1,2006
DK,41132,1,2006
DK,41166,1,2006
DK,41181,2,2006
DK,41291,1,2006
DK,41325,1,2006
DK,41365,2,2006
DK,41368,1,2006
DK,41374,2,2006
DK,41436,1,2006
DK,41442,1,2006
DK,41484,1,2006
DK,41503,1,2006
DK,41557,1,2006
DK,41570,1,2006
DK,41579,1,2006
DK,41593,1,2006
DK,41613,1,2006
DK,41662,1,2006
DK,41724,1,2006
DK,41755,1,2006
DK,41765,1,2006
DK,41823,1,2006
DK,41854,1,2006
DK,41862,1,2006
DK,41905,1,2006
DK,41908,1,2006
DK,41928,1,2006
DK,41942,1,2006
DK,41944,1,2006
DK,41953,1,2006
DK,42027,1,2006
DK,42028,1,2006
DK,42041,1,2006
DK,42048,2,2006
DK,42056,1,2006
DK,42057,1,2006
DK,42072,1,2006
DK,42083,1,2006
DK,42100,2,2006
DK,42106,1,2006
DK,42129,1,2006
DK,42145,1,2006
DK,42190,1,2006
DK,42191,2,2006
DK,42212,1,2006
DK,42254,1,2006
DK,42298,1,2006
DK,42340,1,2006
DK,42350,1,2006
DK,42351,1,2006
DK,42385,1,2006
DK,42431,2,2006
DK,42477,2,2006
DK,42500,1,2006
DK,42503,1,2006
DK,42512,1,2006
DK,42518,1,2006
DK,42542,1,2006
DK,42547,1,2006
DK,42564,1,2006
DK,42576,1,2006
DK,42598,2,2006
DK,42697,1,2006
DK,42718,1,2006
DK,42807,2,2006
DK,42823,1,2006
DK,42826,2,2006
DK,42911,1,2006
DK,42948,1,2006
DK,42981,1,2006
DK,42991,1,2006
DK,42995,1,2006
DK,43033,1,2006
DK,43115,1,2006
DK,43133,1,2006
DK,43155,2,2006
DK,43181,1,2006
DK,43184,2,2006
DK,43186,1,2006
DK,43191,1,2006
DK,43272,1,2006
DK,43277,1,2006
DK,43301,1,2006
DK,43313,1,2006
DK,43325,1,2006
DK,43394,1,2006
DK,43411,1,2006
DK,43417,1,2006
DK,43420,2,2006
DK,43437,1,2006
DK,43444,1,2006
DK,43446,1,2006
DK,43450,1,2006
DK,43489,1,2006
DK,43493,1,2006
DK,43525,1,2006
DK,43554,1,2006
DK,43558,1,2006
DK,43583,1,2006
DK,43584,1,2006
DK,43604,1,2006
DK,43687,1,2006
DK,43732,1,2006
DK,43773,1,2006
DK,43892,1,2006
DK,43915,1,2006
DK,43920,1,2006
DK,43966,1,2006
DK,43972,1,2006
DK,43989,1,2006
DK,43990,2,2006
DK,44052,1,2006
DK,44062,1,2006
DK,44067,1,2006
DK,44087,1,2006
DK,44132,1,2006
DK,44141,1,2006
DK,44157,2,2006
DK,44174,1,2006
DK,44176,1,2006
DK,44184,1,2006
DK,44195,1,2006
DK,44217,1,2006
DK,44223,1,2006
DK,44249,1,2006
DK,44257,2,2006
DK,44284,2,2006
DK,44347,1,2006
DK,44351,1,2006
DK,44356,1,2006
DK,44361,1,2006
DK,44401,1,2006
DK,44406,1,2006
DK,44476,1,2006
DK,44481,1,2006
DK,44486,2,2006
DK,44489,2,2006
DK,44500,1,2006
DK,44504,2,2006
DK,44512,1,2006
DK,44556,2,2006
DK,44583,2,2006
DK,44591,1,2006
DK,44629,1,2006
DK,44634,1,2006
DK,44680,1,2006
DK,44684,2,2006
DK,44693,1,2006
DK,44695,1,2006
DK,44725,NA,2006
DK,44753,1,2006
DK,44768,1,2006
DK,44782,1,2006
DK,44790,1,2006
DK,44791,1,2006
DK,44802,2,2006
DK,44827,1,2006
DK,44835,1,2006
DK,44837,1,2006
DK,44845,1,2006
DK,44879,1,2006
DK,44894,1,2006
DK,44902,1,2006
DK,44904,1,2006
DK,44946,1,2006
DK,44950,1,2006
DK,44953,1,2006
DK,44975,2,2006
DK,45037,1,2006
DK,45070,1,2006
DK,45080,1,2006
DK,45102,1,2006
DK,45126,1,2006
DK,45172,1,2006
DK,45186,1,2006
DK,45265,1,2006
DK,45307,1,2006
DK,45343,1,2006
DK,45347,1,2006
DK,45353,1,2006
DK,45366,1,2006
DK,45373,1,2006
DK,45443,1,2006
DK,45468,1,2006
DK,45479,1,2006
DK,45484,1,2006
DK,45587,1,2006
DK,45624,1,2006
DK,45644,1,2006
DK,45663,1,2006
DK,45698,1,2006
DK,45699,2,2006
DK,45712,2,2006
DK,45758,1,2006
DK,45787,1,2006
DK,45792,1,2006
DK,45796,2,2006
DK,45810,1,2006
DK,45845,1,2006
DK,45854,1,2006
DK,45867,1,2006
DK,45870,1,2006
DK,45872,2,2006
DK,45897,1,2006
DK,46036,1,2006
DK,46098,1,2006
DK,46099,1,2006
DK,46122,1,2006
DK,46155,1,2006
DK,46218,1,2006
DK,46260,1,2006
DK,46282,1,2006
DK,46297,1,2006
DK,46331,2,2006
DK,46360,1,2006
DK,46361,1,2006
DK,46375,1,2006
DK,46381,2,2006
DK,46422,1,2006
DK,46476,1,2006
DK,46479,1,2006
DK,46480,1,2006
DK,46482,1,2006
DK,46506,2,2006
DK,46507,1,2006
DK,46508,2,2006
DK,46513,1,2006
DK,46514,2,2006
DK,46523,2,2006
DK,46690,1,2006
DK,46723,1,2006
DK,46802,1,2006
DK,46810,1,2006
DK,46834,1,2006
DK,46889,NA,2006
DK,46893,1,2006
DK,46906,1,2006
DK,46915,1,2006
DK,46958,1,2006
DK,47003,1,2006
DK,47028,1,2006
DK,47053,1,2006
DK,47058,1,2006
DK,47094,1,2006
DK,47128,1,2006
DK,47142,1,2006
DK,47179,1,2006
DK,47187,1,2006
DK,47191,1,2006
DK,47221,2,2006
DK,47276,1,2006
DK,47294,1,2006
DK,47298,1,2006
DK,47306,2,2006
DK,47347,2,2006
DK,47360,1,2006
DK,47362,NA,2006
DK,47434,1,2006
DK,47437,2,2006
DK,47440,1,2006
DK,47612,1,2006
DK,47618,1,2006
DK,47670,2,2006
DK,47684,1,2006
DK,47728,1,2006
DK,47778,1,2006
DK,47780,1,2006
DK,47809,1,2006
DK,47813,1,2006
DK,47817,1,2006
DK,47858,1,2006
DK,47873,1,2006
DK,47875,1,2006
DK,47876,1,2006
DK,47883,2,2006
DK,47925,1,2006
DK,48030,1,2006
DK,48035,1,2006
DK,48080,NA,2006
DK,48101,1,2006
DK,48157,1,2006
DK,48229,1,2006
DK,48234,1,2006
DK,48268,1,2006
DK,48276,1,2006
DK,48296,1,2006
DK,48298,2,2006
DK,48323,1,2006
DK,48342,2,2006
DK,48387,1,2006
DK,48390,2,2006
DK,48444,1,2006
DK,48486,1,2006
DK,48497,1,2006
DK,48526,1,2006
DK,48547,2,2006
DK,48601,1,2006
DK,48636,1,2006
DK,48674,1,2006
DK,48680,1,2006
DK,48705,1,2006
DK,48721,1,2006
DK,48734,1,2006
DK,48772,1,2006
DK,48841,2,2006
DK,48869,2,2006
DK,48885,2,2006
DK,48902,1,2006
DK,48903,1,2006
DK,48905,1,2006
DK,48908,1,2006
DK,48938,1,2006
DK,48951,1,2006
DK,48956,1,2006
DK,48968,1,2006
DK,48989,1,2006
DK,49028,1,2006
DK,49068,1,2006
DK,49115,1,2006
DK,49137,1,2006
DK,49149,1,2006
DK,49176,1,2006
DK,49179,1,2006
DK,49222,2,2006
DK,49223,2,2006
DK,49273,1,2006
DK,49284,1,2006
DK,49348,1,2006
DK,49456,1,2006
DK,49469,1,2006
DK,49537,1,2006
DK,49585,1,2006
DK,49595,1,2006
DK,49596,1,2006
DK,49612,1,2006
DK,49620,1,2006
DK,49634,1,2006
DK,49663,1,2006
DK,49686,1,2006
DK,49699,1,2006
DK,49707,1,2006
DK,49749,1,2006
DK,49757,2,2006
DK,49761,1,2006
DK,49764,1,2006
DK,49806,1,2006
DK,49811,1,2006
DK,49826,1,2006
DK,49855,1,2006
DK,49894,2,2006
DK,49904,1,2006
DK,49925,1,2006
DK,49937,2,2006
DK,49949,1,2006
DK,49989,1,2006
DK,50038,1,2006
DK,50050,1,2006
DK,50052,1,2006
DK,50064,1,2006
DK,50088,2,2006
DK,50144,2,2006
DK,50158,1,2006
DK,50174,1,2006
DK,50205,1,2006
DK,50210,1,2006
DK,50251,2,2006
DK,50294,1,2006
DK,50310,1,2006
DK,50330,1,2006
DK,50346,1,2006
DK,50370,1,2006
DK,50382,1,2006
DK,50409,1,2006
DK,50434,2,2006
DK,50438,1,2006
DK,50444,1,2006
DK,50448,1,2006
DK,50485,1,2006
DK,50502,1,2006
DK,50511,1,2006
DK,50534,2,2006
DK,50562,1,2006
DK,50582,2,2006
DK,50585,2,2006
DK,50595,1,2006
DK,50628,1,2006
DK,50641,1,2006
DK,50684,1,2006
DK,50709,1,2006
DK,50719,1,2006
DK,50729,2,2006
DK,50737,1,2006
DK,50750,1,2006
DK,50823,1,2006
DK,50878,1,2006
DK,50931,1,2006
DK,50955,1,2006
DK,50967,1,2006
DK,51000,1,2006
DK,51005,1,2006
DK,51012,1,2006
DK,51013,1,2006
DK,51019,1,2006
DK,51020,1,2006
DK,51030,1,2006
DK,51086,1,2006
DK,51090,1,2006
DK,51103,1,2006
DK,51123,1,2006
DK,51126,1,2006
DK,51170,1,2006
DK,51178,1,2006
DK,51180,1,2006
DK,51209,1,2006
DK,51256,1,2006
DK,51351,1,2006
DK,51356,1,2006
DK,51421,2,2006
DK,51434,2,2006
DK,51448,1,2006
DK,51456,1,2006
DK,51474,2,2006
DK,51538,1,2006
DK,51556,1,2006
DK,51610,1,2006
DK,51640,1,2006
DK,51648,1,2006
DK,51664,1,2006
DK,51668,1,2006
DK,51683,2,2006
DK,51711,1,2006
DK,51775,1,2006
DK,51842,1,2006
DK,51865,1,2006
DK,51873,1,2006
DK,51888,1,2006
DK,51907,1,2006
DK,51962,1,2006
DK,51983,1,2006
DK,52005,2,2006
DK,52087,1,2006
DK,52120,2,2006
DK,52121,1,2006
DK,52163,1,2006
DK,52164,2,2006
DK,52175,1,2006
DK,52178,2,2006
DK,52216,1,2006
DK,52231,1,2006
DK,52253,1,2006
DK,52276,1,2006
DK,52284,2,2006
DK,52307,1,2006
DK,52327,1,2006
DK,52333,1,2006
DK,52362,1,2006
DK,52373,1,2006
DK,52403,1,2006
DK,52430,1,2006
DK,52454,1,2006
DK,52480,1,2006
DK,52552,2,2006
DK,52556,1,2006
DK,52558,1,2006
DK,52562,1,2006
DK,52575,1,2006
DK,52603,1,2006
DK,52613,1,2006
DK,52632,1,2006
DK,52726,1,2006
DK,52729,2,2006
DK,52735,1,2006
DK,52767,1,2006
DK,52791,2,2006
DK,52802,2,2006
DK,52817,2,2006
DK,52865,1,2006
DK,52867,1,2006
DK,52878,1,2006
DK,52892,2,2006
DK,52903,1,2006
DK,52947,1,2006
DK,52963,2,2006
DK,53016,2,2006
DK,53062,1,2006
DK,53079,1,2006
DK,53081,1,2006
DK,53100,1,2006
DK,53116,2,2006
DK,53166,1,2006
DK,53182,1,2006
DK,53183,1,2006
DK,53210,1,2006
DK,53211,1,2006
DK,53228,1,2006
DK,53290,1,2006
DK,53292,2,2006
DK,53309,1,2006
DK,53315,2,2006
DK,53358,1,2006
DK,53377,1,2006
DK,53381,1,2006
DK,53435,1,2006
DK,53466,1,2006
DK,53470,2,2006
DK,53473,1,2006
DK,53482,1,2006
DK,53483,1,2006
DK,53501,1,2006
DK,53527,1,2006
DK,53600,1,2006
DK,53634,1,2006
DK,53635,2,2006
DK,53641,1,2006
DK,53655,1,2006
DK,53669,1,2006
DK,53726,1,2006
DK,53751,2,2006
DK,53795,1,2006
DK,53798,1,2006
DK,53799,2,2006
DK,53823,2,2006
DK,53843,1,2006
DK,53844,2,2006
DK,53912,1,2006
DK,53971,1,2006
DK,53990,1,2006
DK,54002,1,2006
DK,54025,1,2006
DK,54044,1,2006
DK,54096,1,2006
DK,54105,1,2006
DK,54106,2,2006
DK,54109,1,2006
DK,54129,1,2006
DK,54167,1,2006
DK,54199,1,2006
DK,54219,1,2006
DK,54222,1,2006
DK,54238,1,2006
DK,54277,1,2006
DK,54278,1,2006
DK,54307,2,2006
DK,54326,1,2006
DK,54343,2,2006
DK,54377,1,2006
DK,54398,1,2006
DK,54412,2,2006
DK,54416,1,2006
DK,54417,1,2006
DK,54459,1,2006
DK,54463,1,2006
DK,54488,2,2006
DK,54490,1,2006
DK,54496,1,2006
DK,54522,1,2006
DK,54536,1,2006
DK,54597,1,2006
DK,54609,1,2006
DK,54618,1,2006
DK,54630,1,2006
DK,54636,1,2006
DK,54733,1,2006
DK,54774,2,2006
DK,54837,1,2006
DK,54844,1,2006
DK,54938,1,2006
DK,54955,1,2006
DK,54956,1,2006
DK,54974,1,2006
DK,54978,1,2006
DK,54997,1,2006
DK,55018,2,2006
DK,55038,1,2006
DK,55081,2,2006
DK,55092,1,2006
DK,55130,1,2006
DK,55161,1,2006
DK,55198,1,2006
DK,55269,1,2006
DK,55276,1,2006
DK,55278,1,2006
DK,55300,1,2006
DK,55304,1,2006
DK,55325,1,2006
DK,55372,1,2006
DK,55406,1,2006
DK,55411,2,2006
DK,55418,1,2006
DK,55434,2,2006
DK,55436,1,2006
DK,55442,1,2006
DK,55455,1,2006
DK,55476,1,2006
DK,55544,1,2006
DK,55550,1,2006
DK,55569,1,2006
DK,55578,1,2006
DK,55616,2,2006
DK,55646,1,2006
DK,55718,1,2006
DK,55738,1,2006
DK,55751,1,2006
DK,55792,1,2006
DK,55803,2,2006
DK,55815,1,2006
DK,55859,1,2006
DK,55864,1,2006
DK,55884,1,2006
DK,55900,1,2006
DK,55910,1,2006
DK,55926,1,2006
DK,55959,1,2006
DK,55969,1,2006
DK,55985,2,2006
DK,55990,1,2006
DK,55998,1,2006
DK,56023,1,2006
DK,56070,1,2006
DK,56125,1,2006
DK,56162,1,2006
DK,56222,1,2006
DK,56234,1,2006
DK,56236,1,2006
DK,56272,1,2006
DK,56276,2,2006
DK,56334,1,2006
DK,56343,2,2006
DK,56360,1,2006
DK,56371,1,2006
DK,56393,1,2006
DK,56411,2,2006
DK,56429,1,2006
DK,56439,1,2006
DK,56454,1,2006
DK,56481,1,2006
DK,56557,2,2006
DK,56570,1,2006
DK,56692,1,2006
DK,56796,1,2006
DK,56815,1,2006
DK,56860,1,2006
DK,56880,1,2006
DK,56896,1,2006
DK,56940,NA,2006
DK,56957,2,2006
DK,57005,1,2006
DK,57037,2,2006
DK,57040,1,2006
DK,57078,1,2006
DK,57094,1,2006
DK,57097,1,2006
DK,57113,1,2006
DK,57139,1,2006
DK,57167,1,2006
DK,57184,2,2006
DK,57189,1,2006
DK,57203,1,2006
DK,57218,1,2006
DK,57220,1,2006
DK,57234,1,2006
DK,57251,1,2006
DK,57268,2,2006
DK,57275,1,2006
DK,57291,1,2006
DK,57302,1,2006
DK,57311,2,2006
DK,57334,1,2006
DK,57345,1,2006
DK,57371,1,2006
DK,57389,1,2006
DK,57406,1,2006
DK,57415,1,2006
DK,57425,1,2006
DK,57452,1,2006
DK,57487,1,2006
DK,57491,1,2006
DK,57498,1,2006
DK,57509,2,2006
DK,57524,1,2006
DK,57548,1,2006
DK,57568,1,2006
DK,57601,1,2006
DK,57604,2,2006
DK,57656,1,2006
DK,57657,2,2006
DK,57668,1,2006
DK,57677,1,2006
DK,57695,1,2006
DK,57719,1,2006
DK,57731,1,2006
DK,57735,2,2006
DK,57774,1,2006
DK,57798,1,2006
DK,57813,1,2006
DK,57861,1,2006
DK,57875,1,2006
DK,57882,1,2006
DK,57925,1,2006
DK,57954,1,2006
DK,57999,1,2006
DK,58009,1,2006
DK,58014,2,2006
DK,58028,2,2006
DK,58030,1,2006
DK,58055,1,2006
DK,58065,1,2006
DK,58071,1,2006
DK,58088,1,2006
DK,58099,1,2006
DK,58115,1,2006
DK,58127,1,2006
DK,58130,1,2006
DK,58181,1,2006
DK,58203,1,2006
DK,58213,1,2006
DK,58242,1,2006
DK,58246,1,2006
DK,58250,1,2006
DK,58265,1,2006
DK,58268,1,2006
DK,58282,1,2006
DK,58318,1,2006
DK,58342,1,2006
DK,58353,1,2006
DK,58394,1,2006
DK,58448,1,2006
DK,58530,1,2006
DK,58533,1,2006
DK,58571,2,2006
DK,58574,1,2006
DK,58613,1,2006
DK,58634,1,2006
