"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL050","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX010","PX020","PX030","PX040","PX050","PT005","PT010","PT020","PT030","PT040","PT050","PT060","PT070","PT080","PT090","PT100","PT110","PT120","PT130","PT140","PT150","PT160","PT170","PT180","PT190","PT200","PT210"
"2011","DK",16111,565.59169550173,"NA","1","2011","NA","4",1938,"2","2","1","DK","2","NA","NA","7","NA","NA","NA","NA","3","33","3","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","3","NA","3","NA","NA","2","NA",1,1,0,0,0,470,1,0,0,,211,20127,0,0,0,0,1,"7.4473",72,1611,"3","2","NA","NA","NA","NA","NA","NA","NA","1","1932","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",16221,565.59169550173,"2231.732","2","2011","NA","1",1946,"2","5","3","DK","2","NA","2","1","NA","NA","NA","NA","3","71","2","37","NA","q","NA","NA","NA","NA","2","NA","NA","NA","1","2","NA","NA","NA","2","NA",1,1,49172,455,0,0,1,0,2475,,197,0,0,0,0,0,1,"7.4473",64,1622,"2","6","NA","1","NA","2","2","1924","1","1","NA","NA","NA","NA","2","NA","NA","NA","NA","2","3","4","NA","2"
"2011","DK",16251,565.59169550173,"NA","2","2011","NA","2",1977,"2","1","1","DK","1","NA","5","11","NA","1","NA","NA","3","41",,"30","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","3","2","3","2","3","2","NA",1,1,1991,0,0,301,1,0,1,,357,0,0,324,0,0,1,"7.4473",33,1625,"3","2","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",17041,565.59169550173,"NA","1","2011","NA","1",1948,"1","2","1","DK","2","NA","3","2","NA","NA","NA","NA","3","41","5","37","NA","NA","NA","11","1","1","2","NA","NA","NA","1","NA","3","2","NA","2","NA",1,1,50413,0,0,702,1,3617,0,,0,0,0,0,0,0,1,"7.4473",62,1704,"2","7","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","3","1","NA","NA","1","1","5","4","5","1"
"2011","DK",17311,565.59169550173,"937.0148","1","2011","NA","1",1937,"2","5","1","DK","1","3","3","7","NA","1","NA","NA","NA","34","8","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA",1,1,0,0,0,0,1,0,0,,121,12539,0,0,0,0,1,"7.4473",73,1731,"3","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA"
"2011","DK",17371,565.59169550173,"694.3781","2","2011","NA","4",1978,"2","1","1","DK","1","NA","5","6","NA","NA","NA","NA","1","NA","2","37","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA",1,1,725,0,0,0,1,0,0,,11529,0,0,0,0,2643,1,"7.4473",32,1737,"3","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","4","NA","5","NA"
"2011","DK",17481,565.59169550173,"793.292","1","2011","NA","3",1934,"2","5","1","DK","1","NA","3","7","NA","1","NA","NA","3","33","3","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2","2","3","NA","NA","2","NA",1,1,0,0,0,12,1,0,0,,211,21771,0,0,0,0,1,"7.4473",76,1748,"3","7","NA","1","NA","8","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA"
"2011","DK",17771,565.59169550173,"NA","1","2011","NA","3",1978,"1","1","1","DK","2","NA","3","1","NA","NA","NA","NA","3","23","2","NA","NA","p","NA","10","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","2","NA",1,1,146091,842,0,539,1,0,0,,0,0,0,0,0,0,1,"7.4473",32,1777,"3","2","NA","NA","NA","4","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",18131,565.59169550173,"728.23","1","2011","NA","2",1937,"1","4","1","DK","1","5","2","7","NA","2","NA","NA","NA","22","3","25","NA","NA","NA","5","NA","NA","NA","NA","NA","NA","NA","2","3","NA","NA","2","NA",1,1,0,0,0,645,1,13681,0,,109,12352,0,0,0,0,1,"7.4473",73,1813,"2","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",19661,565.59169550173,"1266.994","2","2011","NA","4",1969,"1","2","1","DK","2","NA","5","1","NA","NA","NA","NA","3","41","2","37","NA","NA","NA","9","NA","NA","2","NA","NA","NA","NA","2","NA","NA","NA","NA","NA",1,1,37302,0,0,290,1,0,2734,,194,0,0,0,0,0,1,"7.4473",41,1966,"2","2","NA","1","NA","1","NA","1912","NA","NA","1945","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","6","NA","NA"
"2011","DK",20031,565.59169550173,"NA","2","2011","NA","3",1942,"1","2","1","DK","2","NA","5","3","NA","2","NA","NA","3","NA","0 - 1","NA","NA","NA","NA","13","NA","2","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA",1,1,0,0,0,435,1,0,14704,,133,0,0,345,0,0,1,"7.4473",68,2003,"2","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA","2","NA","NA","NA","NA","NA"
"2011","DK",20501,565.59169550173,"581.3172","2","2011","NA","1",1981,"1","1","3","DK","2","3","5","6","NA","2","NA","NA","NA","41","0 - 1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA",1,1,3497,0,0,391,1,0,0,,0,0,0,0,0,0,1,"7.4473",29,2050,"3","7","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","2","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",20571,565.59169550173,"1198.986","2","2011","NA","2",1962,"2","2","1","DK","1","NA","3","10","NA","NA","NA","1","NA","71","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA",1,1,0,0,0,0,1,623,0,,171,0,0,0,0,0,1,"7.4473",48,2057,"2","7","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","8","NA","NA","NA","NA","NA","1"
"2011","DK",20691,565.59169550173,"1031.965","2","2011","NA","1",1966,"1","2","3","DK","2","NA","3","5","NA","NA","NA","1","3","71","5","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","2","1","3","2","NA","2","NA",1,1,19326,0,0,0,1,0,0,,72,0,0,0,0,0,1,"7.4473",44,2069,"3","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA"
"2011","DK",20951,565.59169550173,"668.0403","2","2011","NA","1",1955,"1","2","2","DK","2","NA","NA","3","NA","NA","NA","NA","3","12","2","30","NA","NA","NA","12","1","1","NA","NA","NA","NA","NA","2","2","2","NA","2","NA",1,1,0,0,0,435,1,242,0,,65927,0,0,0,0,0,1,"7.4473",55,2095,"2","6","NA","NA","2","NA","2","NA","1","NA","NA","1","NA","NA","2","NA","NA","NA","5","2","NA","2","NA","1"
"2011","DK",21121,565.59169550173,"NA","1","2011","NA","3",1986,"1","1","3","DK","2","NA","3","2","NA","1","NA","NA","4","52","5","NA","NA","q","NA","NA","1","NA","NA","NA","NA","NA","2","NA","3","2","NA","NA","NA",1,1,21893,0,0,472,1,0,0,,301,0,0,0,0,0,1,"7.4473",24,2112,"3","2","NA","NA","NA","NA","NA","1949","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","NA","NA","4","2"
"2011","DK",22131,565.59169550173,"557.5148","2","2011","NA","1",1930,"2","4","1","DK","2","5","3","7","NA","1","NA","NA","NA","24","5","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","3","2","NA","2","NA","2","NA",1,1,0,0,0,0,1,0,0,,222,25769,0,0,0,0,1,"7.4473",80,2213,"2","6","NA","5","NA","2","NA","NA","1","1","NA","NA","NA","3","NA","1","NA","7","NA","NA","NA","5","NA","NA"
"2011","DK",22241,565.59169550173,"1213.424","2","2011","NA","2",1930,"2","4","1","DK","1","NA","2","7","NA","2","1","NA","NA","NA","4","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1","NA","3","NA","NA","2","NA",1,1,0,0,0,521,1,6177,0,,42,9898,0,0,0,0,1,"7.4473",80,2224,"2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","NA"
"2011","DK",22851,565.59169550173,"569.646","1","2011","NA","4",1933,"2","4","3","DK","2","5","3","7","NA","1","NA","NA","3","74","5","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","5","NA","2","2","NA","NA","NA",1,1,0,0,0,0,1,0,0,,186,20433,0,0,0,0,1,"7.4473",77,2285,"2","3","NA","NA","NA","NA","NA","1952","NA","NA","NA","NA","NA","3","NA","NA","2","NA","1","2","NA","2","5","NA"
"2011","DK",22951,565.59169550173,"791.5178","1","2011","NA","3",1983,"2","1","1","DK","2","NA","5","1","NA","2","NA","NA","3","33","2","50","NA","q","NA","NA","NA","NA","2","NA","NA","NA","1","2","3","2","NA","2","NA",1,1,20832,0,0,435,1,0,0,,139,0,0,0,0,0,1,"7.4473",27,2295,"3","2","NA","1","NA","1","0","NA","NA","1","1944","NA","NA","3","NA","1","NA","NA","5","NA","NA","NA","3","NA"
"2011","DK",22981,565.59169550173,"534.1258","1","2011","NA","3",1960,"1","1","3","DK","2","NA","5","1","NA","1","NA","NA","2","34","3","37","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","1","NA","NA","2","NA","2","NA",1,1,182544,0,0,1001,1,0,0,,737,0,0,0,0,0,1,"7.4473",50,2298,"3","2","NA","NA","NA","NA","NA","1949","1","NA","1934","4","1","3","2","NA","NA","NA","1","2","NA","4","3","NA"
"2011","DK",23021,565.59169550173,"1386.128","1","2011","NA","2",1978,"2","1","3","DK","2","NA","2","1","NA","NA","NA","NA","3","31","8","37","5","l-n","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA",1,1,78412,484,0,147,1,0,0,,0,0,0,0,0,0,1,"7.4473",32,2302,"2","2","NA","NA","NA","4","4","NA","NA","1","NA","1","NA","NA","NA","1","NA","7","NA","NA","NA","4","NA","NA"
"2011","DK",23971,565.59169550173,"1396.239","2","2011","NA","2",1933,"1","2","1","DK","2","NA","3","7","NA","1","NA","NA","2","22","8","40","12","NA","NA","NA","NA","NA","2","NA","NA","NA","2","2","1","NA","NA","2","NA",1,1,0,0,0,513,1,0,0,,266,53762,0,0,0,0,1,"7.4473",77,2397,"2","3","NA","NA","2","2","2","NA","NA","1","NA","1","NA","NA","NA","1","NA","NA","NA","2","NA","NA","3","NA"
"2011","DK",24371,565.59169550173,"3026.691","1","2011","NA","1",1949,"2","2","1","DK","2","NA","3","5","NA","NA","NA","1","3","23","5","37","NA","NA","NA","12","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","2","NA",1,1,24329,0,0,0,1,0,157,,24819,0,0,0,0,0,1,"7.4473",61,2437,"2","5","NA","1","1","NA","NA","1954","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","3","4","NA","NA"
"2011","DK",24561,565.59169550173,"NA","1","2011","NA","1",1943,"1","2","1","DK","1","NA","3","3","NA","NA","2","NA","2","91","0 - 1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","4","NA","3","NA","NA","2","NA",1,1,13679,2431,2258,225,1,967,474,,45,5549,0,0,0,0,1,"7.4473",67,2456,"2","2","NA","NA","NA","3","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2"
"2011","DK",25091,565.59169550173,"NA","2","2011","NA","3",1977,"2","1","3","DK","2","NA","3","11","NA","2","NA","NA","3","93",,"NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","3","2","NA","NA","NA",1,1,2781,28,0,0,1,0,1,,12,0,0,0,0,0,1,"7.4473",33,2509,"3","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","NA"
"2011","DK",25811,565.59169550173,"NA","2","2011","NA","4",1931,"2","4","3","DK","2","3","2","7","NA","2","2","NA","NA","32",,"NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2","NA","3","NA","NA","2","1",1,1,0,0,0,0,1,0,40,,129,15069,0,0,0,0,1,"7.4473",79,2581,"2","2","NA","NA","NA","4","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA"
"2011","DK",25921,565.59169550173,"940.5833","1","2011","NA","2",1967,"1","2","1","DK","2","NA","3","1","NA","1","NA","NA","3","1","3","45","2","b-e","NA","NA","1","NA","2","NA","NA","NA","NA","1","2","2","NA","NA","NA",1,1,118052,0,0,435,1,0,0,,926,0,0,26634,0,0,1,"7.4473",43,2592,"3","6","NA","1","NA","3","NA","1933","NA","NA","1948","NA","1","NA","3","NA","NA","NA","5","NA","2","NA","3","NA"
"2011","DK",25951,565.59169550173,"2623.459","1","2011","NA","4",1988,"2","1","1","DK","2","NA","3","6","NA","1","2","NA","NA","91","5","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","1","NA","2","NA","NA","6",1,1,0,0,0,677,1,0,0,,741,0,0,0,0,9005,1,"7.4473",22,2595,"2","2","NA","NA","NA","NA","3","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","1"
"2011","DK",26471,565.59169550173,"1253.954","1","2011","NA","3",1933,"1","4","1","DK","2","NA","2","7","NA","NA","NA","NA","3","24","5","30","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","2","NA","2","NA",1,1,0,0,0,485,1,0,0,,248,29892,0,0,0,0,1,"7.4473",77,2647,"2","2","NA","NA","1","NA","4","NA","NA","NA","NA","NA","NA","3","NA","NA","2","NA","2","NA","NA","NA","NA","1"
"2011","DK",26771,565.59169550173,"1282.466","1","2011","NA","3",1935,"2","4","1","DK","2","NA","2","7","NA","1","NA","NA","3","71","5","30","NA","NA","NA","11","NA","2","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA",1,1,12540,0,0,556,1,1934,0,,3466,11621,0,0,0,0,1,"7.4473",75,2677,"3","2","NA","NA","3","NA","NA","1910","NA","1","1955","NA","NA","NA","2","NA","NA","NA","1","NA","NA","2","2","NA"
"2011","DK",27741,565.59169550173,"358.4997","2","2011","NA","1",1977,"1","1","3","DK","2","NA","3","1","NA","1","NA","NA","3","83","5","NA","NA","q","NA","NA","NA","NA","2","NA","NA","NA","1","1","NA","2","NA","NA","6",1,1,18013,0,0,325,1,806,425,,117,0,0,0,0,0,1,"7.4473",33,2774,"2","2","NA","NA","NA","NA","NA","1959","NA","NA","NA","NA","1","NA","1","1","NA","NA","NA","NA","NA","NA","3","NA"
"2011","DK",28131,565.59169550173,"417.3947","2","2011","NA","1",1956,"1","5","2","DK","2","NA","3","1","NA","NA","NA","NA","3","34","9","37","NA","NA","NA","NA","1","1","NA","NA","NA","NA","2","2","3","2","NA","NA","NA",1,1,108935,810,0,471,1,0,0,,74,0,0,0,0,0,1,"7.4473",54,2813,"2","7","NA","1","2","2","5","NA","1","NA","NA","NA","NA","NA","1","1","2","NA","1","2","NA","3","NA","NA"
"2011","DK",28691,565.59169550173,"657.5847","1","2011","NA","2",1941,"2","2","3","DK","2","NA","5","7","NA","NA","2","NA","3","33","2","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","3","NA","3","NA","NA","2","NA",1,1,0,0,0,12,1,0,0,,16282,0,0,0,9905,0,1,"7.4473",69,2869,"2","6","NA","NA","NA","2","NA","NA","NA","NA","1953","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","NA"
"2011","DK",29091,565.59169550173,"717.0882","2","2011","NA","4",1966,"1","5","3","DK","2","NA","3","1","NA","1","NA","NA","3","23","3","18","NA","NA","NA","3","NA","2","2","NA","NA","NA","1","NA","3","NA","NA","NA","NA",1,1,53756,0,0,556,1,0,0,,49023,0,0,1277,0,0,1,"7.4473",44,2909,"2","6","NA","NA","3","2","NA","NA","NA","NA","1946","NA","1","NA","NA","NA","NA","NA","NA","2","3","NA","NA","NA"
"2011","DK",29161,565.59169550173,"1542.973","1","2011","NA","1",1930,"2","1","2","DK","1","5","5","7","NA","1","NA","NA","3","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","NA","NA","2","NA",1,1,329,0,0,574,1,0,0,,5407,0,0,0,8926,0,1,"7.4473",80,2916,"2","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2"
"2011","DK",29391,565.59169550173,"NA","2","2011","NA","4",1981,"1","1","2","DK","2","3","5","6","NA","1","2","NA","3","NA","0 - 1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","2","NA",1,1,4095,0,0,0,1,2417,0,,2958,0,0,0,0,0,1,"7.4473",29,2939,"3","3","NA","NA","NA","NA","NA","NA","NA","1","1947","1","NA","NA","NA","2","NA","NA","NA","NA","2","NA","NA","NA"
"2011","DK",29711,565.59169550173,"NA","1","2011","NA","3",1975,"2","1","1","Other","2","NA","3","6","NA","2","1","NA","NA","33","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA",1,1,0,0,0,541,1,0,0,,203,0,0,0,0,0,1,"7.4473",35,2971,"2","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",29891,565.59169550173,"1117.236","1","2011","NA","1",1977,"1","1","3","DK","2","NA","3","1","NA","NA","NA","NA","1","23","5","40","NA","i","NA","NA","NA","NA","2","NA","NA","NA","3","NA","3","NA","NA","NA","NA",1,1,59128,366,0,0,1,0,0,,0,0,0,0,0,0,1,"7.4473",33,2989,"3","2","NA","1","2","3","2","NA","1","1","1937","1","NA","NA","1","NA","1","NA","NA","NA","2","NA","6","2"
"2011","DK",31131,565.59169550173,"512.927","2","2011","NA","2",1977,"2","1","1","DK","2","NA","5","1","NA","NA","NA","NA","3","93","5","37","NA","q","NA","NA","1","NA","2","NA","NA","NA","3","2","3","2","NA","NA","NA",1,1,42406,0,0,865,1,0,0,,182,0,0,0,0,0,1,"7.4473",33,3113,"3","2","NA","NA","1","NA","3","NA","1","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","4","4","1"
"2011","DK",31221,565.59169550173,"553.0666","1","2011","NA","3",1931,"2","2","1","DK","2","NA","2","7","NA","NA","NA","NA","3","34","3","NA","NA","NA","NA","12","NA","2","NA","NA","NA","NA","NA","2","1","2","NA","NA","NA",1,1,0,0,0,784,1,0,0,,40705,0,0,0,0,0,1,"7.4473",79,3122,"2","6","NA","3","NA","NA","NA","1946","NA","1","NA","NA","NA","NA","1","1","2","4","NA","NA","8","NA","4","NA"
"2011","DK",31531,565.59169550173,"450.8507","1","2011","NA","4",1978,"2","1","1","DK","2","NA","3","6","NA","2","NA","1","3","41","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","2","NA","NA","NA",1,1,7591,0,0,689,1,2014,0,,14376,0,0,444,0,0,1,"7.4473",32,3153,"2","2","NA","1","3","5","6","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","8","NA","2","NA","5","NA","NA"
"2011","DK",31801,565.59169550173,"NA","2","2011","NA","4",1948,"1","1","3","DK","2","NA","3","5","NA","NA","NA","NA","3","41","5","37","NA","NA","NA","13","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA",1,1,45665,0,0,442,1,0,0,,20150,0,0,475,0,0,1,"7.4473",62,3180,"2","2","NA","NA","4","1","NA","NA","1","1","NA","4","NA","NA","2","1","NA","6","1","2","NA","5","4","1"
"2011","DK",31931,565.59169550173,"736.4809","2","2011","NA","2",1931,"2","4","1","Other","2","NA","1","7","NA","NA","NA","NA","3","NA",,"NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1","NA","3","2","8","2","NA",1,1,0,0,0,295,1,0,0,,163,29135,0,0,0,0,1,"7.4473",79,3193,"2","2","NA","NA","2","3","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",32011,565.59169550173,"936.6435","1","2011","NA","2",1987,"1","1","2","DK","2","NA","3","6","NA","NA","NA","NA","3","61","7","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA",1,1,20479,0,0,0,1,0,0,,0,0,0,0,0,0,1,"7.4473",23,3201,"3","6","NA","NA","2","NA","4","NA","1","NA","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",32171,565.59169550173,"695.5667","1","2011","NA","2",1965,"1","2","2","DK","2","NA","3","1","NA","NA","NA","NA","3","NA","3","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","2","NA","2","NA","2","NA",1,1,43107,0,0,847,1,0,0,,178,0,0,0,0,0,1,"7.4473",45,3217,"3","6","NA","3","2","2","2","1948","NA","1","1948","NA","NA","3","NA","NA","2","3","NA","2","7","6","NA","NA"
"2011","DK",32561,565.59169550173,"1331.746","1","2011","NA","3",1956,"2","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","12","4","32","NA","NA","NA","NA","1","2","NA","NA","NA","NA","2","NA","NA","2","NA","2","NA",1,1,43570,0,0,0,1,0,0,,11111,0,0,0,0,0,1,"7.4473",54,3256,"3","2","NA","2","2","3","2","NA","1","NA","1944","NA","NA","NA","NA","1","NA","3","2","2","NA","NA","NA","1"
"2011","DK",32621,565.59169550173,"1325.302","2","2011","NA","1",1988,"1","1","1","DK","1","3","3","1","NA","1","NA","NA","NA","33","4","37","NA","j","NA","NA","1","NA","NA","NA","NA","NA","2","NA","2","2","NA","2","NA",1,1,13228,0,0,667,1,12622,0,,56,0,0,0,0,0,1,"7.4473",22,3262,"2","5","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","5","1"
"2011","DK",32731,565.59169550173,"897.4906","1","2011","NA","2",1966,"2","5","1","DK","2","NA","5","1","NA","NA","NA","NA","3","NA","0 - 1","37","NA","l-n","NA","NA","1","2","2","NA","NA","NA","NA","2","3","2","NA","NA","NA",1,1,48575,296,0,411,1,0,0,,0,0,0,0,0,0,1,"7.4473",44,3273,"3","5","NA","NA","NA","2","NA","NA","NA","1","NA","1","1","NA","2","NA","NA","NA","1","NA","NA","4","NA","NA"
"2011","DK",33001,565.59169550173,"696.7438","2","2011","NA","2",1980,"1","1","3","DK","2","NA","5","1","NA","NA","NA","NA","3","71","2","37","NA","o","NA","12","NA","NA","NA","NA","NA","NA","1","1","3","NA","NA","2","NA",1,1,41598,0,0,435,1,0,0,,3803,0,0,0,0,10025,1,"7.4473",30,3300,"3","2","NA","1","NA","4","2","1945","1","1","1938","NA","1","3","NA","1","1","NA","NA","NA","NA","4","NA","NA"
"2011","DK",33111,565.59169550173,"1353.225","1","2011","NA","2",1989,"1","1","3","DK","1","NA","3","6","NA","1","NA","NA","3","NA",,"NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","3","1","3","2","NA","NA","NA",1,1,9083,0,0,0,1,3667,0,,0,0,0,0,0,0,1,"7.4473",21,3311,"2","2","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","6","NA","1","NA","6","NA","NA"
"2011","DK",33511,565.59169550173,"NA","2","2011","NA","2",1947,"1","5","1","DK","2","NA","3","7","NA","NA","NA","NA","3","23","4","38","NA","NA","NA","13","1","1","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA",1,1,0,0,0,435,1,0,0,,131122,0,0,0,0,0,1,"7.4473",63,3351,"2","2","NA","1","NA","1","NA","1945","1","NA","1931","1","1","1","2","2","NA","NA","2","2","NA","6","NA","NA"
"2011","DK",34091,565.59169550173,"1259.392","1","2011","NA","3",1953,"2","2","3","EU","2","NA","5","1","NA","NA","1","NA","3","41","4","37","NA","b-e","NA","13","1","NA","2","NA","NA","NA","NA","1","3","2","NA","2","NA",1,1,48207,0,0,15,1,0,2208,,161,0,0,0,0,0,1,"7.4473",57,3409,"3","7","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","5","2","NA"
"2011","DK",34441,565.59169550173,"NA","1","2011","NA","1",1985,"2","1","3","DK","2","NA","3","6","NA","2","NA","1","NA","42",,"NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","1","NA","3","2","NA","2","NA",1,1,9522,0,0,474,1,0,0,,0,0,0,0,0,0,1,"7.4473",25,3444,"2","7","NA","1","NA","NA","1","NA","NA","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","6","NA"
"2011","DK",34501,565.59169550173,"812.7271","1","2011","NA","1",1932,"2","5","1","DK","2","NA","3","7","NA","NA","NA","NA","3","33","3","NA","NA","NA","NA","13","1","NA","2","NA","NA","NA","1","1","NA","NA","NA","NA","NA",1,1,0,0,0,443,1,1611,0,,27509,0,0,0,0,0,1,"7.4473",78,3450,"3","6","NA","NA","NA","2","0","1925","NA","1","1950","NA","1","NA","1","NA","NA","7","1","NA","NA","4","5","1"
"2011","DK",34611,565.59169550173,"1172.532","1","2011","NA","2",1932,"1","5","1","DK","2","NA","2","7","NA","NA","NA","NA","3","NA","8","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","2","NA","2","NA",1,1,0,0,0,443,1,0,0,,98,11093,0,0,0,0,1,"7.4473",78,3461,"2","6","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","1","NA","NA","NA","NA","NA"
"2011","DK",35301,565.59169550173,"NA","1","2011","NA","1",1941,"1","2","3","DK","2","NA","5","7","NA","1","NA","NA","3","24","2","42","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","2","NA",1,1,11268,0,0,0,1,0,0,,219,46834,0,0,0,0,1,"7.4473",69,3530,"2","2","NA","1","1","2","1","NA","1","1","NA","NA","1","NA","3","1","NA","NA","NA","NA","NA","NA","NA","2"
