"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH081","HH090","HH091","MI010","MI020","MI025","MI026","MI030","MI040","MI045","MI046","MI050","MI051","MI052","MI053","MI054","MI055","MI056","MI057","MI058","MI060","MI065","MI066","MI075","MI076","MI085","MI086","MI090","MI095","MI100","MI110","MI111","MI112","MI113","MI114","MI120","MI121","MI122","MI123","MI124","MI125","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010"
"2008","DK",1361,"1","2008","9",24636,9743,0,0,,,,,,,,0,0,0,0,0,,55,,0,0,0,,14893,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","3","5","1073.74","3","NA","2","2","2","2","2","1","3","2","1","469.76","NA","1410.89","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","1","NA","NA","NA","NA","NA","NA","2","NA","2","1","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",1363,"1","2008","10",25502,20251,0,0,,,,,,,,0,0,0,0,0,,-309,,0,0,0,,5251,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","3","6","1744.83","3","NA","2","2","2","2","2","1","3","2","1","NA","NA","535.54","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","2","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",1371,"2","2008","15",25318,19236,0,0,,,,,,,,0,0,0,0,0,,349,,0,688,0,,5394,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","3","5","1073.74","3","NA","2","1","2","2","1","2","3","2","1","NA","NA","1473.67","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","8","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",1379,"2","2008","5",31742,14043,0,0,,,,,,,,0,0,0,0,0,,-607,,0,867,0,,16832,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","3221.22","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","2291.51","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",1407,"1","2008","9",74642,57306,0,0,,,,,,,,0,0,0,0,0,,-153,,0,0,0,,17336,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1342.17","3","NA","2","2","2","1","2","1","3","2","1","NA","NA","553.23","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",1417,"NA","2008","8",4421,-17899,0,0,,,,,,,,0,0,0,0,0,,-93,,0,0,0,,22320,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","1","4","NA","3","NA","1","1","2","2","4","1","3","2","1","NA","NA","747.86","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","2","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",1434,"2","2008","6",65600,47212,0,0,,,,,,,,0,0,0,3992,0,,287,,0,890,0,,17497,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","3","6","1342.17","3","NA","NA","2","2","2","1","2","4","2","1","NA","NA","747.86","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",1497,"2","2008","4",13857,6921,0,0,,,,,,,,0,0,0,566,0,,-2,,0,0,0,,6936,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","4026.52","3","3","2","2","1","2","1","1","3","2","1","268.43","NA","400.93","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","2","NA","1","NA","NA","NA","2","NA","2","1","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",1546,"1","2008","6",23547,16519,0,0,,,,,,,,0,0,0,0,0,,-901,,0,0,0,,7028,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","2415.91","2","NA","2","1","2","2","1","2","5","NA","1","NA","NA","424.83","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","1","2","2","2","NA","NA","2","2","1","2","1","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",1577,"1","2008","NA",57186,33362,0,0,,,,,,,,0,0,0,0,0,,11628,,0,0,0,,23824,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","6710.87","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","3254.17","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","2","2","2","NA","NA","2","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",1581,"2","2008","5",33310,14888,0,0,,,,,,,,0,0,0,0,0,,-626,,0,776,0,,17646,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","1610.61","1","NA","2","1","2","2","1","2","6","2","1","NA","NA","860.01","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",1594,"NA","2008","5",9494,2741,0,0,,,,,,,,0,0,0,0,0,,1060,,0,261,0,,6492,"NA","3","NA","3","NA","3","2","1","1","1","1","3","1","1","5","1879.04","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","916.86","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","2","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",1600,"2","2008","9",23487,15434,0,0,,,,,,,,0,0,0,0,0,,-1399,,0,276,0,,7777,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","3","1207.96","2","NA","2","2","2","1","4","1","3","2","1","NA","NA","251.38","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",1611,"1","2008","19",38422,35136,0,0,,,,,,,,0,0,0,0,0,,-17,,0,360,0,,2927,"NA","3","NA","3","NA","3","1","1","1","1","1","1","3","1","4","3355.43","2","3","2","1","2","2","2","2","NA","2","1","NA","NA","704.22","1","NA","1","NA","1","2","3","NA","1","NA","NA","NA","2","NA","2","NA","NA","2","NA","2","NA","2","1","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",1614,"1","2008","4",24908,18245,0,0,,,,,,,,0,0,0,777,0,,1,,0,0,0,,6662,"NA","3","NA","3","NA","3","2","1","2","1","1","3","1","1","5","3355.43","3","3","2","1","2","2","1","1","6","2","1","NA","NA","753.87","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","2","NA","2","NA","2","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",1693,"NA","2008","11",21728,21507,0,0,,,,,,,,0,0,0,859,0,,-52,,0,8,0,,213,"NA","3","NA","1","NA","3","1","1","1","1","1","3","1","3","5","2013.26","2","NA","2","1","1","1","4","1","4","2","1","389.23","NA","1097.84","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","2","2","2","NA","NA","NA","2","1","NA","NA","NA","NA","NA","1","5","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",1720,"1","2008","9",18677,14422,0,0,,,,,,,,0,0,0,179,0,,-13,,0,0,0,,4255,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","1","4","1140.85","3","NA","2","2","2","2","1","2","2","2","1","577.13","NA","967.52","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",1726,"2","2008","11",11370,5545,0,0,,,,,,,,0,0,0,0,0,,730,,0,0,0,,5825,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","671.09","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","473.89","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",1736,"2","2008","9",45353,31538,0,0,,,,,,,,0,0,0,0,0,,-154,,0,1074,0,,12740,"NA","3","NA","3","NA","3","1","1","2","1","1","3","3","2","5","1342.17","2","NA","2","2","2","2","1","1","3","2","1","NA","NA","867.46","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","1","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",1765,"NA","2008","7",24955,17829,0,0,,,,,,,,0,0,0,0,0,,3705,,0,0,0,,7126,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","1610.61","3","2","2","2","2","2","1","1","3","2","1","671.09","NA","860.01","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",1801,"1","2008","10",40364,28024,0,0,,,,,,,,0,0,0,3556,0,,6,,0,0,0,,12340,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","134.22","3","NA","2","2","2","2","1","1","3","1","1","NA","NA","525.72","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",1860,"1","2008","4",52462,-3212,0,0,,,,,,,,0,0,0,0,0,,667,,0,0,1784,,53890,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","3","671.09","2","NA","2","1","2","2","1","2","5","2","1","1167.69","NA","1129.13","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","2","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",1954,"2","2008","14",26803,3659,0,0,,,,,,,,0,0,0,0,0,,28,,0,0,0,,23144,"NA","3","NA","3","NA","3","1","1","1","1","1","3","1","1","4","2147.48","3","3","2","2","2","1","1","2","2","2","1","NA","NA","694.42","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","2","2","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",1990,"2","2008","7",42274,28278,0,0,,,,,,,,0,0,0,8481,0,,-5317,,0,0,0,,13996,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","2952.78","2","3","2","2","1","1","1","1","6","2","1","NA","NA","795.32","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",2037,"2","2008","7",159100,133506,0,0,,,,,,,,0,0,0,0,0,,-11787,,0,0,0,,25594,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","1006.63","3","NA","1","2","2","2","1","1","5","2","1","NA","NA","1732.69","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",2043,"NA","2008","6",48915,30670,0,0,,,,,,,,0,0,0,0,0,,4,,0,2110,0,,16135,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","3","1100.58","2","NA","2","2","1","2","1","1","5","2","1","NA","NA","655.2","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",2056,"1","2008","6",27546,26151,0,0,,,,,,,,0,0,0,0,0,,0,,0,106,0,,1289,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","1","4","2415.91","2","3","2","2","2","2","4","1","1","2","1","469.76","NA","637.48","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","1","NA","NA","NA","2","2","NA","2","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",2081,"2","2008","6",17567,14166,0,0,,,,,,,,0,0,0,0,0,,544,,0,0,0,,3400,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","1342.17","3","NA","2","2","2","1","1","1","4","NA","1","NA","NA","2240.04","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",2098,"2","2008","11",27420,15507,0,0,,,,,,,,0,0,0,0,0,,-2608,,0,0,0,,11914,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","3355.43","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","553.23","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",2114,"1","2008","10",17013,-745,0,0,,,,,,,,0,0,0,0,0,,5354,,0,1364,0,,16394,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","2415.91","3","NA","2","2","2","1","4","1","5","2","1","NA","NA","920.42","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",2191,"1","2008","5",-86364,-105099,0,0,,,,,,,,0,0,0,0,0,,-1123,,0,1986,0,,16749,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","3","6","1610.61","3","NA","2","1","2","2","2","1","4","2","1","NA","NA","655.2","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","2","NA","2","NA","NA","NA","2","1","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",2193,"1","2008","12",45243,31599,0,0,,,,,,,,0,0,0,0,0,,-3706,,0,0,0,,13644,"NA","3","NA","3","NA","3","1","1","2","1","1","3","1","3","6","1476.39","3","3","2","2","1","2","3","1","3","2","1","NA","NA","848.93","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","8","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",2198,"1","2008","8",63373,47747,0,0,,,,,,,,0,0,0,0,0,,426,,0,0,0,,15626,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1610.61","3","2","2","2","2","2","1","2","4","2","1","671.09","NA","1205.52","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","7","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",2210,"1","2008","17",43835,40370,0,0,,,,,,,,0,0,0,7111,0,,280,,0,0,0,,3465,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","4697.61","2","NA","2","2","2","2","3","1","3","2","1","NA","NA","505.52","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","2","NA","NA","2","1","NA","NA","NA","NA","NA","1","NA","4","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",2270,"NA","2008","4",50552,41788,0,0,,,,,,,,0,0,0,3505,0,,4,,0,0,0,,8764,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1879.04","3","NA","2","2","2","2","2","2","6","2","1","NA","NA","714.22","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",2280,"1","2008","9",46401,18694,0,0,,,,,,,,0,0,0,671,0,,-361,,0,2001,0,,25706,"NA","1","NA","3","NA","3","1","1","1","1","1","1","1","3","5","2013.26","3","NA","2","1","2","2","2","1","3","2","1","671.09","NA","872.96","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","2","2","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",2283,"2","2008","6",21292,13308,0,0,,,,,,,,0,0,0,1382,0,,-52,,0,0,0,,7984,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","3","6","1207.96","3","NA","2","2","2","1","1","2","3","1","1","NA","NA","1390.14","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","2","NA","1","NA","NA","NA","2","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",2286,"2","2008","NA",25051,4592,0,0,,,,,,,,0,0,0,0,0,,-784,,0,688,0,,19771,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","2415.91","3","NA","2","1","1","2","4","2","6","2","1","NA","NA","1982.29","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","2","1","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","1",1,,,,,,
"2008","DK",2381,"NA","2008","5",24872,21774,0,0,,,,,,,,0,0,0,0,0,,3388,,0,413,0,,2685,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","2","1","3","2","1","NA","NA","1075.81","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","1","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",2420,"1","2008","11",20590,12458,0,0,,,,,,,,0,0,0,0,0,,-1280,,0,0,0,,8132,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","2013.26","3","NA","2","2","2","2","3","1","5","2","1","NA","NA","798.19","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","1",1,,,,,,
"2008","DK",2440,"1","2008","8",27423,26718,0,0,,,,,,,,0,0,0,0,0,,996,,0,0,0,,705,"NA","3","NA","3","NA","3","1","1","2","1","1","3","1","1","1","1140.85","3","NA","2","1","2","2","4","1","5","2","1","NA","NA","429.98","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","1","NA","NA","1","NA","NA","2","NA","2","2","1","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",2492,"1","2008","13",1771,-1964,0,0,,,,,,,,0,0,0,0,0,,73,,0,0,0,,3735,"NA","3","NA","3","NA","3","1","1","1","1","1","1","3","3","6","4026.52","2","3","2","2","2","2","4","2","3","2","1","NA","NA","374.37","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",2565,"1","2008","10",10321,2691,0,0,,,,,,,,0,2192,0,0,0,,-18163,,0,0,0,,7630,"NA","3","NA","3","NA","3","1","1","1","1","1","3","1","1","5","2550.13","2","3","2","2","2","2","1","2","3","2","1","671.09","NA","487.26","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","2","NA","2","2","2","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",2575,"2","2008","7",26295,4599,0,0,,,,,,,,0,0,0,0,0,,-3671,,0,0,2597,,19098,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","4026.52","3","NA","2","1","2","2","1","1","3","NA","1","NA","NA","747.86","1","NA","1","NA","1","2","2","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",2578,"1","2008","8",70997,59720,0,0,,,,,,,,0,0,0,3475,0,,-2,,0,242,0,,11035,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1342.17","2","NA","1","2","2","2","4","1","3","2","1","NA","NA","2240.04","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",2630,"2","2008","7",20668,15116,0,0,,,,,,,,0,0,0,408,0,,411,,0,139,0,,5413,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","3","5","2684.35","3","NA","2","2","2","2","1","1","NA","2","1","1167.69","NA","1473.67","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",2660,"1","2008","5",62695,54803,0,0,,,,,,,,0,0,0,8045,0,,-36,,0,0,0,,7892,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","4026.52","2","3","2","2","2","2","1","1","6","2","1","805.3","NA","896.79","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",2723,"2","2008","8",32235,23921,0,0,,,,,,,,0,0,0,4377,0,,112,,0,0,0,,8313,"NA","3","NA","3","NA","3","2","1","1","1","1","3","1","1","6","2684.35","3","3","2","2","2","2","3","2","3","2","1","630.82","NA","692.71","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","1","NA","2","NA","NA","2","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",2756,"1","2008","12",19463,17250,0,0,,,,,,,,0,0,0,0,0,,1090,,0,47,0,,2167,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","2","5","1610.61","3","NA","2","2","2","2","3","2","3","2","1","536.87","NA","765.58","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","1","NA","1","NA","NA","NA","2","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",2765,"2","2008","9",53523,43162,0,0,,,,,,,,0,0,0,0,0,,-2035,,0,0,0,,10361,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","2684.35","3","NA","2","2","2","2","3","1","5","2","2","671.09","NA","505.52","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",2795,"1","2008","13",33855,20492,0,0,,,,,,,,0,0,0,0,0,,-111,,0,0,0,,13363,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1610.61","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","788.88","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","2","NA","2","1","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",2832,"1","2008","10",39395,17067,0,0,,,,,,,,0,0,0,2768,0,,4,,0,2553,0,,19776,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","3","1342.17","3","NA","2","2","1","2","2","1","3","2","1","NA","NA","655.2","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
