"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL100","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PD010","PD020","PD030","PD040","PD050","PD060","PD070","PX030","PX040","PL031","pl070","pl070_f","pl072","pl072_f","PX020","PX050","PX010","PL110","PL111"
"2009","DK",14551,505.861650485437,"NA","2","2009","NA","3",1984,"2","1","2","DK","2","NA","3","NA","NA","1","2","NA","3","5","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","NA","NA","NA","1",1,1,1,0,0,0,15198,1,322,0,0,,0,0,11863,0,0,1807,1,"1","NA","1","4","1","3","1",1455,"2","6",,,,,24,"NA","7.456",,"NA"
"2009","DK",14721,505.861650485437,"NA","2","2009","NA","4",1944,"1","5","2","DK","2","NA","3","NA","NA","1","NA","NA","3","7","37","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,1,0,0,0,0,1,0,0,0,,0,38170,0,0,0,0,1,"1","1","1","NA","NA","1","1",1472,"2","7",,,,,64,"7","7.456",,"NA"
"2009","DK",15381,505.861650485437,"838.0044","2","2009","NA","3",1949,"2","2","3","DK","2","NA","2","NA","NA","2","2","NA","3","3","37","NA","NA","11","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,1,32337,0,0,6316,1,0,8,0,,0,0,0,0,0,0,1,"1","NA","1","2","1","1","NA",1538,"2","2",,,,,59,"2","7.456",,"q"
"2009","DK",15871,505.861650485437,"1456.278","2","2009","NA","4",1934,"2","2","1","DK","2","NA","5","NA","NA","NA","2","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA",1,1,1,0,0,0,397,1,0,6495,0,,0,7033,0,0,0,0,1,"1","1","1","4","NA","1","1",1587,"2","4",,,,,74,"6","7.456",,"b-e"
"2009","DK",16201,505.861650485437,"1359.766","1","2009","NA","1",1968,"1","1","1","DK","2","NA","3","NA","NA","NA","NA","NA","3","0 - 1","50","NA","NA","NA","1","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA",1,1,1,50500,0,0,392,1,0,16708,0,,0,0,0,0,0,0,1,"NA","1","1","3","NA","3","1",1620,"2","3",,,,,40,"2","7.456",,"i"
"2009","DK",16241,505.861650485437,"NA","2","2009","NA","1",1972,"1","2","1","DK","2","NA","3","NA","NA","NA","NA","NA","3","2","50","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA",1,1,1,47125,217,0,0,1,0,0,0,,0,0,0,0,0,0,1,"NA","1","1","1","3","NA","NA",1624,"2","1",,,,,36,"2","7.456",,"q"
"2009","DK",16371,505.861650485437,"1573.411","1","2009","NA","3",1928,"2","2","3","DK","2","3","2","NA","NA","NA","2","NA","NA","5","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA",1,1,1,0,0,0,0,1,0,0,0,,0,12916,0,0,0,0,1,"1","1","1","NA","1","NA","NA",1637,"2","7",,,,,80,"7","7.456",,"NA"
"2009","DK",16441,505.861650485437,"NA","2","2009","NA","2",1928,"2","4","1","DK","2","5","3","NA","NA","NA","NA","NA","3",,"37","NA","NA","4","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,1,0,0,0,0,1,0,0,0,,25043,0,0,0,11573,0,1,"NA","1","NA","2","NA","NA","2",1644,"2","7",,,,,80,"2","7.456",,"NA"
"2009","DK",16551,505.861650485437,"423.3439","1","2009","NA","3",1966,"1","2","1","DK","2","NA","5","NA","NA","1","2","NA","3","3","NA","NA","6","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","NA","NA",1,1,1,24139,203,0,6096,1,1883,0,0,,0,0,0,0,0,0,1,"3","NA","1","NA","NA","3","NA",1655,"2","1",,,,,42,"7","7.456",,"NA"
"2009","DK",16581,505.861650485437,"426.5275","1","2009","NA","1",1961,"1","5","2","DK","2","NA","3","NA","NA","NA","2","NA","3","8","37","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","2","2","2","NA","2","NA",1,1,1,51977,0,0,1382,1,0,72,0,,0,0,0,0,0,0,1,"1","1","1","NA","1","1","NA",1658,"2","1",,,,,47,"6","7.456",,"h"
"2009","DK",17391,505.861650485437,"NA","NA","2009","NA","4",1963,"1","1","1","DK","2","NA","2","NA","NA","NA","NA","NA","3","9","NA","NA","NA","2","1","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","2","NA",1,1,1,0,0,0,228,1,0,0,0,,34431,0,0,0,0,0,1,"1","1","NA","2","NA","1","1",1739,"3","5",,,,,45,"7","7.456",,"NA"
"2009","DK",17671,505.861650485437,"NA","NA","2009","NA","2",1974,"1","1","2","DK","2","NA","3","NA","NA","NA","NA","NA","3","7","37","NA","NA","13","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","NA","NA","1","NA",1,1,1,44919,389,0,7363,1,0,5495,0,,0,0,0,0,0,0,1,"NA","1","NA","1","NA","NA","NA",1767,"2","4",,,,,34,"2","7.456",,"b-e"
"2009","DK",17731,505.861650485437,"NA","NA","2009","NA","4",1966,"2","2","1","DK","2","NA","3","NA","NA","2","2","NA","3","9","45","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","3","2","NA","NA","NA",1,1,1,27387,0,0,4612,1,0,3,0,,2387,0,0,0,0,0,1,"3","1","1","NA","1","NA","1",1773,"2","2",,,,,42,"2","7.456",,"NA"
"2009","DK",17841,505.861650485437,"1119.355","NA","2009","NA","2",1957,"1","2","1","EU","2","NA","5","NA","NA","NA","NA","NA","3","2","50","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","NA","NA",1,1,1,73398,0,0,5282,1,1475,0,0,,0,0,0,0,0,0,1,"NA","1","NA","NA","NA","NA","NA",1784,"2","1",,,,,51,"2","7.456",,"NA"
"2009","DK",18131,505.861650485437,"NA","1","2009","NA","1",1975,"1","2","3","Other","2","NA","2","NA","NA","NA","NA","NA","3","9","37","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","2","NA",1,1,1,54545,199,0,0,1,0,0,0,,0,0,0,0,0,0,1,"NA","3","1","2","NA","NA","NA",1813,"2","1",,,,,33,"2","7.456",,"NA"
"2009","DK",18501,505.861650485437,"NA","2","2009","NA","1",1937,"1","2","1","DK","2","NA","2","NA","NA","NA","NA","NA","3","9","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","2","6",1,1,1,8731,0,0,0,1,0,323,0,,0,50148,0,0,0,0,1,"3","NA","NA","2","1","1","NA",1850,"2","7",,,,,71,"6","7.456",,"NA"
"2009","DK",19001,505.861650485437,"NA","1","2009","NA","2",1948,"2","5","2","DK","2","NA","5","NA","NA","1","NA","NA","3","3","37","NA","NA","10","NA","2","NA","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","3","NA","NA","2","NA",1,1,1,13944,0,0,4590,1,0,45232,0,,0,0,0,0,0,0,1,"1","1","NA","4","1","3","NA",1900,"2","3",,,,,60,"2","7.456",,"q"
"2009","DK",19111,505.861650485437,"NA","2","2009","NA","3",1984,"2","1","2","DK","2","NA","3","NA","NA","1","2","NA","NA","4","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA",1,1,1,15045,0,0,0,1,1050,11,0,,0,0,0,0,0,0,1,"1","1","1","NA","1","NA","1",1911,"3","1",,,,,24,"6","7.456",,"NA"
"2009","DK",20061,505.861650485437,"1087.527","2","2009","NA","2",1971,"1","2","1","DK","1","NA","3","NA","NA","1","NA","NA","3","7","35","NA","NA","NA","1","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","2","NA","2","NA",1,1,1,29736,0,0,2369,1,0,0,0,,0,0,0,0,0,0,1,"NA","NA","NA","5","NA","NA","1",2006,"2","1",,,,,37,"6","7.456",,"f"
"2009","DK",20091,505.861650485437,"NA","1","2009","NA","4",1928,"2","4","1","DK","2","NA","NA","NA","NA","1","2","NA","3","3","28","NA","NA","12","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","2","NA","2","NA",1,1,1,0,0,0,0,1,0,-190,0,,0,21359,0,0,0,0,1,"1","NA","NA","3","NA","NA","1",2009,"3","7",,,,,80,"2","7.456",,"NA"
"2009","DK",20431,505.861650485437,"1541.819","1","2009","NA","2",1941,"1","2","2","DK","2","NA","3","NA","NA","NA","2","NA","3","9","42","NA","NA","13","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","3","2","NA","NA","NA",1,1,1,23872,0,0,0,1,0,-769,0,,16957,0,0,0,0,0,1,"NA","1","2","2","1","1","1",2043,"3","7",,,,,67,"2","7.456",,"NA"
"2009","DK",20911,505.861650485437,"NA","1","2009","NA","1",1947,"2","2","1","DK","2","NA","5","NA","NA","NA","2","NA","3","2","50","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA",1,1,1,51518,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,"1","NA","1","2","NA","3","1",2091,"2","1",,,,,61,"7","7.456",,"b-e"
"2009","DK",20991,505.861650485437,"697.286","1","2009","NA","2",1931,"2","4","2","DK","1","NA","2","NA","NA","1","2","NA","2","5","12","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","2","NA","2","NA",1,1,1,0,0,0,0,1,0,0,0,,22568,0,0,0,0,0,1,"1","1","1","NA","1","1","1",2099,"2","8",,,,,77,"6","7.456",,"NA"
"2009","DK",21121,505.861650485437,"875.0493","2","2009","NA","3",1962,"1","2","1","DK","2","NA","2","NA","NA","NA","NA","NA","3","8","37","5","NA","5","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","3","NA","NA","NA","NA",1,1,1,173461,0,0,7111,1,4439,0,0,,0,0,0,736,0,0,1,"1","1","1","3","1","1","1",2112,"3","1",,,,,46,"6","7.456",,"NA"
"2009","DK",21381,505.861650485437,"870.4577","NA","2009","NA","2",1981,"2","1","3","DK","2","NA","5","NA","NA","NA","2","NA","3","3","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","2","NA","2","NA",1,1,1,13924,0,0,16811,1,0,0,0,,0,0,0,0,0,2412,1,"NA","NA","1","NA","NA","1","NA",2138,"3","6",,,,,27,"2","7.456",,"NA"
"2009","DK",21551,505.861650485437,"1255.186","1","2009","NA","2",1953,"1","1","3","DK","2","NA","5","NA","NA","NA","NA","NA","3","2","37","NA","NA","13","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA",1,1,1,120181,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,"1","NA","1","5","NA","1","1",2155,"3","1",,,,,55,"7","7.456",,"p"
"2009","DK",21721,505.861650485437,"642.0486","2","2009","NA","1",1987,"2","1","3","DK","2","3","3","NA","NA","NA","2","NA","NA","5","37","NA","NA","NA","1","2","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","3","2","2","NA","NA",1,1,1,2445,0,0,8874,1,0,0,0,,92,0,0,143,0,0,1,"NA","1","1","NA","NA","NA","NA",2172,"3","2",,,,,21,"6","7.456",,"NA"
"2009","DK",22511,505.861650485437,"NA","2","2009","NA","2",1942,"2","5","3","DK","2","NA","2","NA","NA","1","2","NA","3","4","37","NA","NA","13","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","3","2","NA","2","NA",1,1,1,0,0,0,0,1,0,0,0,,0,30277,0,0,0,0,1,"NA","1","1","3","1","1","1",2251,"2","7",,,,,66,"2","7.456",,"NA"
"2009","DK",22531,505.861650485437,"NA","1","2009","NA","4",1987,"2","1","1","DK","1","3","3","NA","NA","2","2","NA","NA","5","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA",1,1,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,5514,1,"1","2","1","NA","1","1","1",2253,"3","6",,,,,21,"6","7.456",,"NA"
"2009","DK",22581,505.861650485437,"NA","1","2009","NA","2",1980,"2","1","3","DK","2","NA","3","NA","NA","NA","2","NA","3","5","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","1","NA","NA","2","NA",1,1,1,23128,29,0,3831,1,0,30,0,,0,0,0,0,0,0,1,"1","1","1","1","NA","3","1",2258,"2","1",,,,,28,"2","7.456",,"NA"
"2009","DK",22691,505.861650485437,"830.3429","2","2009","NA","2",1975,"2","1","1","DK","2","NA","5","NA","NA","NA","NA","NA","3","3","37","NA","NA","12","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","3","2","NA","NA","NA",1,1,1,58297,0,0,8688,1,0,0,0,,0,0,0,0,0,0,1,"1","1","NA","1","NA","NA","1",2269,"2","1",,,,,33,"2","7.456",,"g"
"2009","DK",23311,505.861650485437,"625.9537","1","2009","NA","4",1928,"1","5","3","DK","2","NA","NA","NA","NA","NA","2","1","3",,"37","NA","NA","NA","1","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","NA","NA","1","NA",1,1,1,0,0,0,0,1,0,0,0,,35034,0,0,0,0,0,1,"1","1","NA","5","1","1","NA",2331,"3","7",,,,,80,"2","7.456",,"NA"
"2009","DK",23421,505.861650485437,"NA","1","2009","NA","4",1983,"1","1","2","DK","1","NA","2","NA","NA","NA","2","NA","3","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","1",1,1,1,10500,0,0,7160,1,644,0,0,,254,0,0,0,0,0,1,"1","1","1","1","1","3","NA",2342,"2","1",,,,,25,"2","7.456",,"f"
"2009","DK",23451,505.861650485437,"NA","NA","2009","NA","4",1959,"2","2","1","DK","2","NA","5","NA","NA","NA","NA","NA","3","3","45","NA","NA","2","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","NA","2","NA","2","NA",1,1,1,54292,0,0,55,1,0,0,0,,0,0,0,0,0,0,1,"1","2","1","4","NA","1","NA",2345,"3","1",,,,,49,"2","7.456",,"NA"
"2009","DK",23481,505.861650485437,"NA","2","2009","NA","3",1983,"2","1","2","DK","2","5","3","NA","NA","2","2","NA","NA","9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","2","NA",1,1,1,8732,3707,0,259,1,0,0,0,,0,0,0,0,0,0,1,"1","NA","1","2","NA","1","NA",2348,"2","6",,,,,25,"2","7.456",,"NA"
"2009","DK",24471,505.861650485437,"274.8473","1","2009","NA","1",1957,"1","1","1","DK","2","NA","5","NA","NA","NA","2","NA","2","3","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA",1,1,1,35230,0,0,6816,1,529,10,0,,0,0,0,0,0,0,1,"1","1","1","NA","1","1","1",2447,"2","2",,,,,51,"2","7.456",,"g"
"2009","DK",24861,505.861650485437,"1236.585","1","2009","NA","1",1958,"1","2","3","DK","2","NA","3","NA","NA","NA","NA","NA","3","3","37","NA","NA","NA","1","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","1","NA",1,1,1,0,0,0,9130,1,0,0,0,,0,0,0,0,59637,0,1,"1","1","1","4","1","NA","1",2486,"2","1",,,,,50,"6","7.456",,"l-n"
"2009","DK",25051,505.861650485437,"NA","2","2009","NA","4",1943,"1","5","3","DK","1","NA","2","NA","NA","2","NA","NA","3","7","31","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","3","2","NA","2","NA",1,1,1,0,0,0,0,1,0,0,0,,0,20390,0,0,0,0,1,"1","1","1","3","NA","NA","NA",2505,"2","7",,,,,65,"2","7.456",,"NA"
"2009","DK",25601,505.861650485437,"NA","2","2009","NA","4",1955,"2","2","3","DK","2","NA","3","NA","NA","NA","NA","NA","3","5","37","NA","NA","13","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA",1,1,1,66810,0,0,0,1,0,-8544,0,,0,0,0,0,0,0,1,"1","1","1","2","NA","1","1",2560,"3","1",,,,,53,"2","7.456",,"i"
"2009","DK",26341,505.861650485437,"870.1809","2","2009","NA","1",1988,"1","1","1","DK","1","NA","3","NA","NA","1","2","NA","3",,"35","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","2","NA",1,1,1,8580,0,0,159,1,805,0,0,,0,0,0,0,0,0,1,"NA","1","1","NA","NA","NA","NA",2634,"3","1",,,,,20,"2","7.456",,"NA"
"2009","DK",26451,505.861650485437,"NA","NA","2009","NA","4",1958,"1","2","3","DK","2","NA","5","NA","NA","1","2","NA","3","3","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA",1,1,1,13626,0,0,3232,1,0,0,0,,10100,0,0,0,0,0,1,"1","2","NA","4","NA","1","1",2645,"3","1",,,,,50,"2","7.456",,"NA"
"2009","DK",26481,505.861650485437,"794.8877","2","2009","NA","2",1981,"1","1","3","DK","2","NA","5","NA","NA","NA","NA","NA","3","3","40","10","NA","13","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA",1,1,1,42938,0,0,0,1,0,0,0,,699,0,0,0,0,7403,1,"1","1","1","3","2","1","1",2648,"2","1",,,,,27,"6","7.456",,"q"
"2009","DK",27011,505.861650485437,"NA","1","2009","NA","4",1985,"1","1","1","Other","2","NA","NA","NA","NA","2","2","NA","3",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA",1,1,1,12918,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,"NA","1","NA","NA","1","NA","1",2701,"3","6",,,,,23,"2","7.456",,"NA"
"2009","DK",27311,505.861650485437,"NA","2","2009","NA","3",1962,"2","5","1","DK","2","5","6","NA","NA","NA","NA","NA","3","3","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","NA","2","NA","2","NA",1,1,1,40366,0,0,4322,1,54,-1951,0,,4143,0,0,4490,0,0,1,"3","NA","1","1","NA","1","NA",2731,"3","1",,,,,46,"5","7.456",,"j"
"2009","DK",27991,505.861650485437,"NA","1","2009","NA","2",1979,"1","1","2","DK","2","NA","3","NA","NA","NA","NA","NA","3","3","NA","NA","NA","NA","1","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","2","NA","2","NA",1,1,1,40717,0,0,3821,1,0,0,0,,0,0,0,0,0,0,1,"NA","NA","1","NA","1","1","NA",2799,"2","1",,,,,29,"7","7.456",,"j"
"2009","DK",28301,505.861650485437,"NA","1","2009","NA","2",1988,"2","1","1","DK","2","3","2","NA","NA","NA","2","NA","NA",,"NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","2","NA","NA","NA",1,1,1,9665,0,0,19,1,0,0,0,,0,0,0,0,0,2943,1,"NA","2","NA","NA","NA","NA","NA",2830,"3","6",,,,,20,"2","7.456",,"NA"
"2009","DK",28421,505.861650485437,"NA","2","2009","NA","2",1928,"1","4","1","DK","2","NA","2","NA","NA","NA","NA","NA","4",,"NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,1,27040,0,0,219,1,0,0,0,,0,0,0,0,0,0,1,"NA","1","1","NA","1","1","NA",2842,"3","7",,,,,80,"2","7.456",,"NA"
"2009","DK",28711,505.861650485437,"2364.289","1","2009","NA","1",1969,"2","1","1","DK","2","NA","5","NA","NA","NA","NA","NA","3","2","NA","NA","NA","3","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA",1,1,1,47355,0,0,3954,1,0,0,0,,0,0,0,216,0,0,1,"1","1","1","NA","NA","1","1",2871,"2","1",,,,,39,"2","7.456",,"l-n"
"2009","DK",29101,505.861650485437,"1361.821","1","2009","NA","1",1981,"1","2","3","Other","1","NA","NA","NA","NA","2","NA","NA","3",,"NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA","2","NA","2","NA",1,1,1,10979,0,0,570,1,0,0,0,,0,0,0,0,0,3091,1,"1","NA","NA","5","1","1","NA",2910,"2","6",,,,,27,"6","7.456",,"NA"
"2009","DK",29271,505.861650485437,"801.3528","1","2009","NA","2",1946,"2","5","1","DK","2","NA","2","NA","NA","1","2","NA","2","9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","2","NA","2","NA",1,1,1,0,0,0,7968,1,0,0,0,,0,19578,0,0,0,0,1,"1","1","1","NA","NA","1","1",2927,"2","7",,,,,62,"5","7.456",,"NA"
"2009","DK",29681,505.861650485437,"1107.769","NA","2009","NA","4",1950,"1","2","1","DK","1","NA","3","NA","NA","1","2","NA","3","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","2","NA","2","NA",1,1,1,0,0,0,0,1,0,0,0,,0,0,0,0,22607,0,1,"NA","1","NA","NA","NA","NA","NA",2968,"2","8",,,,,58,"2","7.456",,"NA"
"2009","DK",29771,505.861650485437,"NA","NA","2009","NA","2",1945,"1","1","3","DK","2","NA","5","NA","NA","1","NA","NA","3",,"37","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","1","NA",1,1,1,0,0,0,6282,1,0,52328,0,,0,0,0,0,0,0,1,"1","NA","NA","1","NA","1","1",2977,"3","1",,,,,63,"2","7.456",,"l-n"
"2009","DK",29991,505.861650485437,"NA","1","2009","NA","2",1982,"1","1","3","DK","2","NA","5","NA","NA","1","1","NA","3","3","37","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","NA","NA","2","NA",1,1,1,0,0,0,3857,1,0,0,0,,28589,0,0,0,0,0,1,"NA","1","NA","2","3","NA","1",2999,"2","6",,,,,26,"6","7.456",,"NA"
"2009","DK",30311,505.861650485437,"1388.681","1","2009","NA","3",1982,"1","1","1","DK","1","NA","3","NA","NA","NA","NA","NA","3","5","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","3","NA","NA","2","NA",1,1,1,27809,307,0,570,1,0,97,0,,0,0,0,0,0,0,1,"1","1","1","3","NA","2","1",3031,"2","1",,,,,26,"2","7.456",,"NA"
"2009","DK",30511,505.861650485437,"NA","2","2009","NA","4",1969,"2","1","3","DK","2","NA","2","NA","NA","NA","NA","NA","3","3","37","NA","NA","12","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA","2","NA",1,1,1,11390,0,0,4178,1,0,0,0,,0,0,0,15199,0,0,1,"1","2","NA","2","1","1","1",3051,"2","2",,,,,39,"7","7.456",,"q"
"2009","DK",31761,505.861650485437,"NA","NA","2009","NA","2",1949,"2","2","3","DK","2","NA","3","NA","NA","NA","NA","NA","3","4","37","NA","NA","13","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","NA","NA","2","NA",1,1,1,195675,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,"NA","1","NA","NA","1","NA","NA",3176,"3","3",,,,,59,"6","7.456",,"NA"
"2009","DK",31871,505.861650485437,"2314.835","NA","2009","NA","2",1943,"1","1","3","EU","2","NA","2","NA","NA","1","2","1","3",,"NA","NA","NA","13","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","2","NA","NA","NA",1,1,1,0,0,0,23,1,0,0,0,,0,34471,0,0,0,0,1,"NA","2","3","3","1","3","1",3187,"2","7",,,,,65,"2","7.456",,"NA"
