"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HD080","HD100","HD110","HD120","HD140","HD150","HD160","HD170","HD180","HD190","HD200","HD210","HD220","HD240","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2013","DK",1966,"1","2013","13",5768,688,0,0,,,,,,,,0,0,0,0,0,,-5270,,0,0,0,,5080,,"3","3","3","1","1","1","1","1","1","1","1","6","2686.84","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","2017.24","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",2003,"1","2013","13",69481,46250,0,0,,,,,,,,0,0,0,3623,0,,-452,,0,1357,0,,21874,,"3","3","3","1","1","1","1","1","1","1","1","6","3358.54","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","2031.46","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",2050,"1","2013","NA",20963,5562,0,0,,,,,,,,0,0,0,0,0,,34,,0,994,0,,14406,,"3","3","3","1","1","1","1","1","1","1","1","5","2686.84","2","NA","2","2","2","2","1","2","4","2","1","NA","NA","2093.39","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",2056,"2","2013","NA",70180,39389,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,30791,,"3","3","3","1","1","1","1","1","1","1","1","5","2283.81","3","3","2","2","2","1","1","3","2","2","1","616.76","NA","1067.56","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",2069,"1","2013","12",78555,67881,0,0,,,,,,,,0,0,0,0,0,,-3371,,0,0,0,,10674,,"3","3","3","1","1","1","1","1","1","1","1","5","4298.94","2","NA","2","2","2","2","1","2","6","2","1","NA","NA","1765.13","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",2094,"NA","2013","11",35875,27370,0,0,,,,,,,,0,0,0,9750,0,,0,,0,620,0,,7885,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","660.67","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",2112,"1","2013","22",50816,43351,0,0,,,,,,,,0,0,0,0,0,,-19934,,0,0,0,,7464,,"3","3","3","1","1","1","1","1","1","1","1","5","4701.96","3","NA","2","2","2","2","NA","1","6","1","1","NA","NA","660.67","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",2205,"1","2013","NA",53726,47724,0,0,,,,,,,,0,0,0,4636,0,,50,,0,387,0,,5615,,"3","3","3","1","1","1","1","1","1","1","1","4","4298.94","3","NA","2","2","2","2","3","2","6","2","1","1947.96","NA","1765.13","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",2212,"1","2013","NA",51573,40762,0,0,,,,,,,,0,0,0,0,0,,-1121,,0,0,0,,10811,,"3","3","3","1","1","1","1","1","1","1","1","4","3358.54","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","2259.94","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",2224,"1","2013","NA",46739,37721,0,0,,,,,,,,0,0,0,0,0,,1009,,0,9018,0,,0,,"3","3","3","1","1","2","1","1","1","1","1","6","1477.76","1","NA","2","2","2","2","1","3","2","1","1","NA","NA","607.13","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",2285,"1","2013","NA",50590,25982,0,0,,,,,,,,0,0,0,0,0,,-957,,0,2262,0,,22345,,"3","3","NA","1","1","1","1","1","1","2","1","4","3358.54","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","1039.86","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",2295,"1","2013","NA",21738,11389,0,0,,,,,,,,0,0,0,0,0,,-1,,0,881,0,,9467,,"3","3","3","1","1","1","1","2","1","1","1","4","1343.42","3","3","2","2","2","2","1","1","3","2","1","NA","NA","1809.84","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",2298,"1","2013","NA",17242,12397,0,0,,,,,,,,0,0,0,0,0,,-1668,,0,0,0,,4845,,"3","3","3","1","1","1","1","1","1","1","1","4","1343.42","3","2","2","1","2","2","NA","3","3","2","1","NA","NA","399.29","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",2301,"1","2013","NA",24038,10857,0,0,,,,,,,,0,0,0,1916,0,,-5,,0,0,0,,13181,,"3","3","3","1","1","1","1","1","1","1","1","6","NA","1","NA","2","1","2","2","1","1","5","2","1","NA","NA","2034.7","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",2397,"1","2013","14",53354,49917,0,0,,,,,,,,0,0,0,2422,0,,0,,0,0,0,,3438,,"3","3","3","1","1","1","1","1","1","1","1","6","2015.13","1","NA","2","1","2","2","1","2","6","2","1","NA","NA","1063.02","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",2436,"1","2013","NA",14410,2068,0,0,,,,,,,,0,0,0,0,0,,257,,0,0,0,,12342,,"3","3","NA","1","1","2","1","1","1","1","1","4","806.05","3","NA","2","2","2","2","1","3","6","2","1","NA","NA","1239.76","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",2455,"1","2013","17",6664,805,0,0,,,,,,,,0,0,0,1503,0,,0,,0,0,0,,5859,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","2","3","2","1","NA","NA","556.52","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",2509,"1","2013","NA",19015,12911,0,0,,,,,,,,0,0,0,2300,0,,1969,,0,101,0,,6002,,"NA","3","3","1","1","1","1","1","1","1","1","6","5373.67","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","1604.93","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",2581,"1","2013","NA",13121,11894,0,0,,,,,,,,0,0,0,0,0,,3827,,0,0,0,,1227,,"3","3","3","1","1","1","1","1","1","1","1","5","2686.84","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","766.6","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",2592,"1","2013","NA",17942,4800,0,0,,,,,,,,0,0,0,0,0,,-3641,,0,0,0,,13142,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","2","2","1","2","6","2","1","NA","NA","2093.39","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",2595,"1","2013","10",8127,3588,0,0,,,,,,,,0,0,0,0,0,,-4127,,0,0,0,,4539,,"3","3","3","1","1","1","1","1","1","1","1","3","2686.84","3","2","2","1","2","2","4","3","3","2","1","NA","NA","1088.7","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",2647,"1","2013","20",14688,1658,0,0,,,,,,,,0,0,0,0,0,,-1,,0,0,0,,13031,,"3","NA","3","1","1","1","1","1","1","1","1","6","1612.1","3","NA","2","2","2","2","1","3","3","2","1","NA","NA","1960.5","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",2677,"1","2013","NA",19265,16579,0,0,,,,,,,,0,0,0,645,0,,-881,,0,0,0,,2686,,"3","3","NA","1","1","1","1","1","1","1","1","3","2283.81","3","NA","2","2","2","2","4","1","5","2","1","NA","NA","806.03","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",2774,"1","2013","16",50937,38846,0,0,,,,,,,,0,0,0,0,0,,19492,,0,0,0,,12091,,"3","3","3","1","1","1","1","3","1","1","1","6","1343.42","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","331.37","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",2813,"1","2013","NA",17150,9865,0,0,,,,,,,,0,0,0,0,0,,305,,0,0,0,,7286,,"3","3","NA","1","1","1","1","1","1","1","1","6","1343.42","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","987.61","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",2869,"1","2013","NA",36518,14438,0,0,,,,,,,,0,0,0,0,0,,2,,0,0,0,,22081,,"3","3","3","1","1","1","1","1","1","1","1","3","2686.84","3","NA","2","2","2","2","4","2","2","2","1","NA","NA","1735.66","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",2908,"1","2013","9",69195,39342,0,0,,,,,,,,0,0,0,0,0,,-1,,0,0,0,,29853,,"3","3","NA","1","1","1","1","1","1","1","1","5","NA","2","NA","2","1","2","2","1","2","5","2","1","NA","NA","1809.84","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",2916,"2","2013","NA",64168,53430,0,0,,,,,,,,0,0,0,0,0,,4,,0,0,0,,10739,,"3","3","3","1","1","1","1","1","1","1","1","5","1343.42","3","NA","2","2","2","2","1","2","3","2","1","NA","NA","971.54","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",2939,"1","2013","9",48414,30878,0,0,,,,,,,,0,0,0,0,0,,52,,0,627,0,,16908,,"3","2","NA","1","1","1","1","1","1","3","1","6","1343.42","3","NA","2","2","2","1","4","2","6","2","1","NA","NA","1054.31","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",2970,"1","2013","18",32463,22416,0,0,,,,,,,,0,0,0,7116,0,,-41,,0,0,0,,10046,,"3","3","3","1","1","1","1","1","1","1","2","4","NA","3","NA","2","2","2","2","1","1","4","1","1","NA","NA","2259.94","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",2989,"1","2013","NA",16224,15082,0,0,,,,,,,,0,0,0,0,0,,3414,,0,0,0,,1142,,"3","3","NA","1","1","1","1","1","1","1","3","6","2686.84","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","1809.84","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3113,"1","2013","16",27641,24227,0,0,,,,,,,,0,0,0,2993,0,,-1,,0,48,0,,3365,,"3","3","3","1","1","1","1","1","3","1","1","3","NA","3","NA","2","2","2","2","4","1","3","2","1","NA","NA","383.32","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3121,"1","2013","NA",24227,16330,0,0,,,,,,,,0,0,0,0,0,,10290,,0,0,0,,7897,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","3057.16","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3150,"1","2013","NA",25688,17872,0,0,,,,,,,,0,0,0,0,0,,375,,0,0,0,,7816,,"3","3","3","1","1","1","1","1","1","1","2","4","2283.81","2","NA","2","2","2","2","4","2","2","2","1","738.88","NA","873.03","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3153,"1","2013","18",136574,128096,0,0,,,,,,,,0,0,0,1181,0,,-1614,,0,603,0,,7875,,"3","3","3","1","1","1","1","1","1","1","1","4","2149.47","3","NA","2","2","2","2","1","2","6","1","1","NA","NA","2370.11","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3179,"1","2013","NA",41476,34954,0,0,,,,,,,,0,0,0,0,0,,198,,0,190,0,,6332,,"3","3","3","1","1","2","1","1","1","1","1","2","NA","3","NA","2","2","2","2","4","3","3","2","1","NA","NA","606.84","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3192,"1","2013","13",47866,45530,0,0,,,,,,,,0,0,0,0,0,,1255,,0,0,0,,2336,,"3","3","3","1","2","1","1","1","3","1","1","4","671.71","2","3","2","2","1","2","1","3","2","2","1","591.1","NA","1361.1","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3200,"2","2013","NA",22496,-341,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,22837,,"3","3","3","1","1","1","1","1","1","1","1","4","8060.51","2","3","2","2","2","2","1","1","5","1","1","NA","NA","978.67","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3216,"1","2013","21",35199,30517,0,0,,,,,,,,0,0,0,0,0,,49,,0,842,0,,3841,,"3","3","3","1","1","1","1","1","1","1","1","5","4701.96","3","NA","2","2","2","2","1","2","3","2","1","NA","NA","676.66","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3256,"2","2013","17",89292,80799,0,0,,,,,,,,0,0,0,0,0,,2,,0,0,0,,8493,,"3","3","3","1","1","2","1","1","1","1","3","4","806.05","2","3","2","2","1","2","1","2","2","1","1","980.7","NA","573.09","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3262,"1","2013","15",15932,-2333,0,0,,,,,,,,0,0,0,0,0,,388,,0,0,0,,18266,,"3","3","3","1","1","2","1","1","1","1","2","1","3089.86","3","NA","2","2","2","2","1","3","2","1","1","873.22","NA","2077.19","NA","3","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3272,"1","2013","12",21582,11567,0,0,,,,,,,,0,0,0,1461,0,,-13452,,0,0,0,,10014,,"3","3","3","1","1","1","1","1","1","1","1","4","3358.54","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","604.99","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3300,"1","2013","NA",6830,-5619,0,0,,,,,,,,0,0,0,525,0,,7,,0,0,0,,12449,,"3","3","3","1","1","1","1","1","1","1","1","5","2821.18","3","3","2","2","2","2","4","3","4","2","1","255.25","NA","1294.12","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3311,"1","2013","11",20145,13857,0,0,,,,,,,,0,0,0,0,0,,177,,0,0,0,,6288,,"NA","3","3","1","1","1","1","1","1","3","1","4","2015.13","3","2","2","1","2","2","1","3","4","2","1","NA","NA","1551.37","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3344,"1","2013","12",19156,17557,0,0,,,,,,,,0,0,0,0,0,,-107,,0,0,0,,1599,,"3","3","3","2","1","1","1","1","1","1","1","3","1612.1","3","NA","2","1","2","2","3","1","4","2","1","NA","NA","899.93","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3350,"NA","2013","NA",20311,390,0,0,,,,,,,,0,0,0,5236,0,,-3578,,0,928,0,,18994,,"3","3","3","1","1","1","1","1","1","1","1","4","4298.94","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","2343.81","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3409,"1","2013","NA",50888,41740,0,0,,,,,,,,0,0,0,0,0,,19,,0,0,0,,9147,,"3","3","3","1","1","1","1","1","1","1","1","4","2686.84","2","NA","2","2","2","2","1","3","6","2","1","NA","NA","3057.16","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3444,"NA","2013","NA",21768,7693,0,0,,,,,,,,0,0,0,0,0,,110,,0,0,0,,14076,,"3","3","3","1","1","1","1","1","1","3","1","6","4701.96","3","NA","2","2","2","2","1","2","3","2","1","NA","NA","585.7","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3450,"1","2013","NA",155462,126322,0,0,,,,,,,,0,0,0,0,0,,-11670,,0,0,0,,29141,,"3","1","NA","1","1","1","1","1","1","1","1","5","3358.54","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","2234.57","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3461,"1","2013","23",53394,46249,0,0,,,,,,,,0,0,0,598,0,,-721,,0,0,0,,7145,,"3","3","3","1","1","2","1","1","3","1","1","6","4030.25","2","2","2","2","NA","2","4","1","2","2","1","738.88","NA","624.65","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3529,"1","2013","18",76125,54145,0,0,,,,,,,,0,0,0,3973,0,,-25,,0,1050,0,,20931,,"3","3","3","1","1","1","1","1","1","1","1","5","6717.09","3","NA","2","2","2","2","1","2","2","2","1","NA","NA","3057.16","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3550,"1","2013","NA",51286,51124,0,0,,,,,,,,0,0,0,0,0,,2303,,0,8,0,,154,,"3","3","3","1","1","1","1","1","1","1","1","5","6717.09","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","2343.81","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3554,"1","2013","NA",97204,75979,0,0,,,,,,,,0,0,0,0,0,,-6351,,0,21225,0,,0,,"3","3","3","1","1","1","1","1","1","1","1","5","4298.94","2","NA","2","2","2","2","1","2","6","2","1","NA","NA","3057.16","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3562,"1","2013","NA",13694,8430,0,0,,,,,,,,0,0,0,0,0,,31,,0,409,0,,4855,,"3","3","3","1","1","1","1","1","1","3","1","5","537.37","3","1","2","2","2","2","1","3","5","2","1","723.56","NA","929.75","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3568,"1","2013","NA",11275,10581,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,694,,"3","3","3","1","1","1","1","1","1","1","3","5","1343.42","1","3","2","2","2","2","1","2","2","2","1","NA","NA","792.39","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3588,"1","2013","8",19183,13371,0,0,,,,,,,,0,0,0,0,0,,0,,0,9,0,,5804,,"3","3","3","1","1","1","1","1","1","1","3","6","2686.84","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","1809.84","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3591,"1","2013","NA",11262,8373,0,0,,,,,,,,0,0,0,4146,0,,0,,0,0,0,,2889,,"3","3","3","1","1","1","1","1","1","1","1","5","3224.2","3","NA","2","2","2","2","4","2","2","1","1","NA","NA","661.12","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3638,"2","2013","19",67893,62025,0,0,,,,,,,,0,0,0,716,0,,-57,,0,157,0,,5711,,"3","3","3","1","1","1","1","1","1","1","1","5","2418.15","3","NA","2","2","2","2","4","3","4","1","1","729.74","NA","547.79","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3657,"1","2013","12",54904,30736,0,0,,,,,,,,0,0,0,0,0,,-212,,0,1231,0,,22937,,"3","3","3","1","1","1","1","1","1","1","1","5","3358.54","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","604.99","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3680,"1","2013","12",17356,12531,0,0,,,,,,,,0,0,0,5859,0,,2,,0,0,0,,4824,,"NA","3","3","1","1","1","1","1","2","1","1","6","2015.13","2","NA","2","2","2","2","1","3","5","2","1","NA","NA","1526.28","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3700,"1","2013","NA",16251,11551,0,0,,,,,,,,0,0,0,0,0,,-1377,,0,0,0,,4700,,"3","3","3","1","1","2","1","1","1","1","1","6","2686.84","2","3","2","2","2","2","1","2","3","2","1","NA","NA","2017.24","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3704,"1","2013","11",52287,45826,0,0,,,,,,,,0,0,0,0,0,,387,,0,996,0,,5465,,"3","3","3","1","1","1","1","1","1","1","1","6","1343.42","3","3","2","2","2","2","1","2","6","2","1","NA","NA","1604.93","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3710,"1","2013","14",19798,10344,0,0,,,,,,,,0,0,0,0,0,,260,,0,0,0,,9454,,"3","3","3","1","1","1","1","1","1","1","1","6","3358.54","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","2031.46","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3723,"1","2013","14",41647,18445,0,0,,,,,,,,0,0,0,0,0,,590,,0,0,0,,23202,,"3","3","3","1","1","1","1","1","1","1","1","6","1074.73","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","1288.45","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3759,"1","2013","NA",24133,14450,0,0,,,,,,,,0,0,0,0,0,,-164,,0,411,1585,,7687,,"3","3","3","1","1","1","1","1","1","1","1","5","671.71","3","1","2","2","2","2","1","3","6","2","1","456.76","NA","1067.56","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3768,"1","2013","24",20321,10716,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,9605,,"1","3","NA","1","1","1","1","1","1","1","1","5","6717.09","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","604.99","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3790,"2","2013","NA",67984,54450,0,0,,,,,,,,0,0,0,11297,0,,-3593,,0,0,0,,13534,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","3","2","2","1","NA","NA","1765.13","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3850,"1","2013","8",48799,28274,0,0,,,,,,,,0,0,0,0,0,,308,,0,1082,0,,19444,,"NA","3","3","1","1","1","1","1","1","1","1","4","2686.84","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","807.59","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3863,"1","2013","NA",51049,47618,0,0,,,,,,,,0,0,0,7582,0,,5047,,0,0,0,,3431,,"3","3","3","1","1","2","1","3","1","1","1","4","1612.1","1","3","2","2","2","2","4","1","5","2","1","NA","NA","650.13","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3885,"1","2013","NA",-736,-17277,0,0,,,,,,,,0,0,0,0,0,,-911,,0,729,0,,15811,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","3","3","6","2","1","1947.96","NA","3057.16","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3900,"1","2013","NA",31367,13849,0,0,,,,,,,,0,0,0,3613,0,,-95,,0,893,0,,16625,,"3","3","3","1","1","2","1","1","1","1","2","5","1074.73","3","NA","2","2","2","2","1","1","3","2","1","1074.73","NA","575.37","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3944,"1","2013","NA",39561,37192,0,0,,,,,,,,0,0,0,0,0,,1084,,0,0,0,,2369,,"3","3","NA","1","1","2","1","1","1","1","1","6","2686.84","3","1","2","1","2","2","1","3","4","2","1","490.35","NA","1591.4","NA","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","DK",3958,"1","2013","13",2046,1649,0,0,,,,,,,,0,0,0,0,0,,-5,,0,17,0,,380,,"3","3","2","1","1","2","1","1","1","1","1","5","2686.84","2","3","2","2","2","2","1","3","2","1","1","NA","NA","1812.88","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
