"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL070","PL072","PL100","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY021G","PY030G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX030","PX040","PX020","PX050","PX010","PY031G","PL110"
"2007","DK",15631,477.076648841355,"NA","NA","2007","NA","3",1978,"2","1","1","DK","2","NA","3","1","NA","NA","NA","NA","3","2","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","6","8","1","NA","5","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA",1,1,1,25062,0,0,0,0,0,0,,0,0,0,0,0,3903,1,1563,"2",28,"1","7.4591",1,"l-n"
"2007","DK",15761,477.076648841355,"817.9061","1","2007","NA","3",1976,"1","1","3","DK","2","NA","3","1","NA","NA","NA","NA","3","7","45","12","0","NA","NA","4","NA","2","NA","NA","NA","NA","1","NA","3","1","6","NA","NA","1","1","1","1","1","1","2","NA","NA","NA","2","NA",1,1,1,0,0,0,4231,0,41032,0,,0,0,0,2352,0,0,1,1576,"3",30,"4","7.4591",1,"NA"
"2007","DK",15821,477.076648841355,"645.0216","1","2007","NA","2",1986,"1","1","1","DK","2","NA","2","4","NA","NA","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","6","NA","6","NA","NA","7","NA","1","NA","3","NA","NA","NA","NA",1,1,1,9644,0,0,1851,0,0,0,,0,0,0,0,0,2572,1,1582,"2",20,"1","7.4591",1,"NA"
"2007","DK",15921,477.076648841355,"1273.435","2","2007","NA","3",1984,"2","1","1","DK","2","NA","2","4","NA","1","2","NA","NA","5","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","7","NA","NA","NA","NA","NA","5","NA","6","3","8","2","2","3","2","NA","2","NA",1,1,1,11381,0,0,720,0,0,0,,0,0,0,0,0,0,1,1592,"3",22,"1","7.4591",1,"NA"
"2007","DK",15961,477.076648841355,"431.4251","1","2007","NA","1",1948,"2","2","3","DK","2","NA","3","6","NA","NA","2","NA","NA","4","NA","0","0","NA","NA","NA","NA","NA","NA","1","NA","NA","7","5","NA","6","1","8","6","8","6","6","3","8","2","NA","3","NA","NA","2","NA",1,1,1,0,0,0,0,1251,0,0,,0,0,0,0,16446,0,1,1596,"3",58,"1","7.4591",1,"NA"
"2007","DK",16231,477.076648841355,"795.8353","NA","2007","NA","1",1984,"1","1","1","DK","2","3","3","1","NA","NA","NA","1","3","7","NA","12","0","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","6","8","7","2","2","NA","1","4","NA","NA","2","3","2","NA","2","NA",1,1,1,28401,0,0,5401,12,0,0,,0,0,0,0,0,3118,1,1623,"3",22,"1","7.4591",1,"NA"
"2007","DK",16741,477.076648841355,"2020.039","2","2007","NA","2",1926,"1","2","2","DK","2","3","2","5","NA","NA","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","6","6","6","NA","NA","6","NA","6","NA","NA","8","1","1","NA","2","NA","2","NA",1,1,1,0,0,0,0,0,0,0,,0,16899,0,0,0,0,1,1674,"2",80,"2","7.4591",1,"NA"
"2007","DK",17001,477.076648841355,"NA","2","2007","NA","2",1958,"1","2","3","DK","2","NA","5","1","NA","NA","NA","NA","3","2","35","12","0","NA","NA","NA","1","2","NA","NA","NA","NA","NA","1","1","NA","NA","NA","1","1","1","1","2","1","NA","2","3","2","NA","2","NA",1,1,1,41181,0,0,403,863,0,0,,0,0,0,0,0,0,1,1700,"2",48,"3","7.4591",1,"j"
"2007","DK",17061,477.076648841355,"1076.979","1","2007","NA","4",1936,"2","2","1","DK","2","NA","3","5","NA","NA","2","NA","NA","2","37","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","7","NA","5","7","NA","6","NA","NA","7","NA","7","2","2","NA","NA","NA","NA","NA",1,1,1,10414,0,0,240,322,0,0,,0,3809,0,0,0,0,1,1706,"2",70,"1","7.4591",1,"NA"
"2007","DK",17161,477.076648841355,"1072.3","1","2007","NA","3",1926,"2","4","2","DK","2","NA","5","5","NA","NA","NA","NA","1","8","50","0","0","NA","NA","NA","NA","NA","2","NA","NA","NA","1","6","3","1","NA","1","6","1","NA","1","NA","1","NA","NA","NA","2","NA","NA","NA",1,1,1,0,0,0,2500,0,0,0,,58635,0,0,0,0,0,1,1716,"3",80,"1","7.4591",1,"NA"
"2007","DK",17451,477.076648841355,"NA","2","2007","NA","1",1978,"1","1","1","DK","2","NA","4","4","NA","2","2","NA","NA","8","NA","6","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","7","8","NA","6","NA","3","NA","6","NA","3","2","NA","2","NA","NA","NA",1,1,1,11880,0,0,702,0,0,0,,0,0,0,0,0,0,1,1745,"2",28,"3","7.4591",1,"NA"
"2007","DK",17801,477.076648841355,"566.6477","1","2007","NA","2",1979,"2","1","1","DK","1","NA","3","2","NA","1","NA","NA","3","4","20","0","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","8","3","6","6","6","6","6","NA","8","6","6","3","1","3","2","NA","2","NA",1,1,1,16025,0,0,5408,0,0,0,,0,0,0,0,0,0,1,1780,"2",27,"1","7.4591",1,"j"
"2007","DK",18271,477.076648841355,"NA","2","2007","NA","2",1974,"2","1","2","DK","2","NA","5","1","NA","NA","NA","NA","3","2","50","12","0","NA","NA","13","NA","NA","2","NA","NA","NA","1","1","NA","1","6","1","NA","1","NA","NA","1","NA","NA","2","3","NA","NA","NA","NA",1,1,1,45921,0,0,0,0,0,0,,0,0,0,1419,0,0,1,1827,"2",32,"1","7.4591",1,"l-n"
"2007","DK",18381,477.076648841355,"673.6518","NA","2007","NA","3",1978,"1","1","3","DK","2","NA","4","4","NA","1","2","NA","NA","5","NA","0","12","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","6","2","NA","6","8","7","6","6","7","6","6","4","NA","3","2","NA","2","NA",1,1,1,3352,0,0,1049,0,0,0,,0,0,0,0,0,16997,1,1838,"3",28,"1","7.4591",1,"NA"
"2007","DK",19311,477.076648841355,"NA","1","2007","NA","4",1935,"1","2","3","DK","2","NA","3","5","NA","NA","2","NA","NA","8","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","6","NA","NA","6","8","NA","4","6","NA","NA","NA","4","2","2","2","NA","2","NA",1,1,1,0,0,0,7192,0,0,0,,0,22547,0,0,0,0,1,1931,"3",71,"1","7.4591",1,"NA"
"2007","DK",19321,477.076648841355,"NA","1","2007","NA","2",1978,"2","2","1","DK","2","NA","3","1","NA","NA","2","NA","3","3","37","12","0","NA","7","NA","NA","2","NA","NA","NA","NA","6","NA","2","3","2","1","4","6","1","NA","1","6","1","1","3","NA","NA","2","NA",1,1,1,20975,0,0,0,0,0,0,,0,0,4038,960,0,2950,1,1932,"3",28,"1","7.4591",1,"g"
"2007","DK",19671,477.076648841355,"NA","1","2007","NA","3",1971,"2","2","2","DK","2","NA","5","1","NA","NA","NA","NA","3","3","37","0","0","NA","NA","13","1","2","2","NA","NA","NA","1","1","1","NA","1","1","1","NA","1","NA","1","1","1","2","3","2","NA","2","NA",1,1,1,40236,0,0,272,0,0,0,,0,0,0,0,0,0,1,1967,"3",35,"4","7.4591",1,"l-n"
"2007","DK",20141,477.076648841355,"1138.65","1","2007","NA","2",1985,"1","1","1","DK","2","NA","3","4","NA","1","2","NA","NA","5","10","7","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","8","NA","6","6","6","1","1","6","7","6","6","6","3","NA","NA","2","NA","2","NA",1,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,14870,1,2014,"3",21,"4","7.4591",1,"NA"
"2007","DK",20201,477.076648841355,"842.4706","1","2007","NA","3",1947,"2","1","1","DK","2","NA","2","6","NA","1","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","NA","NA","NA","8","NA","5","8","7","6","2","2","3","2","NA","NA","NA",1,1,1,0,0,0,5517,5631,0,0,,0,0,0,16692,0,0,1,2020,"2",59,"3","7.4591",1,"NA"
"2007","DK",20321,477.076648841355,"NA","1","2007","NA","3",1975,"2","2","2","EU","NA","3","5","1","NA","NA","2","NA","1","2","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","NA","NA","NA","1","6","7","7","NA","6","3","NA","NA","NA","NA","NA","NA",1,1,1,123,0,0,4420,0,0,0,,0,0,0,0,0,0,1,2032,"2",31,"NA","7.4591",1,"k"
"2007","DK",20571,477.076648841355,"538.208","2","2007","NA","3",1944,"1","5","1","DK","2","NA","3","1","NA","NA","NA","NA","3","4","37","12","0","NA","NA","13","NA","NA","2","NA","NA","NA","NA","NA","1","NA","1","1","NA","1","8","NA","1","1","1","1","NA","NA","NA","NA","NA",1,1,1,122323,0,0,903,804,0,0,,0,0,0,0,0,0,1,2057,"2",62,"3","7.4591",1,"l-n"
"2007","DK",20741,477.076648841355,"NA","1","2007","NA","2",1982,"1","1","1","EU","1","NA","NA","4","NA","NA","NA","NA","3",,"NA","0","0","NA","NA","NA","1","NA","1","NA","NA","NA","1","1","6","1","NA","2","3","8","1","NA","NA","NA","2","NA","3","2","NA","2","NA",1,1,1,26425,0,0,3906,0,0,0,,0,0,0,0,0,0,1,2074,"3",24,"1","7.4591",1,"NA"
"2007","DK",20891,477.076648841355,"NA","2","2007","NA","4",1942,"2","5","3","DK","2","NA","3","5","NA","NA","2","NA","NA","4","37","11","0","NA","NA","NA","1","NA","NA","NA","NA","NA","6","6","NA","2","NA","NA","1","2","NA","1","6","NA","2","NA","3","NA","NA","2","NA",1,1,1,25629,0,0,7750,0,7,0,,0,0,0,0,0,0,1,2089,"3",64,"1","7.4591",1,"NA"
"2007","DK",21651,477.076648841355,"1067.193","1","2007","NA","1",1964,"2","2","3","DK","2","NA","2","1","NA","NA","NA","NA","3","8","40","12","0","NA","NA","13","1","1","2","NA","NA","NA","NA","1","1","NA","NA","6","1","1","1","1","NA","NA","1","NA","3","NA","NA","2","NA",1,1,1,42978,0,0,4078,0,0,0,,25903,0,0,972,0,0,1,2165,"3",42,"1","7.4591",1,"NA"
"2007","DK",21671,477.076648841355,"852.4843","2","2007","NA","3",1975,"1","2","3","DK","2","NA","5","1","NA","NA","NA","NA","3","3","37","12","0","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","NA","1","NA","1","1","NA","2","1","1","NA","NA","NA","3","2","NA","2","1",1,1,1,42953,0,0,4114,0,600,0,,344,0,0,0,0,0,1,2167,"2",31,"1","7.4591",1,"NA"
"2007","DK",21731,477.076648841355,"NA","1","2007","NA","4",1936,"1","2","1","DK","2","NA","5","5","NA","2","2","NA","1","2","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","7","7","7","NA","6","NA","NA","5","7","2","2","NA","NA","NA","NA","NA",1,1,1,0,0,0,392,0,1307,0,,0,8036,0,0,0,0,1,2173,"2",70,"4","7.4591",1,"NA"
"2007","DK",21851,477.076648841355,"NA","1","2007","NA","1",1926,"2","4","1","DK","1","NA","2","5","NA","1","NA","NA","NA","9","37","6","12","NA","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","NA","2","NA","NA","6","6","7","2","1","NA","2","NA","2","NA",1,1,1,0,0,0,236,0,0,0,,0,24703,0,0,0,0,1,2185,"2",80,"3","7.4591",1,"NA"
"2007","DK",22441,477.076648841355,"1835.454","2","2007","NA","1",1963,"2","2","3","DK","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","37","12","0","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1","1","1","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","2","NA","NA","NA",1,1,1,36381,0,0,321,0,0,0,,10896,0,0,187,0,0,1,2244,"3",43,"1","7.4591",1,"k"
"2007","DK",22541,477.076648841355,"484.4368","1","2007","NA","2",1976,"1","5","1","DK","2","NA","3","1","NA","NA","NA","NA","3","5","37","12","0","NA","NA","NA","NA","2","2","NA","NA","NA","1","1","1","1","NA","NA","1","1","1","1","NA","1","1","2","NA","NA","NA","2","NA",1,1,1,37676,0,0,164,0,0,0,,0,0,0,0,0,0,1,2254,"2",30,"1","7.4591",1,"g"
"2007","DK",22571,477.076648841355,"263.2282","1","2007","NA","3",1958,"1","1","2","DK","2","NA","3","1","NA","NA","NA","NA","3","2","37","12","12","NA","NA","NA","1","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","NA","NA","2","NA",1,1,1,56507,0,0,110,30118,0,0,,0,0,0,0,0,0,1,2257,"2",48,"3","7.4591",1,"k"
"2007","DK",22611,477.076648841355,"903.411","2","2007","NA","1",1938,"2","5","3","DK","1","NA","3","5","NA","1","NA","NA","2","4","20","0","0","NA","NA","NA","NA","NA","2","NA","NA","NA","6","NA","6","8","6","6","7","NA","1","2","6","6","4","NA","3","NA","NA","2","NA",1,1,1,0,0,0,1082,0,0,0,,0,18490,0,0,0,0,1,2261,"2",68,"3","7.4591",1,"NA"
"2007","DK",23541,477.076648841355,"504.7523","1","2007","NA","3",1954,"2","1","3","EU","2","2","NA","1","NA","1","2","NA","NA","5","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","6","5","8","NA","6","7","7","NA","7","8","NA","3","NA","NA","NA","NA","NA","NA",1,1,1,14008,0,0,0,0,0,0,,0,0,0,0,0,0,1,2354,"2",52,"4","7.4591",1,"h"
"2007","DK",23931,477.076648841355,"981.6817","1","2007","NA","4",1976,"1","1","1","Other","2","3","NA","3","NA","NA","NA","NA","NA",,"NA","0","0","NA","NA","8","NA","NA","NA","NA","NA","NA","NA","7","NA","6","6","NA","NA","6","5","NA","6","4","2","1","3","NA","NA","2","NA",1,1,1,3242,0,0,3650,0,0,0,,15629,0,0,0,0,0,1,2393,"3",30,"1","7.4591",1,"NA"
"2007","DK",24121,477.076648841355,"NA","2","2007","NA","4",1944,"1","2","3","DK","2","NA","3","5","NA","1","NA","NA","NA","7","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","8","6","7","6","7","NA","NA","8","2","7","6","1","2","3","NA","NA","NA","NA",1,1,1,0,0,0,4014,0,0,0,,0,21700,0,0,0,0,1,2412,"2",62,"4","7.4591",1,"NA"
"2007","DK",24641,477.076648841355,"997.1118","1","2007","NA","2",1931,"2","2","1","DK","2","NA","3","5","NA","1","2","NA","NA","4","NA","0","0","NA","NA","NA","1","NA","NA","NA","NA","NA","8","6","6","NA","6","6","6","NA","8","NA","NA","8","2","NA","3","2","NA","2","NA",1,1,1,0,0,0,52,0,24,0,,9018,9442,0,0,0,0,1,2464,"3",75,"1","7.4591",1,"NA"
"2007","DK",25351,477.076648841355,"1233.796","2","2007","NA","4",1926,"1","4","1","DK","NA","5","NA","5","NA","1","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","2","NA","NA","NA","7","1","8","6","3","1","3","NA","NA","NA","NA",1,1,1,0,0,0,4476,0,0,0,,0,14354,0,0,0,0,1,2535,"3",80,"1","7.4591",1,"NA"
"2007","DK",25461,477.076648841355,"1100.718","1","2007","NA","2",1949,"1","2","3","DK","2","NA","6","1","NA","NA","NA","NA","3","2","31","12","12","NA","NA","4","NA","NA","NA","NA","NA","NA","1","6","NA","2","1","1","1","NA","NA","1","1","NA","1","2","NA","2","NA","NA","5",1,1,1,44360,0,0,4114,0,0,0,,0,0,0,0,0,0,1,2546,"2",57,"1","7.4591",1,"l-n"
"2007","DK",25491,477.076648841355,"1069.125","2","2007","NA","3",1969,"2","2","3","DK","2","NA","3","1","NA","NA","NA","NA","3","2","37","12","0","NA","NA","NA","NA","2","2","NA","NA","NA","NA","6","1","1","2","NA","1","1","1","NA","1","1","1","2","NA","2","NA","NA","NA",1,1,1,53047,520,0,221,0,3096,0,,0,0,0,0,0,0,1,2549,"2",37,"4","7.4591",1,"NA"
"2007","DK",26001,477.076648841355,"NA","1","2007","NA","3",1971,"2","1","1","DK","2","NA","5","1","NA","NA","NA","NA","2","3","NA","12","0","NA","NA","NA","1","2","NA","NA","NA","NA","NA","1","1","NA","NA","1","1","1","3","1","NA","1","NA","2","NA","2","NA","2","NA",1,1,1,59688,0,0,0,0,0,0,,0,0,0,0,0,0,1,2600,"2",35,"4","7.4591",1,"k"
"2007","DK",26301,477.076648841355,"788.6228","2","2007","NA","4",1942,"2","5","1","DK","2","NA","2","3","NA","1","2","NA","NA","4","37","12","12","NA","NA","NA","NA","2","2","NA","NA","NA","NA","7","NA","1","NA","NA","2","2","NA","NA","NA","5","1","1","3","2","NA","NA","NA",1,1,1,26234,0,0,3811,0,0,0,,0,0,0,0,0,0,1,2630,"3",64,"1","7.4591",1,"NA"
"2007","DK",26921,477.076648841355,"650.2698","1","2007","NA","3",1933,"2","4","1","DK","2","NA","2","5","NA","NA","2","NA","3","7","NA","0","0","NA","NA","NA","NA","2","NA","NA","NA","NA","6","5","7","6","NA","NA","7","7","6","NA","NA","7","NA","2","3","2","NA","2","NA",1,1,1,0,0,0,0,296,0,0,,9349,515,0,0,0,0,1,2692,"3",73,"3","7.4591",1,"NA"
"2007","DK",27251,477.076648841355,"1304.384","1","2007","NA","1",1987,"2","1","3","DK","2","NA","2","1","NA","NA","2","NA","3","7","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","7","NA","7","6","6","NA","NA","1","NA","6","NA","NA","3","NA","NA","2","NA",1,1,1,13453,0,0,3462,0,0,0,,0,0,0,0,0,0,1,2725,"2",19,"3","7.4591",1,"NA"
"2007","DK",27331,477.076648841355,"1821.493","1","2007","NA","4",1968,"1","1","3","DK","1","NA","3","6","NA","2","2","NA","NA","4","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","8","6","6","8","2","8","6","8","2","NA","3","2","NA","NA","NA",1,1,1,0,0,0,1030,3459,0,0,,0,0,0,0,15390,0,1,2733,"2",38,"1","7.4591",1,"NA"
"2007","DK",27621,477.076648841355,"537.8334","2","2007","NA","1",1979,"2","1","1","DK","2","NA","3","2","NA","1","2","NA","NA","4","NA","2","12","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","7","8","NA","8","7","2","NA","NA","8","6","2","2","3","2","NA","NA","NA",1,1,1,0,0,0,0,0,0,0,,16404,0,0,0,0,0,1,2762,"2",27,"4","7.4591",1,"b-e"
"2007","DK",27991,477.076648841355,"NA","NA","2007","NA","3",1926,"1","4","3","DK","2","NA","NA","5","NA","NA","NA","NA","3","0 - 1","20","12","12","NA","NA","11","1","2","NA","NA","NA","NA","1","1","1","1","1","1","NA","NA","1","2","NA","6","3","NA","NA","NA","NA","2","NA",1,1,1,0,0,0,294,0,0,0,,0,34608,0,0,0,0,1,2799,"2",80,"1","7.4591",1,"NA"
"2007","DK",28191,477.076648841355,"NA","1","2007","NA","2",1926,"1","4","1","DK","2","NA","NA","5","NA","1","2","1","3","9","NA","0","0","NA","NA","NA","NA","NA","1","NA","NA","NA","2","8","6","6","6","NA","NA","7","6","6","6","6","NA","1","3","NA","NA","2","NA",1,1,1,0,0,0,1574,0,0,0,,0,19609,0,0,0,0,1,2819,"3",80,"3","7.4591",1,"NA"
"2007","DK",28241,477.076648841355,"NA","2","2007","NA","2",1979,"2","1","1","DK","2","5","2","2","NA","1","NA","NA","NA","4","37","12","0","NA","NA","NA","NA","NA","2","NA","NA","NA","2","1","NA","NA","NA","1","NA","1","1","1","NA","1","2","NA","NA","NA","NA","NA","NA",1,1,1,25536,0,0,0,0,315,0,,0,0,0,0,0,3489,1,2824,"3",27,"4","7.4591",1,"NA"
"2007","DK",28571,477.076648841355,"718.6176","2","2007","NA","2",1926,"1","4","1","DK","2","NA","NA","5","NA","NA","NA","NA","3","3","48","12","0","NA","4","11","NA","NA","NA","NA","NA","NA","1","2","1","1","1","NA","3","1","2","NA","3","1","2","NA","NA","2","NA","2","1",1,1,1,0,0,0,6398,0,0,0,,28958,1563,0,0,0,0,1,2857,"2",80,"2","7.4591",1,"NA"
"2007","DK",28631,477.076648841355,"1107.174","1","2007","NA","4",1962,"1","1","1","DK","2","2","5","1","NA","NA","2","NA","NA","2","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","NA","7","7","7","NA","NA","8","8","1","NA","NA","NA","2","NA","2","NA","NA","NA",1,1,1,4430,0,0,4888,0,0,0,,0,0,0,0,0,0,1,2863,"2",44,"1","7.4591",1,"l-n"
"2007","DK",28861,477.076648841355,"NA","2","2007","NA","2",1968,"1","2","1","DK","1","5","3","1","NA","NA","2","NA","NA","3","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","8","NA","NA","7","6","NA","8","2","NA","NA","6","NA","NA","2","2","NA","2","NA",1,1,1,20972,0,0,4912,0,0,0,,0,0,0,0,0,0,1,2886,"3",38,"3","7.4591",1,"NA"
"2007","DK",29181,477.076648841355,"653.7517","2","2007","NA","1",1966,"2","2","1","DK","2","NA","4","8","NA","2","NA","NA","NA","2","NA","0","0","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","7","NA","NA","6","8","6","8","1","6","7","7","1","2","NA","2","NA","2","NA",1,1,1,16453,0,0,203,0,0,0,,0,0,0,5137,0,0,1,2918,"2",40,"3","7.4591",1,"NA"
"2007","DK",29351,477.076648841355,"1092.259","2","2007","NA","1",1972,"1","1","1","DK","2","NA","5","1","NA","NA","2","NA","3","2","45","12","0","NA","NA","NA","1","NA","2","NA","NA","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","1","1","NA","2","NA","2","NA","2","NA",1,1,1,56979,0,0,3499,0,1995,0,,0,0,0,0,0,0,1,2935,"2",34,"1","7.4591",1,"l-n"
"2007","DK",30581,477.076648841355,"873.1879","1","2007","NA","1",1969,"1","1","1","DK","2","NA","5","1","NA","NA","NA","NA","3","3","37","12","0","NA","NA","2","NA","NA","1","NA","NA","NA","1","NA","NA","1","1","NA","8","NA","1","1","1","3","1","NA","3","NA","NA","2","NA",1,1,1,50630,0,0,0,5412,0,0,,1438,0,0,0,0,0,1,3058,"2",37,"1","7.4591",1,"b-e"
"2007","DK",30651,477.076648841355,"1346.632","1","2007","NA","1",1970,"1","1","1","DK","2","NA","3","1","NA","NA","NA","NA","1","8","50","12","0","NA","NA","NA","NA","NA","2","NA","NA","NA","1","NA","1","1","1","1","1","NA","NA","NA","1","NA","1","NA","3","2","NA","2","3",1,1,1,49482,0,0,1032,0,0,0,,0,0,0,0,0,0,1,3065,"3",36,"1","7.4591",1,"i"
"2007","DK",30931,477.076648841355,"664.0861","2","2007","NA","1",1979,"2","1","1","DK","1","NA","2","4","NA","NA","NA","NA","3",,"30","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","1","6","6","2","2","1","1","NA","2","2","2","3","NA","NA","NA","NA",1,1,1,26816,0,0,5013,0,0,0,,0,0,0,0,0,0,1,3093,"3",27,"4","7.4591",1,"NA"
"2007","DK",30961,477.076648841355,"405.3602","NA","2007","NA","1",1926,"1","4","2","DK","2","NA","NA","5","NA","NA","2","NA","NA","0 - 1","NA","12","0","NA","NA","11","1","2","2","NA","NA","NA","NA","1","1","NA","1","NA","1","NA","NA","NA","3","1","3","2","3","2","NA","2","NA",1,1,1,0,0,0,153,0,0,0,,0,34261,0,0,0,0,1,3096,"2",80,"3","7.4591",1,"NA"
"2007","DK",31231,477.076648841355,"NA","1","2007","NA","4",1975,"2","1","1","DK","2","NA","5","1","NA","NA","NA","NA","3","2","40","0","0","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1","1","NA","NA","2","1","1","1","1","3","NA","NA","1","NA","2","NA","2","NA",1,1,1,51349,0,0,273,0,0,0,,0,0,0,0,0,0,1,3123,"2",31,"4","7.4591",1,"k"
"2007","DK",31361,477.076648841355,"772.6579","2","2007","NA","3",1970,"2","1","1","DK","2","NA","5","2","NA","NA","1","NA","3","3","36","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","6","2","NA","6","6","6","NA","2","1","6","8","1","1","2","2","NA","2","NA",1,1,1,33022,0,0,97374,0,-13893,0,,0,0,0,0,0,2256,1,3136,"2",36,"3","7.4591",1,"NA"
"2007","DK",31441,477.076648841355,"575.9219","2","2007","NA","1",1944,"2","2","1","DK","1","NA","NA","5","NA","1","2","NA","3",,"NA","0","0","NA","NA","NA","1","NA","NA","NA","NA","NA","8","2","7","1","6","NA","6","5","6","6","6","7","1","2","3","NA","NA","2","NA",1,1,1,0,0,0,1378,5631,0,0,,0,22449,0,0,0,0,1,3144,"3",62,"3","7.4591",1,"NA"
"2007","DK",31581,477.076648841355,"NA","1","2007","NA","3",1936,"2","2","3","DK","2","NA","5","1","NA","NA","NA","NA","3","2","40","12","0","NA","NA","NA","NA","NA","2","NA","NA","NA","1","1","1","NA","NA","NA","1","1","1","NA","NA","NA","2","2","3","NA","NA","2","NA",1,1,1,1123682,0,0,0,0,0,0,,0,26882,0,0,0,0,1,3158,"3",70,"1","7.4591",1,"b-e"
"2007","DK",31901,477.076648841355,"NA","1","2007","NA","2",1969,"1","2","2","DK","2","NA","3","1","NA","NA","NA","NA","3","7","40","9","0","NA","7","NA","NA","1","2","NA","NA","NA","NA","1","NA","1","NA","1","1","1","1","1","NA","1","NA","2","NA","2","NA","2","NA",1,1,1,49725,0,0,3226,0,0,0,,0,0,0,0,0,0,1,3190,"2",37,"1","7.4591",1,"NA"
"2007","DK",31991,477.076648841355,"456.3916","1","2007","NA","4",1982,"1","1","1","EU","2","NA","NA","4","NA","NA","2","1","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","8","NA","7","NA","NA","7","NA","NA","7","7","7","NA","1","2","3","2","NA","2","NA",1,1,1,7333,0,0,238247,0,0,0,,0,0,0,0,0,0,1,3199,"2",24,"1","7.4591",1,"NA"
"2007","DK",32031,477.076648841355,"NA","2","2007","NA","4",1944,"1","2","3","DK","2","NA","5","5","NA","1","NA","NA","3",,"40","0","0","NA","NA","12","NA","NA","2","NA","NA","NA","NA","8","1","1","1","1","6","6","2","NA","NA","NA","2","NA","NA","2","NA","NA","NA",1,1,1,0,0,0,0,0,0,0,,0,59680,0,0,0,0,1,3203,"2",62,"3","7.4591",1,"NA"
"2007","DK",32151,477.076648841355,"NA","1","2007","NA","1",1981,"2","1","1","DK","2","NA","3","4","NA","NA","2","NA","3","5","37","0","0","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","7","1","NA","NA","4","NA","7","NA","NA","NA","NA","2","NA","2","NA",1,1,1,12108,0,0,6367,0,0,0,,0,0,0,0,0,0,1,3215,"3",25,"3","7.4591",1,"NA"
"2007","DK",32411,477.076648841355,"NA","2","2007","NA","3",1975,"1","1","3","DK","2","NA","3","4","NA","1","NA","NA","NA","5","NA","0","0","NA","NA","13","1","NA","NA","NA","NA","NA","8","NA","6","7","NA","7","7","NA","5","NA","NA","NA","2","NA","3","2","NA","NA","NA",1,1,1,11562,0,0,0,0,0,0,,0,0,0,0,0,0,1,3241,"2",31,"1","7.4591",1,"NA"
