"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PD020","PD030","PD050","PD060","PD070","PD080","PD090","PW010","PW020","PW030","PW040","PW050","PW060","PW070","PW080","PW090","PW100","PW110","PW120","PW130","PW140","PW150","PW160","PW170","PW180","PW190","PW200","PW210","PW220","PX010","PX020","PX030","PX040","PX050","PX200"
"2013","DK",13891,544.437041972019,"4860.4","1","2013","NA","1",1935,"1","2","2","DK","2","NA","5","7","NA","1","NA","NA","3","2","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","2","3","NA","NA","NA","NA",1,1,17267,133,0,442,1,586,0,,0,3963,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","8","8","9","NA","5","5","1","NA","2","NA","NA","NA","NA","7","NA","NA","NA","1","10","10","NA","2","7.4437",77,1389,"2","2","1444.9916875"
"2013","DK",14161,544.437041972019,"NA","1","2013","NA","3",1952,"2","1","1","DK","2","NA","3","1","NA","NA","NA","NA","3","9","35","NA","g","NA","NA","1","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA",1,1,50569,256,0,603,1,0,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","7","NA","NA","8","NA","NA","2","NA","2","6","10","10","8","7","7","6","NA","NA","9","10","9","1","7.4437",60,1416,"2","7","843.74960123"
"2013","DK",14261,544.437041972019,"NA","1","2013","NA","1",1944,"2","5","2","DK","2","NA","5","7","NA","1","1","NA","3","4","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,,0,24698,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10","NA","5","NA","3","1","NA","NA","9","NA","7","8","NA","NA","1","10","NA","10","NA","7.4437",68,1426,"2","7","846.37451756"
"2013","DK",14431,544.437041972019,"NA","1","2013","NA","3",1943,"2","1","3","DK","2","NA","2","7","NA","1","NA","NA","3","5","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","2","NA","2","2","NA","2","NA",1,1,0,0,0,0,1,67,0,,214,20859,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","5","NA","7","7","NA","5","4","4","3","NA","NA","8","NA","NA","NA","9","1","1","8","8","0","1","7.4437",69,1443,"3","6","NA"
"2013","DK",15071,544.437041972019,"NA","1","2013","NA","2",1976,"2","2","2","DK","2","NA","3","2","NA","NA","2","NA","NA","2","37","NA","k","NA","NA","1","NA","NA","NA","NA","NA","3","NA","1","2","NA","2","NA",1,1,221,0,0,0,1,0,0,,8843,0,0,19877,0,0,1,"NA","NA","NA","NA","NA","NA","NA","8","NA","9","10","5","NA","4","4","2","NA","8","NA","6","NA","10","NA","1","1","10","NA","10","1","7.4437",36,1507,"2","6","NA"
"2013","DK",15561,544.437041972019,"NA","NA","2013","NA","1",1988,"2","1","3","DK","2","NA","2","1","NA","NA","NA","NA","3","5","37","NA","NA","NA","12","NA","1","NA","3","NA","NA","2","1","3","2","NA","NA","NA",1,1,48192,336,0,0,1,0,0,,175,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","10","NA","NA","NA","NA","5","NA","4","NA","NA","8","5","NA","5","9","NA","1","NA","9","4","7","2","7.4437",24,1556,"2","7","1187.0201703"
"2013","DK",15871,544.437041972019,"801.7717","1","2013","NA","3",1975,"1","5","1","DK","2","NA","5","1","NA","NA","NA","NA","3","3","37","NA","h","NA","12","1","NA","NA","NA","NA","NA","2","2","NA","2","NA","2","NA",1,1,150863,380,0,454,1,0,-5139,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","9","8","8","NA","NA","NA","1","5","2","NA","10","10","7","NA","7","8","2","NA","10","10","NA","NA","7.4437",37,1587,"2","2","NA"
"2013","DK",15911,544.437041972019,"NA","1","2013","NA","1",1959,"1","2","3","DK","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","40","NA","b-e","NA","13","1","NA","NA","NA","NA","NA","1","2","3","2","NA","NA","NA",1,1,243415,0,0,435,1,34929,288,,942,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","8","NA","NA","NA","5","2","5","NA","NA","10","5","NA","NA","9","10","1","NA","NA","9","10","NA","7.4437",53,1591,"2","2","NA"
"2013","DK",16041,544.437041972019,"NA","1","2013","NA","2",1932,"2","2","3","DK","2","NA","3","7","NA","1","2","NA","3","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA",1,1,0,0,0,21,1,0,-8740,,0,27295,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","6","NA","10","10","NA","5","2","4","2","NA","NA","NA","3","8","8","9","NA","NA","8","NA","2","NA","7.4437",80,1604,"2","5","NA"
"2013","DK",16111,544.437041972019,"NA","1","2013","NA","4",1965,"2","1","1","DK","2","NA","5","11","NA","NA","NA","NA","3",,"37","NA","NA","NA","13","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA",1,1,47341,0,0,0,1,0,111,,240,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","4","NA","8","8","4","4","NA","4","2","9","10","NA","9","8","10","8","1","1","NA","8","8","2","7.4437",47,1611,"3","7","1207.3346327"
"2013","DK",16221,544.437041972019,"854.6997","1","2013","NA","4",1979,"1","1","3","DK","2","5","5","6","NA","1","2","NA","1","4","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","NA","NA","NA","2","NA",1,1,4079,0,0,635,1,0,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","NA","NA","2","NA","NA","NA","NA","NA","7","NA","NA","1","8","8","9","NA","7.4437",33,1622,"2","7","NA"
"2013","DK",16241,544.437041972019,"NA","1","2013","NA","4",1932,"2","4","2","DK","2","5","3","7","NA","2","1","NA","NA","4","37","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA",1,1,0,0,0,0,1,0,331,,95,11771,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","7","NA","NA","NA","3","5","NA","5","3","NA","NA","NA","NA","8","NA","NA","1","1","NA","8","6","2","7.4437",80,1624,"2","5","826.61313714"
"2013","DK",17041,544.437041972019,"838.7114","1","2013","NA","1",1933,"1","4","3","DK","2","NA","2","7","NA","NA","NA","NA","3","5","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","3","1","NA","2","NA","1","NA",1,1,7018,0,0,0,1,0,0,,151,16944,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","10","9","10","10","5","NA","2","NA","1","NA","NA","9","0","NA","7","10","NA","2","5","8","8","3","7.4437",79,1704,"3","7","590.28284793"
"2013","DK",17311,544.437041972019,"NA","1","2013","NA","2",1974,"1","1","1","DK","2","NA","3","1","NA","NA","NA","NA","3","6","37","NA","r-u","NA","NA","1","NA","2","NA","NA","NA","1","NA","3","2","NA","NA","NA",1,1,45369,212,0,838,1,0,1161,,242,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","9","NA","8","NA","NA","5","3","NA","2","10","NA","8","NA","8","10","NA","1","NA","NA","10","10","1","7.4437",38,1731,"3","7","NA"
"2013","DK",17371,544.437041972019,"NA","2","2013","NA","4",1932,"2","4","3","DK","1","NA","NA","7","NA","1","NA","1","3","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","2","2","NA","2","NA",1,1,0,0,0,490,1,0,0,,5284,12825,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","9","8","NA","NA","5","4","NA","NA","NA","NA","NA","NA","NA","NA","5","10","NA","1","8","NA","10","NA","7.4437",80,1737,"2","2","957.55633013"
"2013","DK",17481,544.437041972019,"1002.361","1","2013","NA","2",1990,"2","1","1","DK","1","NA","3","6","NA","2","2","NA","3",,"NA","NA","NA","NA","NA","NA","2","2","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,0,0,0,181,1,0,0,,302,0,0,0,0,7261,1,"NA","NA","NA","NA","NA","NA","NA","8","NA","NA","10","3","4","NA","NA","2","NA","NA","NA","NA","8","6","5","NA","1","8","8","NA","NA","7.4437",22,1748,"2","7","NA"
"2013","DK",17771,544.437041972019,"NA","1","2013","NA","2",1965,"1","1","3","DK","2","NA","3","5","NA","1","1","NA","3","9","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","3","NA","2","2","NA","NA","NA",1,1,12831,0,0,799,1,0,0,,9883,0,0,748,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","10","NA","5","5","1","4","NA","NA","5","7","9","99","9","10","1","1","9","8","10","2","7.4437",47,1777,"2","2","882.49840536"
"2013","DK",18131,544.437041972019,"804.8614","1","2013","NA","3",1948,"1","2","2","EU","1","5","3","7","NA","1","2","NA","NA",,"35","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","NA","NA","2","NA",1,1,0,0,0,754,1,1773,0,,0,42,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","9","10","2","NA","NA","NA","1","NA","NA","NA","5","NA","4","NA","NA","1","9","5","NA","NA","7.4437",64,1813,"2","2","812.68417626"
"2013","DK",19661,544.437041972019,"762.3305","1","2013","NA","1",1932,"2","4","3","DK","2","5","3","7","NA","1","2","2","NA","4","30","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","NA","NA",1,1,0,0,0,813,1,0,0,,116,10923,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","8","8","NA","NA","2","3","NA","NA","NA","10","2","NA","7","NA","NA","NA","NA","2","NA","2","7.4437",80,1966,"2","6","918.74690853"
"2013","DK",20031,544.437041972019,"3565.583","1","2013","NA","4",1963,"1","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","2","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","3","NA","NA","2","NA",1,1,66016,0,0,0,1,0,0,,294,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","5","2","4","2","6","10","NA","4","9","7","8","1","1","NA","7","4","1","7.4437",49,2003,"3","6","NA"
"2013","DK",20501,544.437041972019,"NA","1","2013","NA","3",1937,"2","4","1","DK","2","5","5","7","NA","1","NA","NA","3","3","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA",1,1,0,0,0,435,1,0,0,,126,20804,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","10","9","10","9","NA","2","NA","3","NA","NA","NA","2","NA","10","6","1","1","NA","NA","6","NA","7.4437",75,2050,"2","7","NA"
"2013","DK",20561,544.437041972019,"1200.516","2","2013","NA","1",1947,"1","2","3","DK","2","NA","3","2","NA","NA","NA","NA","3","5","45","8","g","NA","13","1","NA","2","NA","NA","NA","NA","2","NA","2","NA","2","NA",1,1,35905,454,0,435,1,5374,-8151,,101,42324,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","7","NA","10","7","NA","5","2","NA","1","7","9","7","NA","4","NA","NA","1","1","NA","8","8","1","7.4437",65,2056,"2","6","854.94567983"
"2013","DK",20691,544.437041972019,"NA","1","2013","NA","2",1954,"2","2","1","DK","2","NA","2","1","NA","NA","NA","NA","3","3","37","NA","l-n","NA","NA","1","2","2","NA","NA","NA","1","2","3","2","8","NA","NA",1,1,81553,553,0,0,1,0,19,,354,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","8","NA","NA","NA","4","NA","NA","NA","3","8","10","NA","5","7","8","NA","NA","1","5","10","8","2","7.4437",58,2069,"3","7","1352.962595"
"2013","DK",20941,544.437041972019,"783.1912","1","2013","NA","1",1947,"2","1","1","DK","2","NA","3","7","NA","1","2","NA","3","5","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1","1","2","NA","NA","2","NA",1,1,0,0,0,0,1,330,0,,216,25909,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","99","NA","10","3","NA","2","5","4","NA","NA","NA","8","10","10","10","NA","NA","99","8","10","NA","7.4437",65,2094,"2","7","782.87054184"
"2013","DK",21121,544.437041972019,"NA","1","2013","NA","3",1967,"1","1","1","DK","2","NA","3","1","NA","NA","NA","NA","3","3","37","NA","g","NA","NA","1","2","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA",1,1,70090,0,0,430,1,0,400,,260,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","8","9","8","NA","5","NA","4","5","2","9","NA","10","10","NA","NA","NA","1","NA","NA","8","NA","NA","7.4437",45,2112,"2","6","927.23803482"
"2013","DK",22051,544.437041972019,"NA","1","2013","NA","2",1977,"1","2","3","DK","2","NA","3","1","NA","NA","NA","NA","3","7","37","NA","NA","NA","NA","NA","2","NA","5","NA","NA","NA","NA","3","2","NA","2","NA",1,1,5559,0,0,827,1,0,43482,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","10","NA","NA","NA","5","4","3","4","3","NA","9","10","8","8","8","NA","1","1","NA","NA","NA","2","7.4437",35,2205,"3","3","571.42480319"
"2013","DK",22121,544.437041972019,"770.7505","1","2013","NA","1",1938,"2","2","1","DK","2","NA","2","7","NA","NA","NA","NA","3","5","37","NA","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","3","2","NA","NA","NA",1,1,0,0,0,0,1,806,31522,,8903,0,0,0,12270,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","7","7","10","NA","NA","1","NA","NA","8","1","7.4437",74,2212,"2","3","NA"
"2013","DK",22241,544.437041972019,"NA","1","2013","NA","2",1947,"1","2","1","DK","2","NA","3","7","NA","NA","2","NA","NA","5","40","5","NA","NA","13","NA","NA","NA","NA","NA","NA","2","2","NA","2","NA","2","NA",1,1,0,0,0,181,1,0,-21540,,0,67270,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","10","NA","NA","5","5","1","NA","3","8","NA","10","5","7","NA","9","NA","1","NA","8","NA","1","7.4437",65,2224,"3","2","NA"
"2013","DK",22851,544.437041972019,"1646.563","1","2013","NA","4",1981,"2","2","2","DK","2","NA","5","1","NA","NA","NA","NA","3","2","37","NA","p","NA","13","NA","NA","2","NA","NA","NA","NA","1","NA","NA","NA","NA","NA",1,1,51269,0,0,36,1,1654,162,,116,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","8","NA","NA","NA","NA","2","5","2","2","2","5","NA","6","NA","10","2","1","8","NA","9","2","7.4437",31,2285,"3","2","NA"
"2013","DK",22951,544.437041972019,"1597.136","1","2013","NA","1",1932,"2","4","3","DK","2","NA","NA","7","NA","1","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","2","NA","NA","NA",1,1,0,0,0,727,1,0,0,,21739,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","10","7","6","NA","NA","NA","2","NA","NA","NA","NA","8","5","NA","10","8","1","NA","5","NA","10","1","7.4437",80,2295,"3","2","688.94329528"
"2013","DK",22981,544.437041972019,"856.3739","1","2013","NA","2",1958,"1","1","1","DK","2","NA","3","8","NA","1","NA","NA","3","9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","2","NA","2","NA","2","NA",1,1,0,0,0,0,1,1741,0,,121,0,0,0,18789,0,1,"NA","NA","NA","NA","NA","NA","NA","6","2","NA","8","4","NA","3","5","1","NA","7","NA","NA","9","4","10","1","NA","NA","5","NA","2","7.4437",54,2298,"2","2","850.02260584"
"2013","DK",23011,544.437041972019,"1267.94","1","2013","NA","1",1945,"2","2","2","DK","2","NA","3","8","NA","1","NA","NA","3","3","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA",1,1,0,0,0,620,1,0,0,,126,0,0,0,22001,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","8","10","NA","5","3","NA","4","NA","NA","10","4","9","NA","6","1","1","NA","NA","10","NA","7.4437",67,2301,"3","2","1042.0172195"
"2013","DK",23971,544.437041972019,"1235.119","1","2013","NA","2",1966,"1","5","1","DK","2","NA","3","8","NA","NA","NA","NA","3","3","30","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","2","NA","2","NA","NA","NA",1,1,0,0,0,0,1,0,0,,367,0,0,0,50566,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","7","NA","NA","NA","5","4","3","NA","NA","NA","3","5","NA","7","NA","NA","NA","9","NA","10","2","7.4437",46,2397,"3","2","NA"
"2013","DK",24361,544.437041972019,"NA","1","2013","NA","3",1954,"1","2","2","DK","2","5","3","3","NA","1","2","NA","NA","5","NA","NA","l-n","NA","NA","1","2","NA","NA","NA","NA","3","NA","NA","2","NA","2","NA",1,1,0,0,0,635,1,2409,14102,,51,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","7","3","NA","NA","NA","1","NA","NA","NA","10","10","NA","NA","NA","8","NA","NA","NA","10","NA","NA","3","7.4437",58,2436,"2","7","1008.3921671"
"2013","DK",24551,544.437041972019,"NA","1","2013","NA","4",1983,"2","1","1","DK","2","2","5","6","NA","1","NA","NA","3","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA",1,1,5041,0,0,0,1,6717,0,,121,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","2","NA","9","NA","3","NA","2","NA","1","NA","NA","NA","NA","NA","6","10","NA","1","NA","10","NA","NA","7.4437",29,2455,"2","7","NA"
"2013","DK",25091,544.437041972019,"1437.709","1","2013","NA","3",1990,"1","1","1","DK","1","NA","3","6","NA","2","2","NA","3",,"NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1","NA","3","NA","5","NA","NA",1,1,14745,0,0,531,1,0,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","9","9","7","4","NA","2","5","1","NA","NA","8","NA","8","4","8","1","NA","10","NA","10","2","7.4437",22,2509,"3","2","614.3483793"
"2013","DK",25811,544.437041972019,"1235.19","1","2013","NA","1",1988,"2","1","1","DK","1","NA","3","2","NA","2","NA","NA","3","3","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","2","NA","3","2","NA","2","NA",1,1,9236,0,0,109,1,787,0,,59,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8","4","NA","2","NA","NA","NA","NA","8","NA","NA","NA","9","NA","1","NA","9","10","NA","7.4437",24,2581,"2","2","NA"
"2013","DK",25921,544.437041972019,"982.2885","1","2013","NA","3",1932,"2","5","1","DK","2","NA","5","7","NA","1","2","NA","3","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2","1","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,,137,21446,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","5","6","NA","8","NA","5","3","NA","NA","NA","NA","NA","0","10","7","10","1","1","NA","5","10","NA","7.4437",80,2592,"3","2","809.12913022"
"2013","DK",25951,544.437041972019,"570.8972","1","2013","NA","3",1932,"2","4","1","DK","2","3","5","7","NA","1","2","NA","NA","3","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,0,0,0,383,1,0,0,,129,12126,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","10","6","NA","5","NA","NA","4","NA","9","NA","4","NA","8","9","NA","1","NA","8","NA","6","NA","7.4437",80,2595,"2","7","513.76739154"
"2013","DK",26471,544.437041972019,"NA","1","2013","NA","1",1944,"1","2","3","DK","2","NA","3","7","NA","2","NA","NA","3","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","3","NA","NA","NA","NA",1,1,0,0,0,750,1,0,0,,157,14532,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","8","NA","NA","NA","5","5","2","5","NA","NA","3","10","9","NA","NA","7","2","NA","10","NA","NA","1","7.4437",68,2647,"2","5","NA"
"2013","DK",26771,544.437041972019,"602.1563","1","2013","NA","2",1977,"1","1","2","DK","2","NA","5","5","NA","2","2","NA","3","0 - 1","40","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","3","2","NA","2","NA",1,1,0,0,0,532,1,0,0,,1648,0,0,0,0,17853,1,"NA","NA","NA","NA","NA","NA","NA","8","8","NA","4","NA","NA","1","4","3","NA","NA","8","9","9","9","10","2","1","10","NA","3","3","7.4437",35,2677,"3","2","962.46083914"
"2013","DK",27741,544.437041972019,"1424.215","1","2013","NA","2",1944,"2","2","1","DK","2","NA","5","7","NA","NA","NA","NA","3","2","37","NA","NA","NA","12","1","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,0,0,0,126,1,0,0,,392,31052,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","8","9","7","6","5","4","1","NA","NA","5","10","7","8","NA","6","4","2","NA","NA","5","10","2","7.4437",68,2774,"2","6","875.50023101"
"2013","DK",28131,544.437041972019,"1096.538","2","2013","NA","1",1972,"1","2","3","DK","1","NA","3","8","NA","NA","2","NA","3","7","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA",1,1,16496,9,0,435,1,0,0,,50,0,0,300,0,0,1,"NA","NA","NA","NA","NA","NA","NA","8","NA","10","NA","4","NA","2","NA","1","NA","NA","10","NA","NA","NA","NA","NA","1","10","NA","NA","1","7.4437",40,2813,"3","2","NA"
"2013","DK",28691,544.437041972019,"NA","1","2013","NA","2",1961,"1","1","3","DK","2","NA","2","5","NA","2","NA","NA","3","2","NA","NA","NA","NA","11","NA","2","2","7","NA","NA","2","2","3","2","NA","NA","NA",1,1,35590,0,0,765,1,0,0,,156,0,0,771,0,0,1,"NA","NA","NA","NA","NA","NA","NA","8","8","NA","NA","4","4","2","4","NA","6","NA","9","99","8","NA","7","NA","1","NA","10","NA","2","7.4437",51,2869,"3","2","1384.6818927"
"2013","DK",29081,544.437041972019,"7193.736","1","2013","NA","4",1960,"1","1","1","DK","2","NA","5","1","NA","NA","NA","NA","3","2","33","6","l-n","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","1","NA","1",1,1,43381,99,0,0,1,403,0,,1729,0,0,0,24087,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","9","8","NA","4","NA","1","5","NA","NA","NA","8","6","NA","5","8","NA","NA","NA","10","9","2","7.4437",52,2908,"3","2","1046.2568759"
"2013","DK",29161,544.437041972019,"1102.118","1","2013","NA","3",1969,"1","2","1","DK","2","NA","2","1","NA","NA","2","NA","3","5","NA","NA","NA","NA","13","NA","2","2","NA","NA","NA","NA","2","NA","2","NA","NA","NA",1,1,64161,0,0,618,1,0,4,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","10","10","7","10","NA","5","2","NA","2","NA","8","7","NA","9","NA","NA","1","NA","8","NA","NA","NA","7.4437",43,2916,"2","7","899.44271669"
"2013","DK",29391,544.437041972019,"NA","2","2013","NA","3",1976,"2","2","3","DK","2","NA","5","1","NA","NA","NA","NA","3","2","NA","NA","k","NA","13","1","2","NA","NA","NA","NA","3","2","NA","2","NA","2","NA",1,1,48362,270,0,0,1,0,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","8","NA","NA","3","5","NA","4","1","9","NA","6","NA","NA","NA","NA","NA","NA","NA","10","9","NA","7.4437",36,2939,"3","2","4658.5038786"
"2013","DK",29701,544.437041972019,"1019.943","2","2013","NA","4",1953,"2","2","1","DK","2","NA","5","8","NA","NA","1","1","3","3","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","1","1","1","2","NA","2","NA",1,1,0,0,0,435,1,0,0,,25387,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","5","NA","NA","NA","NA","4","4","5","1","NA","NA","10","5","NA","99","NA","1","1","NA","NA","NA","9","7.4437",59,2970,"3","2","908.39867719"
"2013","DK",29891,544.437041972019,"1357.179","1","2013","NA","2",1990,"1","1","1","DK","1","3","3","6","NA","1","2","NA","NA",,"NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","NA","2","NA","2","1",1,1,4127,0,0,0,1,0,0,,163,0,0,0,0,8520,1,"NA","NA","NA","NA","NA","NA","NA","NA","7","6","10","5","4","3","NA","NA","NA","NA","10","5","5","4","10","NA","1","NA","NA","NA","NA","7.4437",22,2989,"2","2","639.30143713"
"2013","DK",31131,544.437041972019,"997.1024","2","2013","NA","1",1935,"2","4","3","DK","2","NA","2","7","NA","NA","NA","NA","3",,"NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","4","2","2","2","NA","NA","NA",1,1,0,0,0,435,1,0,0,,98,24551,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","8","NA","NA","NA","5","NA","3","4","NA","NA","NA","10","5","8","10","8","1","1","NA","9","10","NA","7.4437",77,3113,"2","6","NA"
"2013","DK",31211,544.437041972019,"969.6035","1","2013","NA","1",1980,"2","2","1","Other","1","NA","NA","5","NA","2","2","NA","3","2","37","3","NA","2","8","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA",1,1,13856,0,0,435,1,0,0,,81,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","10","6","NA","6","2","NA","5","NA","3","NA","NA","10","NA","NA","7","NA","NA","1","NA","NA","NA","3","7.4437",32,3121,"3","6","NA"
