"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120","HC010","HC020","HC030","HC040","HC050","HC060","HC070","HC080","HC090","HC100","HC110","HC120","HC130","HC140","HC150","HC160"
"2012","DK",2083,"1","2012","8",5645,-2474,0,0,,,,,,,,,0,0,0,860,0,,0,,0,259,0,,7860,,"1","3","NA","1","1","1","1","1","1","1","1","6","4026.52","3","1","2","2","2","2","1","2","6","2","1","NA","NA","640.58","NA","1","1",,"1",1,,,,,,"2","240","1","1","2","1","2","4","2","3","3","2","3","NA","3","NA"
"2012","DK",2096,"1","2012","11",29446,24518,0,0,,,,,,,,,0,0,0,3779,0,,4,,0,0,0,,4928,,"3","3","NA","1","1","1","1","1","1","1","1","2","1610.61","3","NA","2","2","2","1","1","1","4","2","1","NA","NA","1351.61","NA","1","1",,"1",1,,,,,,"2","117","1","1","1","1","1","1","2","4","3","NA","4","NA","3","NA"
"2012","DK",2122,"1","2012","16",11423,5703,0,0,,,,,,,,,0,0,0,0,0,,41,,0,593,0,,5127,,"3","3","3","1","1","1","1","1","1","1","1","6","1342.17","3","NA","2","1","2","1","1","3","3","2","1","586.93","NA","479.48","NA","1","1",,"1",1,,,,,,"2","200","1","1","1","1","1","2","4","4","3","3","3","NA","3","NA"
"2012","DK",2139,"NA","2012","NA",16945,14206,0,0,,,,,,,,,0,0,0,0,0,,115,,0,0,0,,2739,,"3","3","3","2","1","2","1","1","1","1","1","4","1476.39","2","NA","2","2","2","2","4","2","6","2","1","NA","NA","711.67","NA","3","1",,"1",1,,,,,,"1","70","1","1","1","1","1","3","3","4","4","3","3","NA","2","NA"
"2012","DK",2234,"1","2012","NA",11851,3911,0,0,,,,,,,,,0,0,0,0,0,,1036,,0,708,0,,7232,,"3","3","3","1","1","2","1","1","1","2","1","6","NA","2","NA","2","1","2","1","1","3","3","2","1","NA","NA","485.1","NA","1","1",,"1",1,,,,,,"1","97","2","1","1","1","1","3","3","4","1","4","3","4","3","NA"
"2012","DK",2241,"1","2012","NA",54650,47260,0,0,,,,,,,,,0,0,0,688,0,,-364,,0,0,0,,7389,,"3","3","3","1","1","1","1","1","1","1","1","4","3355.43","2","3","2","2","1","2","4","3","2","2","1","NA","NA","3263.48","NA","1","1",,"1",1,,,,,,"2","85","1","1","1","1","2","3","4","4","4","3","4","NA","3","NA"
"2012","DK",2252,"1","2012","11",44683,18062,0,0,,,,,,,,,0,0,0,0,0,,-393,,0,1297,0,,25324,,"3","3","3","1","1","1","1","1","1","1","3","5","4026.52","3","NA","2","2","2","2","4","2","3","1","1","402.65","NA","595.28","NA","1","1",,"1",1,,,,,,"2","160","1","1","1","1","1","3","4","4","1","1","3","NA","3","NA"
"2012","DK",2314,"1","2012","12",33984,30651,0,0,,,,,,,,,0,0,0,0,0,,26126,,0,0,0,,3333,,"3","3","3","1","1","2","1","1","1","1","1","5","2281.7","1","NA","2","1","2","1","1","2","4","2","1","NA","NA","1135.62","NA","1","1",,"1",1,,,,,,"2","84","1","1","1","1","1","1","3","4","3","1","3","NA","3","NA"
"2012","DK",2325,"1","2012","6",32367,22831,0,0,,,,,,,,,0,0,0,0,0,,3209,,0,779,0,,8757,,"3","3","NA","1","1","2","1","1","1","1","1","2","2684.35","3","NA","2","2","2","2","1","1","4","2","1","1102.19","NA","1274.4","NA","1","1",,"1",1,,,,,,"2","163","1","1","1","1","1","4","4","2","2","NA","3","4","3","NA"
"2012","DK",2327,"1","2012","8",17397,12912,0,0,,,,,,,,,0,0,0,0,0,,-409,,0,0,0,,4484,,"3","3","3","2","1","2","1","1","1","1","2","4","2013.26","2","1","2","2","2","2","4","2","4","2","1","671.09","NA","1295.25","NA","1","1",,"1",1,,,,,,"2","120","1","1","1","2","1","4","1","3","2","2","3","NA","3","NA"
"2012","DK",2331,"1","2012","7",62347,49765,0,0,,,,,,,,,0,0,0,2815,0,,3,,0,927,0,,11655,,"3","3","3","2","1","1","1","1","1","1","3","4","2281.7","3","NA","2","2","2","1","1","2","4","2","1","375.81","NA","910.26","NA","1","1",,"1",1,,,,,,"2","82","1","1","1","2","2","3","4","3","4","1","3","NA","3","NA"
"2012","DK",2428,"2","2012","17",10950,3445,0,0,,,,,,,,,0,0,0,0,0,,-265,,0,0,0,,7505,,"3","3","3","1","1","1","1","1","1","1","2","4","1610.61","3","NA","2","1","2","2","1","2","4","2","1","308.7","NA","3648.81","NA","1","1",,"1",1,,,,,,"2","95","1","1","1","1","1","4","3","3","4","3","2","NA","3","NA"
"2012","DK",2468,"2","2012","NA",57836,46145,0,0,,,,,,,,,0,0,0,6838,0,,0,,0,0,0,,11691,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","3","5","2","1","NA","NA","953.76","NA","1","1",,"1",1,,,,,,"2","84","1","1","1","1","2","3","4","2","2","4","3","3","3","NA"
"2012","DK",2487,"2","2012","9",54020,29881,0,0,,,,,,,,,0,0,0,0,0,,-112,,0,0,0,,24140,,"3","3","3","1","1","1","1","1","1","1","1","5","2684.35","3","NA","2","2","2","2","1","3","3","2","1","NA","NA","179.21","NA","1","1",,"1",1,,,,,,"1","200","1","1","1","2","1","3","4","4","3","2","3","3","3","NA"
"2012","DK",2541,"1","2012","NA",27864,25090,0,0,,,,,,,,,0,0,0,4245,0,,-228,,0,165,0,,2608,,"3","3","3","1","1","2","1","1","1","1","1","5","738.2","2","NA","2","1","2","2","4","3","3","2","1","NA","NA","354.43","NA","1","1",,"1",1,,,,,,"2","192","1","1","1","1","1","4","4","2","3","4","4","3","2","NA"
"2012","DK",2614,"1","2012","9",50182,44340,0,0,,,,,,,,,0,0,0,0,0,,62,,0,686,0,,5155,,"3","3","NA","1","1","1","1","1","1","1","1","3","4294.96","3","2","2","2","2","2","4","3","6","2","1","NA","NA","916.21","NA","1","3",,"1",1,,,,,,"2","140","1","1","1","1","1","2","3","4","2","3","4","NA","3","NA"
"2012","DK",2626,"2","2012","16",52444,45215,0,0,,,,,,,,,0,0,0,0,0,,194,,0,0,0,,7229,,"3","3","NA","1","1","2","1","1","1","1","1","6","NA","3","NA","2","2","1","2","1","2","6","2","1","NA","NA","660.65","NA","1","1",,"1",1,,,,,,"2","140","1","2","1","1","1","4","4","3","3","3","3","NA","3","NA"
"2012","DK",2628,"2","2012","NA",52783,47479,0,0,,,,,,,,,0,0,0,0,0,,24,,0,0,0,,5303,,"3","3","NA","1","1","1","1","1","1","1","1","6","4026.52","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","1414.3","NA","1","1",,"1",1,,,,,,"1","260","1","1","1","1","1","3","4","2","3","4","3","NA","3","NA"
"2012","DK",2681,"1","2012","14",57318,48465,0,0,,,,,,,,,0,0,0,5045,0,,0,,0,0,0,,8853,,"3","3","NA","1","1","1","1","1","1","1","3","5","1073.74","3","NA","1","2","2","2","4","3","3","2","1","NA","NA","640.58","NA","1","1",,"1",1,,,,,,"1","150","1","1","1","1","1","4","3","4","3","2","2","4","3","NA"
"2012","DK",2711,"2","2012","9",36219,14673,0,0,,,,,,,,,0,0,0,5737,0,,0,,0,0,0,,21547,,"3","3","3","1","1","1","1","1","3","1","1","5","5368.7","3","NA","2","2","1","2","1","3","2","2","1","NA","NA","675.81","NA","1","1",,"1",1,,,,,,"2","80","1","1","1","2","2","3","3","4","3","3","2","NA","3","NA"
"2012","DK",2809,"1","2012","NA",64272,42024,0,0,,,,,,,,,0,0,0,0,0,,387,,0,0,0,,22248,,"3","3","3","1","1","1","1","1","1","1","1","5","4026.52","3","NA","2","2","2","2","1","2","2","2","1","NA","NA","1129.09","NA","1","1",,"1",1,,,,,,"2","235","1","1","1","1","1","1","4","4","4","4","4","NA","3","NA"
"2012","DK",2849,"2","2012","10",34434,27939,0,0,,,,,,,,,0,0,0,0,0,,3581,,0,0,0,,6495,,"NA","3","3","1","1","1","1","1","1","1","1","1","2013.26","3","NA","2","1","2","2","1","1","5","1","1","NA","NA","640.58","NA","1","1",,"1",1,,,,,,"2","117","1","1","1","1","1","4","4","3","4","4","2","NA","3","NA"
"2012","DK",2905,"1","2012","NA",14568,-5141,0,0,,,,,,,,,0,0,0,0,0,,-1500,,0,1757,0,,17952,,"3","3","NA","1","1","2","1","1","1","1","1","5","1476.39","3","2","2","2","2","2","1","2","2","2","1","491.5","NA","546.57","NA","1","1",,"1",1,,,,,,"2","200","1","1","1","1","1","4","3","3","3","3","4","NA","2","NA"
"2012","DK",2946,"1","2012","NA",-2113,-3163,0,0,,,,,,,,,0,0,0,0,0,,-2221,,0,0,0,,1050,,"3","3","3","1","1","1","1","1","1","1","1","3","6039.78","3","NA","2","2","2","2","4","2","3","2","1","805.3","NA","179.21","NA","1","1",,"1",1,,,,,,"2","50","1","2","1","1","1","4","4","3","3","4","4","NA","3","NA"
"2012","DK",2954,"1","2012","7",49435,11086,0,0,,,,,,,,,0,0,0,0,0,,13,,0,0,0,,38350,,"3","3","3","1","1","1","1","1","1","1","1","6","6174","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","968.92","NA","1","1",,"1",1,,,,,,"2","235","1","1","1","1","1","4","4","4","4","4","2","4","3","NA"
"2012","DK",2977,"1","2012","8",34980,32098,0,0,,,,,,,,,0,0,0,0,0,,71,,0,0,0,,2881,,"3","3","3","1","1","1","1","1","1","1","1","6","4026.52","3","NA","2","2","2","2","1","2","2","1","1","NA","NA","2729.77","NA","1","1",,"1",1,,,,,,"2","150","1","1","1","1","1","1","4","3","4","3","3","4","3","NA"
"2012","DK",3008,"2","2012","NA",21329,15547,0,0,,,,,,,,,0,0,0,0,0,,-3187,,0,332,915,,4536,,"NA","3","NA","1","1","1","1","1","1","1","3","3","4026.52","2","NA","1","2","2","1","1","3","3","2","1","NA","NA","640.58","NA","1","1",,"1",1,,,,,,"2","180","1","1","1","1","1","2","4","2","4","4","3","3","3","NA"
"2012","DK",3028,"1","2012","NA",21352,15841,0,0,,,,,,,,,0,0,0,599,0,,3,,0,0,0,,5511,,"NA","3","1","1","1","1","1","1","1","1","1","5","2013.26","3","3","2","2","2","2","1","2","4","1","1","NA","NA","894.07","NA","1","1",,"1",1,,,,,,"2","98","1","1","1","1","1","1","3","3","3","3","3","NA","3","NA"
"2012","DK",3152,"2","2012","8",65864,37405,0,0,,,,,,,,,0,0,0,3313,0,,40,,0,0,0,,28459,,"3","3","3","1","1","1","1","1","1","1","1","1","1342.17","2","NA","2","2","2","2","1","1","5","2","1","NA","NA","1249.24","NA","1","1",,"1",1,,,,,,"2","170","1","2","1","1","1","1","3","4","4","3","2","NA","3","NA"
"2012","DK",3162,"1","2012","NA",86251,59378,0,0,,,,,,,,,0,0,0,0,0,,1894,,0,0,0,,26874,,"NA","3","3","1","1","1","1","1","2","1","3","3","6039.78","3","NA","2","2","2","2","4","3","5","2","1","NA","NA","407.38","NA","3","1",,"1",1,,,,,,"2","176","1","1","1","1","1","3","4","4","3","3","3","NA","3","NA"
"2012","DK",3191,"1","2012","8",20416,10952,0,0,,,,,,,,,0,0,0,0,0,,-1943,,0,0,0,,9463,,"3","3","3","1","1","1","1","1","1","1","1","2","5368.7","1","NA","2","2","2","1","4","1","5","2","1","NA","NA","2076.78","NA","1","1",,"1",1,,,,,,"2","200","1","2","1","1","1","4","3","4","3","3","2","2","3","NA"
"2012","DK",3194,"1","2012","7",17791,10275,0,0,,,,,,,,,0,0,0,0,0,,49,,0,0,0,,7516,,"3","3","3","1","1","1","1","1","1","1","1","6","5368.7","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","887.27","NA","1","1",,"1",1,,,,,,"2","68","1","1","2","1","1","4","3","4","3","3","3","NA","3","NA"
"2012","DK",3220,"1","2012","NA",64186,60465,0,0,,,,,,,,,0,0,0,0,0,,-319,,0,115,0,,3606,,"3","3","3","1","1","2","1","1","1","1","1","5","1879.04","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","689.2","NA","1","1",,"1",1,,,,,,"2","97","1","1","1","1","1","4","4","4","3","3","2","NA","3","NA"
"2012","DK",3233,"NA","2012","13",32695,16324,0,0,,,,,,,,,0,0,0,0,0,,-980,,0,0,0,,16371,,"3","3","3","1","1","1","1","1","1","1","1","6","2684.35","2","NA","2","2","2","2","2","2","5","2","1","NA","NA","1695.58","NA","1","1",,"1",1,,,,,,"2","170","1","1","1","1","1","1","3","4","3","3","3","NA","3","NA"
"2012","DK",3242,"1","2012","NA",25875,20228,0,0,,,,,,,,,0,0,0,0,0,,-864,,0,180,0,,5467,,"3","3","3","1","1","1","1","1","1","1","1","4","805.3","3","3","2","2","2","2","1","3","2","2","2","1261.64","NA","948.22","NA","1","1",,"1",1,,,,,,"2","170","1","1","1","1","1","4","3","3","3","NA","3","NA","3","NA"
"2012","DK",3258,"1","2012","NA",27137,23337,0,0,,,,,,,,,0,0,0,0,0,,0,,0,485,0,,3314,,"3","3","3","1","1","2","1","1","1","1","1","2","3355.43","3","NA","2","2","2","2","2","2","4","2","1","NA","NA","574.36","NA","1","1",,"1",1,,,,,,"2","157","1","1","1","2","NA","3","3","3","3","3","3","NA","3","NA"
"2012","DK",3297,"2","2012","6",105096,93912,0,0,,,,,,,,,0,0,0,0,0,,36703,,0,0,0,,11184,,"3","3","3","1","1","1","1","1","1","1","1","6","2684.35","3","NA","2","1","2","2","4","2","3","2","1","NA","NA","741.15","NA","1","1",,"1",1,,,,,,"2","180","1","1","1","1","1","4","2","2","3","3","2","NA","3","NA"
"2012","DK",3304,"1","2012","6",22381,16711,0,0,,,,,,,,,0,0,0,0,0,,-394,,0,580,0,,5090,,"3","3","NA","1","1","1","1","1","1","1","1","1","1342.17","2","NA","2","2","2","1","1","3","6","2","1","NA","NA","1249.24","NA","1","1",,"1",1,,,,,,"2","163","2","1","1","1","1","4","3","4","3","1","3","4","3","NA"
"2012","DK",3314,"NA","2012","6",53524,53057,0,0,,,,,,,,,0,0,0,0,0,,-2889,,0,20,0,,447,,"3","3","3","1","1","1","1","1","1","1","3","6","4026.52","3","NA","2","2","2","2","1","3","3","1","1","NA","NA","179.21","NA","1","1",,"1",1,,,,,,"2","200","1","1","1","1","1","2","3","3","2","3","3","3","3","NA"
"2012","DK",3343,"1","2012","15",26734,18367,0,0,,,,,,,,,0,0,0,3427,0,,-2,,0,0,0,,8367,,"3","3","3","1","1","1","1","1","1","1","1","5","2684.35","1","NA","2","1","1","2","1","3","5","1","1","NA","NA","1447.32","NA","1","1",,"1",1,,,,,,"2","230","1","1","1","1","1","1","3","4","2","3","3","NA","3","NA"
"2012","DK",3353,"1","2012","11",49441,22522,0,0,,,,,,,,,0,0,0,0,0,,-1507,,0,0,0,,26919,,"3","3","3","1","2","2","1","1","1","1","3","4","805.3","2","NA","2","2","2","2","4","3","3","2","1","NA","NA","650.61","NA","1","1",,"1",1,,,,,,"2","65","1","1","1","1","1","3","3","3","4","3","3","NA","3","NA"
"2012","DK",3388,"2","2012","NA",27909,19582,0,0,,,,,,,,,0,0,0,0,0,,365,,0,1417,0,,6910,,"1","3","NA","1","1","1","1","1","1","1","1","3","3355.43","3","NA","2","1","2","2","1","3","5","2","1","NA","NA","640.58","NA","1","1",,"1",1,,,,,,"2","117","2","1","1","1","1","4","4","4","3","3","3","NA","3","NA"
"2012","DK",3393,"1","2012","NA",64351,51517,0,0,,,,,,,,,0,0,0,0,0,,-16546,,0,410,0,,12424,,"3","3","NA","1","1","1","1","1","1","1","1","3","NA","3","NA","2","2","2","2","1","2","4","2","1","1959.57","NA","1476.67","NA","1","1",,"1",1,,,,,,"2","180","1","1","2","1","1","1","2","4","1","4","4","4","3","NA"
"2012","DK",3453,"1","2012","14",8467,4681,0,0,,,,,,,,,0,0,0,0,0,,-1115,,0,0,0,,3786,,"3","3","3","1","1","1","1","1","1","1","1","5","4026.52","2","NA","2","2","2","2","1","2","2","2","1","630.82","NA","995.65","NA","1","1",,"1",1,,,,,,"2","139","1","2","1","1","1","4","3","4","3","4","3","4","3","NA"
"2012","DK",3489,"1","2012","NA",127003,107670,0,0,,,,,,,,,0,0,0,0,0,,8145,,0,0,9254,,10078,,"3","3","NA","1","1","1","1","1","1","1","3","6","4026.52","3","NA","2","2","2","2","1","2","3","2","1","NA","NA","589.79","NA","1","1",,"1",1,,,,,,"1","204","1","1","1","1","1","3","4","4","3","1","3","3","3","NA"
"2012","DK",3495,"1","2012","9",140734,130270,0,0,,,,,,,,,0,0,0,0,0,,-329,,0,434,511,,9519,,"3","3","3","1","1","1","1","1","1","1","1","6","4697.61","2","NA","2","2","2","2","1","1","5","2","1","NA","NA","688.57","NA","1","1",,"1",1,,,,,,"2","200","1","1","2","2","1","1","4","2","3","2","3","NA","3","NA"
"2012","DK",3505,"1","2012","12",18937,15010,0,0,,,,,,,,,0,0,0,0,0,,623,,0,141,0,,3786,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","4","3","5","2","1","NA","NA","179.21","NA","1","1",,"1",1,,,,,,"1","260","1","1","1","2","1","4","3","3","4","4","3","1","3","NA"
"2012","DK",3575,"1","2012","8",38964,29419,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,9545,,"3","3","NA","1","1","1","1","1","1","1","3","6","NA","3","NA","1","2","2","2","4","2","6","2","1","NA","NA","1391.28","NA","1","1",,"1",1,,,,,,"2","200","1","1","2","1","1","1","4","4","3","4","3","NA","3","NA"
"2012","DK",3596,"2","2012","7",28098,25472,0,0,,,,,,,,,0,0,0,0,0,,-141,,0,0,0,,2627,,"3","3","3","1","1","2","1","1","1","1","1","5","1610.61","2","3","2","1","2","2","1","3","3","2","1","NA","NA","751.9","NA","1","1",,"1",1,,,,,,"2","212","1","1","1","1","1","4","4","3","3","2","4","NA","1","NA"
"2012","DK",3599,"2","2012","NA",23220,17213,0,0,,,,,,,,,0,0,0,0,0,,4,,0,0,0,,6007,,"3","3","NA","1","1","1","1","1","1","1","1","3","4697.61","3","NA","2","2","2","1","1","3","3","2","1","NA","NA","1391.28","NA","1","1",,"1",1,,,,,,"2","68","1","1","2","1","1","2","3","3","3","4","3","1","3","NA"
"2012","DK",3608,"2","2012","NA",30937,5588,0,0,,,,,,,,,0,0,0,0,0,,1399,,0,819,0,,24530,,"3","3","3","2","1","2","1","1","1","1","1","4","1744.83","2","2","2","2","2","2","3","3","3","2","1","NA","NA","1566.91","NA","1","1",,"1",1,,,,,,"1","130","1","1","1","1","1","4","4","4","4","3","3","NA","3","NA"
"2012","DK",3615,"1","2012","8",50806,28072,0,0,,,,,,,,,0,0,0,3564,0,,0,,0,3278,0,,19457,,"1","3","3","1","1","2","1","1","1","1","1","6","NA","3","NA","2","1","2","1","3","2","6","1","1","1102.19","NA","660.65","NA","1","1",,"1",1,,,,,,"2","165","1","1","1","1","1","1","4","4","3","3","3","3","3","NA"
"2012","DK",3635,"1","2012","NA",50318,46382,0,0,,,,,,,,,0,0,0,313,0,,-162,,0,0,0,,3936,,"3","3","3","1","1","1","1","1","1","1","1","4","3355.43","3","3","2","2","2","2","4","2","3","2","1","NA","NA","969.56","NA","1","1",,"1",1,,,,,,"2","174","1","1","1","1","1","4","4","3","3","NA","3","NA","3","NA"
"2012","DK",3636,"1","2012","NA",31385,18119,0,0,,,,,,,,,0,0,0,0,0,,2033,,0,0,0,,13266,,"NA","3","3","1","1","2","1","1","1","1","1","6","1073.74","1","NA","2","2","2","2","4","3","3","2","1","NA","NA","2263.25","NA","1","1",,"1",1,,,,,,"2","68","1","1","1","1","1","1","4","2","3","4","3","NA","3","NA"
"2012","DK",3685,"1","2012","16",28708,21703,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,7005,,"3","3","3","1","1","1","1","1","1","1","1","4","1342.17","3","NA","2","1","2","1","4","2","4","2","1","778.46","NA","732.48","NA","1","1",,"1",1,,,,,,"2","180","1","2","1","1","1","3","3","4","3","3","4","NA","3","NA"
"2012","DK",3705,"1","2012","11",12066,9196,0,0,,,,,,,,,0,0,0,0,0,,595,,0,67,0,,2803,,"3","3","3","1","2","1","1","1","1","1","1","4","2818.56","3","NA","2","2","2","2","1","2","4","2","1","536.87","NA","648.97","NA","1","1",,"1",1,,,,,,"2","145","1","1","1","2","1","4","4","3","NA","3","3","NA","3","NA"
"2012","DK",3727,"2","2012","NA",15951,7977,0,0,,,,,,,,,0,0,0,0,0,,-5221,,0,0,1785,,6188,,"2","3","3","2","1","1","1","3","1","1","1","2","4563.39","2","NA","2","1","2","2","2","2","6","2","1","496.6","NA","544.69","NA","1","1",,"1",1,,,,,,"2","60","1","1","1","1","1","3","3","4","4","1","4","NA","3","NA"
"2012","DK",3728,"1","2012","NA",16708,10526,0,0,,,,,,,,,0,0,0,0,0,,1644,,0,256,302,,5624,,"3","3","NA","2","1","1","1","1","1","1","1","5","1342.17","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","638.65","NA","1","1",,"1",1,,,,,,"2","67","1","1","1","2","1","4","4","4","4","4","3","4","2","NA"
"2012","DK",3748,"1","2012","7",985,-281,0,0,,,,,,,,,0,0,0,0,0,,185,,0,0,0,,1266,,"3","3","3","2","1","1","1","1","3","1","3","5","NA","3","NA","2","2","2","1","3","3","1","1","1","442.92","NA","1207.88","NA","1","1",,"1",1,,,,,,"2","142","1","1","1","1","1","1","4","4","4","3","3","NA","3","NA"
"2012","DK",3753,"NA","2012","NA",11594,-4448,0,0,,,,,,,,,0,0,0,0,0,,4,,0,1086,0,,14956,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","1","1","1","3","1","1","NA","NA","920.91","NA","3","1",,"1",1,,,,,,"2","165","1","1","1","1","1","3","3","3","4","4","3","3","3","NA"
"2012","DK",3758,"1","2012","6",43592,32020,0,0,,,,,,,,,0,0,0,0,0,,-1162,,0,0,0,,11571,,"3","3","3","1","1","1","1","1","1","1","1","6","2684.35","3","NA","2","2","2","2","3","3","5","2","1","NA","NA","928.08","NA","1","1",,"1",1,,,,,,"2","208","1","1","1","1","1","1","4","4","4","4","1","NA","3","NA"
"2012","DK",3771,"1","2012","9",29356,25067,0,0,,,,,,,,,0,0,0,0,0,,7535,,0,0,0,,4289,,"3","3","3","2","1","2","1","1","1","1","1","2","603.98","3","3","2","1","2","2","4","2","6","2","1","1207.96","NA","608.04","NA","1","1",,"1",1,,,,,,"2","110","1","1","1","1","1","3","4","4","3","4","3","NA","2","NA"
"2012","DK",3807,"1","2012","NA",11148,10184,0,0,,,,,,,,,0,0,0,0,0,,878,,0,32,0,,933,,"NA","3","3","2","1","1","1","1","2","3","1","5","2415.91","1","NA","2","2","2","2","4","2","2","2","1","550.29","NA","1348.69","NA","1","1",,"1",1,,,,,,"2","105","1","1","1","2","NA","2","4","3","3","4","4","3","3","NA"
"2012","DK",3816,"1","2012","8",5320,1650,0,0,,,,,,,,,0,0,0,0,0,,102,,0,0,0,,3670,,"3","3","3","1","1","1","1","1","1","1","1","5","2684.35","2","NA","2","1","2","2","4","NA","3","2","1","603.98","NA","715.48","NA","1","1",,"1",1,,,,,,"2","120","1","1","1","1","1","4","3","4","4","NA","3","NA","3","NA"
"2012","DK",3838,"NA","2012","15",44994,26516,0,0,,,,,,,,,0,0,0,0,0,,1594,,0,0,0,,18478,,"3","3","2","1","1","1","1","1","1","1","1","2","2684.35","1","1","2","2","2","1","2","2","4","2","1","NA","NA","640.58","NA","1","1",,"1",1,,,,,,"2","230","1","1","1","1","NA","4","4","4","4","2","3","NA","3","NA"
"2012","DK",3899,"1","2012","NA",46673,43250,0,0,,,,,,,,,0,0,0,0,0,,-2058,,0,163,0,,3260,,"3","3","3","1","1","1","1","1","1","1","1","1","NA","3","NA","2","2","2","2","4","3","6","2","1","NA","NA","640.58","NA","1","1",,"1",1,,,,,,"2","180","1","1","1","2","1","1","4","4","3","4","3","NA","3","NA"
"2012","DK",3913,"1","2012","11",64,-975,0,0,,,,,,,,,0,0,0,0,0,,0,,0,62,0,,977,,"3","3","3","1","1","1","1","1","1","1","2","5","1073.74","2","NA","2","1","2","2","4","2","2","2","1","550.29","NA","794.2","NA","1","1",,"1",1,,,,,,"2","239","1","1","1","1","1","3","1","3","2","3","4","NA","2","NA"
"2012","DK",3936,"1","2012","9",33604,22403,0,0,,,,,,,,,0,0,0,0,0,,-8,,0,690,0,,10511,,"3","3","3","1","1","1","1","1","1","1","1","6","3355.43","3","NA","2","1","2","2","1","2","5","1","1","NA","NA","2076.78","NA","1","1",,"1",1,,,,,,"2","84","1","1","1","1","1","4","3","2","3","2","3","3","3","NA"
"2012","DK",3951,"1","2012","NA",38840,26322,0,0,,,,,,,,,0,0,0,0,0,,1696,,0,0,0,,12518,,"3","3","NA","2","1","1","1","1","1","1","1","5","1342.17","3","NA","2","2","2","1","2","1","6","2","1","NA","NA","1726.04","NA","1","1",,"1",1,,,,,,"2","84","1","1","1","1","1","4","4","4","2","3","4","3","3","NA"
"2012","DK",3994,"1","2012","NA",58545,36029,0,0,,,,,,,,,0,0,0,3602,0,,-21,,0,0,0,,22516,,"3","2","3","1","1","1","1","1","1","1","3","1","1073.74","2","NA","2","2","2","1","2","2","3","2","1","NA","NA","1132.65","NA","1","2",,"1",1,,,,,,"2","157","1","1","1","1","1","3","4","4","3","4","2","NA","3","NA"
"2012","DK",4008,"2","2012","8",41225,16197,0,0,,,,,,,,,0,0,0,0,0,,-2020,,0,0,0,,25028,,"3","3","3","1","1","1","1","1","1","1","1","5","4697.61","3","NA","1","2","2","2","1","1","3","2","1","NA","NA","179.21","NA","1","1",,"1",1,,,,,,"2","148","1","1","1","1","1","1","3","2","3","4","3","NA","3","NA"
"2012","DK",4079,"2","2012","NA",58337,47967,0,0,,,,,,,,,0,0,0,1363,0,,-209,,0,0,0,,10371,,"3","3","NA","1","1","1","1","1","1","1","1","6","671.09","3","NA","2","2","2","2","4","3","3","1","1","NA","NA","990.98","NA","1","1",,"1",1,,,,,,"2","200","1","1","2","2","1","3","4","4","3","3","4","NA","3","NA"
"2012","DK",4109,"1","2012","NA",17451,3444,0,0,,,,,,,,,0,0,0,0,0,,130,,0,300,525,,13182,,"3","3","3","1","1","1","1","1","1","1","1","6","2013.26","3","NA","2","2","2","2","1","2","4","2","1","1102.19","NA","741.15","NA","1","1",,"1",1,,,,,,"2","88","1","1","1","1","1","4","3","4","3","2","3","NA","3","NA"
"2012","DK",4147,"2","2012","NA",74498,46087,0,0,,,,,,,,,0,0,0,0,0,,1005,,0,351,0,,28060,,"3","3","NA","1","1","1","1","1","1","1","1","6","1342.17","1","NA","2","2","2","1","4","1","4","2","1","NA","NA","567.18","NA","1","1",,"1",1,,,,,,"2","230","1","2","1","1","NA","1","4","3","3","NA","3","NA","3","NA"
