"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2011","AT",1063,"2","2011","10",49499,16942,0,0,,,,,,,,,0,0,0,0,0,,553,,0,0,0,,32557,,"NA","3","NA","1","1","1","1","1","1","1","1","3","1200","2","NA","2","2","2","2","4","1","4","2","1","NA","800","347.42","0","1","1",,"2",1.5,,,,,
"2011","AT",1066,"3","2011","7",39679,18865,0,0,,,,,,,,,0,0,0,0,0,,5,,0,0,0,,20814,,"3","3","NA","1","1","1","1","1","1","1","1","6","1200","3","NA","2","2","2","2","3","3","3","2","1","NA","NA","780.21","0","1","1",,"2",1.5,,,,,
"2011","AT",1069,"2","2011","7",46950,46350,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,599,,"3","3","NA","1","1","1","1","1","1","1","1","3","1700","3","NA","2","2","2","2","NA","4","5","2","1","311","300","376.12","0","1","1",,"2",1.5,,,,,
"2011","AT",1080,"1","2011","12",63876,54798,0,0,,,,,,,,,0,0,0,0,0,,41,,0,0,0,,9077,,"NA","1","NA","1","1","1","1","1","1","1","1","4","2000","3","NA","1","1","2","2","4","2","4","2","1","NA","300","2404.28","0","1","1",,"2",1.5,,,,,
"2011","AT",1104,"1","2011","8",46151,35043,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,11108,,"NA","3","NA","1","1","1","1","1","3","1","1","3","3000","2","NA","2","2","2","2","3","3","3","2","1","1702","NA","318.09","750","1","1",,"2",1.5,,,,,
"2011","AT",1132,"1","2011","10",60369,36633,0,0,,,,,,,,,0,0,0,0,0,,73,,0,0,0,,23736,,"3","3","NA","1","1","1","1","1","1","1","1","3","1100","2","NA","2","2","2","2","1","1","6","2","1","642","750","829.42","0","1","1",,"2",1.5,,,,,
"2011","AT",1133,"2","2011","15",45230,-109568,210,210,,,,,,,,,210,0,0,0,0,,0,,0,0,0,,154798,,"3","3","3","1","1","1","1","1","1","1","3","4","700","2","NA","2","2","2","2","2","2","2","2","1","NA","1500","661.99","0","1","1",,"2",1.5,,,,,
"2011","AT",1173,"2","2011","12",38219,-50416,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,88635,,"3","3","NA","1","1","1","1","1","1","1","1","6","3000","3","3","2","1","2","2","3","1","4","2","1","NA","2000","506.27","0","1","1",,"2",1.5,,,,,
"2011","AT",1177,"2","2011","8",49843,41246,816,816,,,,,,,,,816,0,0,0,0,,13158,,0,0,0,,8597,,"NA","3","NA","1","1","1","1","1","1","1","1","5","5000","2","NA","2","1","2","2","4","2","4","2","1","NA","NA","812.19","0","1","1",,"2",1.5,,,,,
"2011","AT",1188,"2","2011","14",42609,41565,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1044,,"NA","3","NA","1","1","1","1","1","1","1","1","6","1300","3","NA","1","2","2","2","4","1","3","2","1","NA","NA","521.47","0","1","1",,"2",1.5,,,,,
"2011","AT",1196,"2","2011","6",49193,25624,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,23569,,"3","3","NA","1","1","1","1","1","1","1","1","5","2000","3","NA","2","2","2","2","1","2","3","2","1","NA","1500","318.09","0","1","1",,"2",1.5,,,,,
"2011","AT",1197,"1","2011","10",21425,-68611,0,0,,,,,,,,,0,0,0,0,0,,79,,0,0,0,,90036,,"3","1","3","2","2","1","1","1","1","1","1","5","1500","3","NA","2","2","2","1","1","1","5","2","1","NA","650","1070.21","0","1","1",,"2",1.5,,,,,
"2011","AT",1198,"2","2011","10",22877,22612,0,0,,,,,,,,,0,0,0,0,0,,103,,0,0,0,,265,,"3","3","NA","1","1","2","1","1","3","1","1","3","3000","3","NA","2","2","1","2","1","3","3","2","1","NA","NA","363.34","0","1","1",,"2",1.5,,,,,
"2011","AT",1205,"2","2011","19",158366,134924,0,0,,,,,,,,,0,0,0,0,0,,329,,0,0,0,,23442,,"3","3","NA","1","1","1","1","1","1","1","1","3","1100","2","NA","2","2","1","2","3","1","6","2","1","NA","1000","392.83","0","1","1",,"2",1.5,,,,,
"2011","AT",1225,"2","2011","11",109738,67034,0,0,,,,,,,,,0,0,0,0,0,,95,,0,0,5141,,37563,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","3","2","2","2","2","1","1","4","2","1","1900","NA","704.28","0","1","1",,"2",1.5,,,,,
"2011","AT",1235,"2","2011","11",98896,31248,0,0,,,,,,,,,0,0,0,0,0,,1720,,0,0,0,,67649,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1100","3","2","2","2","2","2","3","1","4","2","1","NA","NA","699.02","0","1","1",,"2",1.5,,,,,
"2011","AT",1258,"1","2011","13",121340,48372,545,545,,,,,,,,,545,0,0,0,0,,0,,0,0,0,,72968,,"NA","3","3","1","1","1","1","1","1","1","1","5","1200","2","NA","2","2","2","2","2","2","4","2","1","NA","1000","320.5","0","1","1",,"2",1.5,,,,,
"2011","AT",1279,"1","2011","10",29973,28905,0,0,,,,,,,,,0,0,0,0,0,,127,,0,0,0,,1068,,"NA","3","NA","1","1","1","1","1","1","1","1","4","2000","3","NA","2","2","2","2","1","1","4","2","1","NA","1200","889.12","0","1","1",,"2",1.5,,,,,
"2011","AT",1288,"1","2011","13",40143,20891,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,19253,,"3","3","3","1","1","1","1","1","1","1","1","6","3000","1","NA","2","2","2","2","2","1","6","2","1","NA","2000","474.89","454.17","1","1",,"2",1.5,,,,,
"2011","AT",1337,"2","2011","10",48237,26076,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,22161,,"3","3","NA","1","1","1","1","1","1","1","1","3","1200","3","NA","2","2","1","2","1","2","5","2","1","NA","2000","812.19","0","1","1",,"2",1.5,,,,,
"2011","AT",1361,"1","2011","7",85111,66450,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,18661,,"2","3","NA","1","1","1","1","1","1","1","1","5","2000","3","NA","2","2","2","2","1","4","5","2","1","NA","3000","812.19","0","1","1",,"2",1.5,,,,,
"2011","AT",1363,"2","2011","14",27137,18427,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,3718,,4992,,"NA","3","NA","1","1","1","1","1","1","1","1","6","800","3","NA","2","2","2","2","3","1","6","2","1","NA","1200","507.67","0","1","1",,"2",1.5,,,,,
"2011","AT",1378,"2","2011","29",54955,26276,0,0,,,,,,,,,0,1489,0,0,0,,1004,,0,0,0,,28679,,"3","3","3","1","1","1","1","1","1","1","1","6","4000","3","2","2","2","2","2","4","1","6","2","1","NA","2500","482.67","0","1","1",,"3",2,,,,,
"2011","AT",1384,"1","2011","15",33526,20444,0,0,,,,,,,,,0,1434,0,0,0,,0,,0,0,0,,13082,,"NA","3","NA","1","1","1","1","1","1","1","3","5","7000","3","NA","2","2","2","2","1","5","5","2","1","NA","3000","704.28","0","1","1",,"3",1.8,,,,,
"2011","AT",1386,"2","2011","12",67708,56494,1125,1125,,,,,,,,,1125,0,0,0,0,,189,,0,0,0,,11214,,"3","3","3","1","1","1","1","1","1","1","1","5","6000","3","3","2","2","2","2","1","2","6","2","1","778","3000","601.25","0","1","1",,"3",2,,,,,
"2011","AT",1407,"2","2011","18",42870,7305,0,0,,,,,,,,,0,0,0,0,0,,303,,0,0,0,,35565,,"NA","3","3","1","1","1","1","1","1","1","1","6","2500","2","2","2","1","2","2","1","5","6","2","1","NA","2000","812.19","0","1","1",,"3",2,,,,,
"2011","AT",1416,"2","2011","8",133904,122315,0,0,,,,,,,,,0,3562,0,0,8007,,276,,0,0,0,,11589,,"3","3","NA","1","1","1","1","1","1","1","1","4","3000","2","NA","2","2","2","2","4","1","6","2","1","NA","800","661.83","0","1","1",,"3",1.8,,,,,
"2011","AT",1427,"1","2011","40",221488,189648,0,0,,,,,,,,,0,2195,0,0,0,,11,,0,0,0,,31839,,"NA","3","NA","1","1","1","1","1","3","1","1","3","1500","2","NA","2","2","2","2","2","3","4","2","1","200","650","345.45","75.7","3","1",,"3",1.8,,,,,
"2011","AT",1429,"2","2011","7",36580,22236,0,0,,,,,,,,,0,0,0,0,0,,52,,0,0,404,,13940,,"3","3","NA","2","2","2","1","1","1","1","2","5","2000","1","NA","2","2","1","2","4","4","6","2","1","NA","600","709.88","0","1","1",,"3",1.8,,,,,
"2011","AT",1445,"1","2011","14",47917,38522,0,0,,,,,,,,,0,1337,0,0,0,,26,,0,0,0,,9396,,"3","3","NA","1","1","1","1","1","1","1","1","5","1500","3","2","2","2","2","2","3","2","5","2","1","467","800","471.13","0","1","1",,"3",1.8,,,,,
"2011","AT",1467,"2","2011","10",30528,15425,0,0,,,,,,,,,0,15219,0,0,0,,0,,0,0,0,,15102,,"3","3","NA","2","1","1","1","1","1","1","1","6","1800","2","NA","2","1","2","1","1","1","4","2","1","NA","800","626.57","0","1","1",,"3",1.8,,,,,
"2011","AT",1468,"1","2011","10",72539,14768,0,0,,,,,,,,,0,0,0,0,0,,4977,,0,0,21568,,36204,,"3","3","NA","1","1","1","1","1","3","1","1","5","10000","3","NA","2","2","2","2","1","2","4","2","1","NA","1000","460.1","0","1","1",,"3",2,,,,,
"2011","AT",1474,"1","2011","55",51182,33296,0,0,,,,,,,,,0,1300,0,0,0,,455,,0,0,0,,17887,,"3","3","NA","1","1","1","1","1","1","1","1","5","4000","2","NA","2","2","2","2","3","2","3","2","1","NA","300","317.48","0","1","1",,"3",2,,,,,
"2011","AT",1515,"2","2011","12",62205,33636,0,0,,,,,,,,,0,0,0,0,0,,61,,0,0,0,,28569,,"3","3","NA","1","1","1","1","1","1","1","1","5","2500","3","NA","2","2","2","2","4","1","4","2","1","440","NA","788.78","504.67","1","1",,"3",1.8,,,,,
"2011","AT",1536,"1","2011","15",37653,2854,0,0,,,,,,,,,0,1027,0,0,0,,671,,0,0,0,,34799,,"3","3","NA","1","1","1","1","1","1","1","1","6","1700","3","NA","2","2","2","2","NA","4","3","2","1","NA","2500","559.18","0","1","1",,"3",2,,,,,
"2011","AT",1539,"1","2011","7",14732,-12656,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,27387,,"NA","3","3","1","1","1","1","1","1","1","1","6","2500","3","2","2","2","2","2","1","4","5","2","1","NA","NA","553.5","91.67","1","1",,"3",2,,,,,
"2011","AT",1545,"2","2011","8",50598,42927,0,0,,,,,,,,,0,1179,0,0,0,,98,,0,0,0,,7671,,"3","3","3","1","1","1","1","1","1","1","1","5","1300","3","NA","1","2","2","2","1","1","4","2","1","NA","800","302.23","0","1","1",,"3",2,,,,,
"2011","AT",1546,"2","2011","17",70487,55918,0,0,,,,,,,,,0,0,0,0,0,,4378,,0,0,0,,14569,,"3","3","NA","1","1","1","1","1","3","1","1","6","3000","3","2","2","2","2","2","3","1","6","2","1","NA","800","538.85","0","1","1",,"3",2,,,,,
"2011","AT",1552,"2","2011","13",86773,72669,2164,2164,,,,,,,,,2164,0,0,0,0,,364,,0,0,0,,14104,,"3","3","NA","1","1","1","1","1","1","1","1","4","3000","3","NA","2","2","2","2","1","3","4","2","1","467","NA","460.58","0","1","1",,"3",2,,,,,
"2011","AT",1555,"1","2011","20",166424,152494,0,0,,,,,,,,,0,0,0,0,0,,460,,0,0,1498,,12432,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1500","3","2","2","2","2","2","1","2","4","2","1","NA","1000","626.57","0","1","1",,"3",2,,,,,
"2011","AT",1561,"1","2011","9",93879,80981,0,0,,,,,,,,,0,4181,0,0,0,,347,,0,0,4815,,8083,,"NA","3","NA","1","1","1","1","1","1","1","1","4","3000","3","3","2","2","2","1","1","1","6","2","1","642","900","418.53","0","1","1",,"3",2,,,,,
"2011","AT",1563,"1","2011","19",38331,23974,0,0,,,,,,,,,0,896,0,0,0,,604,,0,0,0,,14356,,"3","3","NA","1","1","1","1","1","1","1","1","4","2000","2","NA","2","2","2","2","4","4","6","2","1","886","900","731.56","0","1","1",,"3",2,,,,,
"2011","AT",1566,"2","2011","12",67765,49288,0,0,,,,,,,,,0,1474,0,0,0,,963,,0,0,1987,,16490,,"3","3","NA","1","1","1","1","1","1","1","1","2","1200","3","NA","2","1","2","2","1","1","6","2","1","NA","2000","1221.89","0","1","1",,"3",2,,,,,
"2011","AT",1578,"2","2011","10",37614,21126,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,16488,,"NA","3","NA","1","1","1","1","1","1","1","1","6","2500","3","NA","2","2","2","2","1","4","6","2","1","NA","800","1073.65","0","1","1",,"3",2,,,,,
"2011","AT",1583,"2","2011","25",48317,45286,0,0,,,,,,,,,0,0,0,0,0,,82,,0,0,0,,3031,,"NA","3","NA","1","1","1","1","1","1","1","1","5","3000","2","NA","2","2","2","2","4","5","6","2","1","NA","700","731.56","0","1","1",,"3",2,,,,,
"2011","AT",1597,"2","2011","10",76710,54082,0,0,,,,,,,,,0,0,0,0,0,,85,,0,0,0,,22629,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1700","1","1","2","2","2","2","4","4","5","2","1","NA","2500","549.17","0","1","1",,"3",2,,,,,
"2011","AT",1616,"2","2011","20",99181,74533,0,0,,,,,,,,,0,1236,0,0,0,,807,,0,0,0,,24648,,"3","3","NA","1","1","1","1","1","1","1","1","6","2000","3","3","2","2","2","2","4","2","5","1","1","NA","1500","2388.34","0","1","1",,"3",2,,,,,
"2011","AT",1629,"1","2011","8",123608,78947,0,0,,,,,,,,,0,5323,0,0,11965,,413,,0,0,0,,44661,,"NA","3","NA","1","1","1","1","1","1","1","1","4","3500","3","NA","2","1","2","1","3","1","4","2","1","642","900","891.07","1111.11","1","1",,"3",2,,,,,
"2011","AT",1644,"2","2011","17",61408,47883,0,0,,,,,,,,,0,0,0,0,0,,14,,0,0,0,,13526,,"3","3","NA","1","1","1","1","1","1","1","1","4","2000","2","3","2","2","2","2","NA","4","5","2","1","NA","2000","1237.97","0","1","1",,"3",1.8,,,,,
"2011","AT",1646,"2","2011","6",101626,65500,0,0,,,,,,,,,0,3740,0,0,0,,0,,0,0,0,,36126,,"3","3","NA","1","1","1","1","1","1","1","1","6","1600","2","3","2","2","2","2","1","1","4","2","1","NA","1200","266.33","0","1","1",,"3",2,,,,,
"2011","AT",1657,"2","2011","13",36663,30361,0,0,,,,,,,,,0,2790,0,0,0,,0,,0,0,0,,6302,,"3","3","3","1","1","1","1","1","1","1","1","3","5000","2","NA","2","2","2","2","NA","1","5","2","1","NA","1300","460.58","1458.33","1","1",,"3",2,,,,,
"2011","AT",1662,"2","2011","19",54064,49166,0,0,,,,,,,,,0,0,0,0,0,,284,,0,0,0,,4897,,"3","3","NA","2","1","1","1","1","1","1","1","6","10000","2","NA","2","1","2","2","1","1","6","2","1","NA","1000","1045.03","753.76","1","1",,"3",1.8,,,,,
"2011","AT",1688,"2","2011","15",36964,36870,0,0,,,,,,,,,0,1953,0,0,0,,0,,0,0,9,,86,,"NA","3","3","1","1","1","1","1","1","1","1","5","3500","3","NA","2","1","2","2","1","1","2","2","1","NA","800","521.47","0","1","1",,"3",2,,,,,
"2011","AT",1689,"2","2011","10",102489,86817,0,0,,,,,,,,,0,4183,0,0,0,,0,,0,0,0,,15672,,"3","3","NA","2","1","1","1","1","1","1","1","6","4000","3","2","2","2","2","2","1","1","4","2","1","NA","1000","829.42","0","1","1",,"3",2,,,,,
"2011","AT",1702,"1","2011","15",75949,11628,0,0,,,,,,,,,0,1029,0,0,0,,399,,0,0,24013,,40308,,"NA","3","NA","1","1","1","1","1","1","1","1","6","1500","3","NA","2","2","2","2","4","4","6","2","1","NA","1150","309.92","0","1","1",,"3",2,,,,,
"2011","AT",1716,"1","2011","7",59984,49478,0,0,,,,,,,,,0,1940,0,0,0,,38,,0,0,0,,10506,,"NA","3","NA","1","1","1","1","1","3","1","1","6","2500","2","NA","2","1","2","2","1","1","6","2","1","NA","NA","1221.89","0","1","1",,"3",2,,,,,
"2011","AT",1741,"2","2011","20",102459,49554,0,0,,,,,,,,,0,4902,0,0,0,,0,,0,0,0,,52905,,"NA","3","NA","1","1","1","1","1","1","1","1","6","4000","2","NA","2","2","2","1","1","2","6","2","1","NA","NA","392.83","0","1","1",,"3",2,,,,,
"2011","AT",1742,"1","2011","32",19602,8429,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,11173,,"3","3","3","1","1","1","1","1","1","1","1","6","1200","3","3","2","2","2","2","1","2","5","2","1","467","NA","559.18","0","1","1",,"3",1.8,,,,,
"2011","AT",1744,"2","2011","17",59920,47962,0,0,,,,,,,,,0,6768,0,0,0,,0,,0,0,0,,11958,,"NA","3","3","1","1","1","1","1","1","1","1","5","800","2","2","2","2","2","2","NA","1","5","2","1","NA","800","376.12","0","1","1",,"3",2,,,,,
"2011","AT",1779,"2","2011","10",34790,30994,0,0,,,,,,,,,0,2293,0,0,0,,96,,0,0,0,,3796,,"3","3","NA","1","1","1","1","1","1","1","1","2","3000","2","NA","2","2","2","2","2","2","4","2","1","NA","800","1045.03","0","1","1",,"4",2.1,,,,,
"2011","AT",1796,"2","2011","15",98751,92950,0,0,,,,,,,,,0,3465,0,0,0,,1076,,0,0,0,,5801,,"3","3","NA","1","1","1","1","1","3","1","1","6","3500","3","NA","2","2","2","1","1","3","4","2","1","NA","2000","320.5","0","1","1",,"4",2.5,,,,,
"2011","AT",1800,"2","2011","8",93703,70765,0,0,,,,,,,,,0,3216,0,0,0,,460,,0,0,0,,22938,,"3","3","3","1","1","1","1","1","1","1","1","5","5000","3","2","2","2","2","2","3","3","5","2","1","NA","1500","307.29","0","1","1",,"4",2.1,,,,,
"2011","AT",1815,"2","2011","15",104340,91402,0,0,,,,,,,,,0,4828,0,0,0,,571,,0,0,0,,12938,,"NA","3","NA","1","1","1","1","1","1","1","1","6","4000","2","NA","2","2","2","2","1","1","6","2","1","NA","2000","891.07","753.76","1","1",,"4",2.5,,,,,
"2011","AT",1818,"1","2011","20",79358,77385,0,0,,,,,,,,,0,2976,0,0,0,,0,,0,0,0,,1973,,"3","3","NA","1","1","1","1","1","1","1","1","4","1000","3","NA","2","2","2","2","4","4","2","2","1","NA","800","549.17","0","1","1",,"4",2.5,,,,,
"2011","AT",1819,"2","2011","10",78134,76447,0,0,,,,,,,,,0,0,0,0,27436,,0,,0,0,0,,1687,,"NA","3","NA","1","1","1","1","1","1","1","1","6","1500","2","3","2","1","2","2","3","1","6","2","1","NA","750","392.83","0","1","1",,"4",2.1,,,,,
"2011","AT",1821,"1","2011","13",68050,66301,0,0,,,,,,,,,0,11860,0,0,0,,1227,,0,0,0,,1749,,"3","3","NA","1","1","1","1","1","3","1","1","4","3000","2","2","2","2","2","2","3","4","4","2","1","NA","600","318.09","0","1","1",,"4",2.1,,,,,
"2011","AT",1830,"2","2011","20",93979,70837,0,0,,,,,,,,,0,29763,0,0,0,,230,,0,0,0,,23142,,"NA","3","NA","1","1","1","1","1","1","1","1","2","1800","2","NA","2","1","2","2","1","2","6","2","1","NA","900","1221.89","0","1","1",,"4",2.1,,,,,
"2011","AT",1865,"2","2011","10",80108,59029,0,0,,,,,,,,,0,47674,0,0,0,,369,,0,0,0,,21079,,"3","3","NA","1","1","1","1","1","1","1","1","4","3000","2","NA","2","2","1","2","1","1","6","2","1","NA","800","626.57","0","1","1",,"4",2.1,,,,,
"2011","AT",1879,"1","2011","11",93512,91707,0,0,,,,,,,,,0,25124,0,0,0,,194,,0,0,0,,1806,,"3","3","NA","1","1","1","1","1","1","1","1","3","4000","2","NA","2","1","2","2","1","1","5","2","1","NA","1300","2388.34","0","1","1",,"4",2.5,,,,,
"2011","AT",1901,"2","2011","10",44656,23531,0,0,,,,,,,,,0,5242,0,0,0,,335,,0,0,0,,21125,,"NA","3","NA","1","1","1","1","1","1","1","1","5","2200","2","NA","2","2","2","2","3","4","5","1","1","NA","1150","295.06","0","1","1",,"4",2.1,,,,,
"2011","AT",1914,"2","2011","20",112203,109571,0,0,,,,,,,,,0,16687,0,0,0,,1727,,0,0,0,,2632,,"3","3","NA","1","1","1","1","1","1","1","1","5","3500","2","NA","2","2","2","2","3","1","4","2","1","NA","1000","574.71","276.13","1","1",,"4",2.5,,,,,
"2011","AT",1936,"1","2011","10",22095,14644,0,0,,,,,,,,,0,5152,0,0,0,,57,,0,0,0,,7451,,"NA","3","NA","1","1","1","1","1","1","1","1","6","3000","2","3","2","2","2","2","4","1","6","2","1","NA","2000","274.67","416.67","1","1",,"4",2.1,,,,,
"2011","AT",1959,"1","2011","45",34094,29355,0,0,,,,,,,,,0,6597,0,0,0,,0,,0,0,0,,4738,,"3","2","NA","1","1","1","1","1","1","1","1","6","2500","3","NA","2","2","2","1","1","2","6","2","1","NA","1000","699.02","0","1","1",,"4",2.1,,,,,
"2011","AT",1978,"2","2011","12",78953,76617,0,0,,,,,,,,,0,6306,0,0,0,,902,,0,0,0,,2336,,"3","3","NA","1","1","1","1","1","1","1","1","6","1100","3","NA","2","2","2","2","4","5","4","2","1","NA","1000","400.05","0","1","1",,"4",2.5,,,,,
"2011","AT",1980,"1","2011","13",30406,8418,0,0,,,,,,,,,0,10728,0,0,0,,0,,0,0,0,,21988,,"3","3","NA","1","1","1","1","1","1","1","1","4","1200","3","NA","2","1","2","2","3","2","6","2","1","NA","NA","829.42","0","1","1",,"4",2.5,,,,,
"2011","AT",2011,"1","2011","13",181166,178562,185,185,,,,,,,,,185,0,0,0,0,,142,,0,0,0,,2603,,"NA","3","NA","1","1","1","1","1","1","1","1","5","1300","2","NA","2","2","2","2","4","5","3","2","1","320","500","601.25","0","1","1",,"4",2.5,,,,,
"2011","AT",2014,"2","2011","20",25926,4459,0,0,,,,,,,,,0,2487,0,0,0,,188,,0,0,0,,21467,,"3","3","NA","1","1","1","1","1","1","1","1","6","2000","2","2","2","1","2","2","4","4","5","2","1","600","900","352.42","241.2","1","1",,"4",2.3,,,,,
"2011","AT",2038,"1","2011","10",107466,88137,0,0,,,,,,,,,0,17652,0,0,0,,0,,0,0,0,,19328,,"NA","3","NA","1","1","1","1","1","1","1","1","5","1600","3","NA","2","2","2","1","1","1","5","2","1","2100","NA","2388.34","0","1","1",,"5",3,,,,,
"2011","AT",2044,"1","2011","6",1898,1835,0,0,,,,,,,,,0,1483,0,0,0,,44,,0,0,0,,62,,"NA","3","3","2","1","1","1","1","1","1","2","3","2300","2","NA","2","2","2","2","4","1","3","2","1","400","700","881.61","0","1","1",,"5",2.4,,,,,
"2011","AT",2046,"2","2011","9",60142,45524,0,0,,,,,,,,,0,15047,0,0,0,,444,,0,0,0,,14618,,"NA","3","NA","1","1","1","1","1","3","1","1","6","1100","3","NA","2","1","2","1","1","1","6","2","1","NA","2000","891.07","0","1","1",,"5",2.4,,,,,
"2011","AT",2050,"2","2011","10",110924,97702,0,0,,,,,,,,,0,1849,0,0,0,,0,,0,0,0,,13222,,"3","3","NA","1","1","1","1","1","1","1","1","6","2000","2","NA","2","2","2","2","1","2","6","2","1","NA","NA","462.32","0","1","1",,"5",3,,,,,
"2011","AT",2052,"2","2011","13",50135,25647,0,0,,,,,,,,,0,7253,0,0,0,,241,,0,0,0,,24488,,"NA","3","3","1","1","1","1","1","1","1","1","6","2000","3","NA","2","2","2","2","NA","1","4","2","1","311","2500","307.29","0","1","1",,"5",2.8,,,,,
"2011","AT",2053,"1","2011","5",150282,139525,0,0,,,,,,,,,0,2258,0,0,2030,,415,,0,0,0,,10757,,"3","3","3","1","1","1","1","1","1","1","1","3","1800","3","NA","2","2","2","2","1","1","4","2","1","NA","800","241.26","753.76","1","1",,"5",2.6,,,,,
"2011","AT",2055,"2","2011","15",74693,51008,0,0,,,,,,,,,0,13819,0,0,0,,407,,0,0,0,,23685,,"NA","3","NA","1","1","1","1","1","1","1","1","6","1700","3","NA","2","2","2","2","1","2","5","2","1","600","NA","462.32","0","1","1",,"5",3,,,,,
"2011","AT",2065,"2","2011","13",79800,68330,0,0,,,,,,,,,0,18875,0,0,0,,0,,0,0,0,,11470,,"3","3","NA","1","1","1","1","1","1","1","1","6","10000","2","NA","2","2","1","2","3","2","4","2","1","642","1100","574.71","0","1","1",,"5",3,,,,,
"2011","AT",2072,"2","2011","12",76292,72672,0,0,,,,,,,,,0,2229,0,0,0,,0,,0,0,0,,3620,,"NA","3","3","1","1","2","1","1","3","1","2","1","1700","2","1","2","2","2","2","1","3","4","1","1","195","420","904.52","0","1","1",,"5",3,,,,,
"2011","AT",2074,"1","2011","6",86166,75443,0,0,,,,,,,,,0,2510,0,0,0,,0,,0,0,0,,10724,,"3","3","NA","1","1","1","1","1","1","1","1","5","2000","2","3","2","2","2","2","2","5","6","2","1","NA","750","538.85","0","1","1",,"5",3,,,,,
"2011","AT",2079,"1","2011","12",75038,42924,1179,1179,,,,,,,,,1179,4378,0,0,0,,1307,,0,0,0,,32114,,"NA","3","3","1","1","1","1","1","1","1","1","6","2000","2","NA","2","2","2","2","1","1","6","2","1","NA","800","392.83","0","1","1",,"5",2.6,,,,,
"2011","AT",2085,"2","2011","12",73636,59411,0,0,,,,,,,,,0,1955,0,0,0,,0,,0,0,0,,14225,,"NA","3","NA","1","1","1","1","1","1","1","1","5","3000","2","NA","2","1","2","2","4","1","4","2","1","311","300","559.18","50","1","1",,"5",2.8,,,,,
"2011","AT",2090,"2","2011","10",29878,29460,0,0,,,,,,,,,0,9511,0,0,0,,4,,0,0,0,,419,,"NA","3","3","1","1","1","1","1","1","1","1","5","2000","3","2","2","2","2","1","3","4","6","2","1","NA","1500","317.48","0","1","1",,"5",2.8,,,,,
"2011","AT",2094,"2","2011","19",161817,157255,0,0,,,,,,,,,0,26510,0,0,0,,0,,0,0,0,,4562,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1200","2","NA","2","2","2","2","2","3","6","2","1","NA","2000","829.42","1111.11","1","1",,"5",2.6,,,,,
"2011","AT",2096,"1","2011","10",67164,48330,0,0,,,,,,,,,0,7118,0,0,0,,3,,0,0,0,,18834,,"NA","3","1","1","1","1","1","1","1","1","1","6","4000","2","3","2","2","2","2","1","5","4","2","1","NA","NA","644.84","0","1","1",,"5",2.4,,,,,
"2011","AT",2113,"2","2011","11",47532,30529,0,0,,,,,,,,,0,16287,0,0,0,,0,,0,0,0,,17003,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1200","2","NA","2","2","2","2","1","1","5","2","1","NA","NA","1965.11","1458.33","1","1",,"5",2.6,,,,,
"2011","AT",2117,"1","2011","30",58072,49019,0,0,,,,,,,,,0,5875,0,0,0,,296,,0,0,0,,9053,,"3","3","NA","1","1","1","1","1","1","1","1","2","6000","2","NA","2","2","2","1","1","1","4","1","1","NA","1000","891.07","0","1","1",,"5",3,,,,,
"2011","AT",2126,"1","2011","12",92989,68833,0,0,,,,,,,,,0,12727,0,0,0,,0,,0,0,0,,24156,,"3","3","NA","1","1","1","1","1","1","1","1","4","2000","2","2","2","2","2","2","3","2","6","2","1","NA","2500","482.67","0","1","1",,"5",2.4,,,,,
