"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH081","HH090","HH091","HD010","HD020","HD025","HD030","HD035","HD040","HD050","HD060","HD070","HD080","HD090","HD100","HD110","HD120","HD130","HD140","HD150","HD160","HD170","HD180","HD190","HD200","HD210","HD220","HD230","HD240","HD250","HD255","HD260","HD265","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010"
"2009","AT",697,"2","2009","8",118303,101977,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,16326,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","2","2500","1","NA","2","2","2","2","4","1","5","2","1","1100","NA","713.98","1","NA","1","NA","1","2","NA","2","70","3","4","4","2","3","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",721,"3","2009","12",87965,75116,0,0,,,,,,,,0,0,0,0,0,,312,,0,0,0,,12849,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","1","1","2","3","2","1","NA","1500","539.07","1","NA","1","NA","1","2","NA","2","200","4","4","2","3","1","1","NA","NA","NA","1","NA","NA","1","1","NA","1","NA","NA","NA","1","1","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",729,"2","2009","16",35092,34375,0,0,,,,,,,,0,0,0,0,0,,115,,0,0,0,,717,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","3","4","2000","1","NA","2","2","2","1","1","3","4","2","1","380","600","433.67","1","NA","1","NA","1","2","NA","2","200","4","4","1","4","2","1","NA","1","NA","1","NA","NA","NA","NA","1","1","NA","NA","1","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",730,"2","2009","25",40595,40051,1056,1056,,,,,,,,1056,0,0,0,0,,66,,0,0,0,,543,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","1","4","2500","2","NA","2","1","2","2","1","1","6","2","1","NA","1000","502.38","1","NA","1","NA","1","2","7","1","48","4","4","NA","2","1","3","NA","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",737,"2","2009","9",36365,32412,0,0,,,,,,,,0,0,0,0,0,,20,,0,0,0,,3953,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","6","600","2","3","2","2","2","2","4","1","6","2","1","NA","2500","323.6","1","NA","1","NA","1","2","NA","2","100","4","4","2","1","1","1","NA","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",747,"3","2009","15",33714,33680,0,0,,,,,,,,0,0,0,0,0,,13,,0,0,0,,34,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","3","3","2000","2","NA","2","1","2","2","2","2","2","2","1","NA","NA","225.3","1","NA","1","NA","1","2","NA","2","180","4","4","2","3","1","2","NA","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",762,"3","2009","10",50045,44887,0,0,,,,,,,,0,0,0,0,0,,7693,,0,0,0,,5158,"NA","NA","NA","3","NA","NA","1","1","1","1","3","1","1","1","6","5000","3","NA","2","1","2","2","1","1","5","2","1","NA","2000","477.8","1","NA","1","NA","1","2","NA","2","160","4","4","3","2","3","1","NA","NA","NA","1","1","NA","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",764,"3","2009","18",40325,27014,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,13311,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","5000","3","NA","2","1","2","2","2","2","6","2","1","NA","400","510.4","1","NA","1","NA","1","1","NA","1","200","2","4","3","3","1","2","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",771,"2","2009","15",51189,39632,0,0,,,,,,,,0,2086,0,0,3376,,72,,0,0,0,,11556,"NA","NA","NA","1","NA","NA","1","1","2","1","1","1","1","1","6","2200","3","NA","2","2","2","2","1","2","6","2","1","NA","3200","487.8","1","NA","1","NA","1","2","7","2","160","3","4","4","3","1","3","NA","1","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",772,"2","2009","12",65062,62822,0,0,,,,,,,,0,15834,0,0,0,,0,,0,0,0,,2240,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","3000","2","NA","2","2","2","2","1","1","3","2","1","NA","700","1161.67","1","NA","1","NA","1","2","NA","2","117","4","4","4","3","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","1","1","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",775,"2","2009","13",40448,32599,0,0,,,,,,,,0,1932,0,0,1168,,0,,0,0,0,,7849,"NA","3","NA","3","NA","3","2","1","1","1","1","1","1","1","3","2500","2","NA","2","2","2","2","4","1","4","2","1","NA","NA","802.84","1","NA","1","NA","1","2","NA","2","95","4","4","4","2","1","1","NA","1","NA","1","1","1","NA","1","NA","1","1","NA","1","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",791,"2","2009","8",39263,19235,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,20028,"NA","3","NA","3","NA","NA","1","1","2","1","1","3","1","1","3","2000","1","NA","2","1","2","2","1","2","5","2","1","310","NA","256.08","1","NA","1","NA","1","1","NA","2","75","4","4","3","3","1","1","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",803,"2","2009","10",41600,27320,0,0,,,,,,,,0,0,0,0,0,,3075,,0,0,0,,14280,"NA","3","NA","3","NA","3","2","1","1","1","1","1","1","1","4","2000","3","NA","2","1","1","2","4","4","4","2","1","NA","800","573.6","1","NA","1","NA","1","1","NA","2","90","3","4","4","3","3","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","1","1","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",832,"3","2009","28",57744,55600,0,0,,,,,,,,0,0,0,0,0,,1878,,0,0,0,,2144,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","3000","3","3","2","2","2","2","1","1","6","2","1","NA","2500","1040.23","1","NA","1","NA","1","2","NA","2","100","4","4","2","3","1","1","NA","NA","1","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",836,"2","2009","15",8265,3194,0,0,,,,,,,,0,1491,0,0,0,,0,,0,0,0,,5071,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","6","2500","3","NA","1","2","2","2","2","2","6","2","1","NA","800","868","1","NA","1","NA","1","2","NA","2","87","3","4","4","3","1","1","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",839,"2","2009","15",26666,-5079,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,31745,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1500","3","3","2","2","2","2","1","1","6","2","1","NA","800","1040.23","1","NA","1","NA","1","2","NA","2","170","4","4","4","4","1","1","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","NA","1","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",847,"2","2009","12",42613,22765,0,0,,,,,,,,0,0,0,0,0,,312,,0,0,0,,19849,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","1","4","5500","2","NA","2","2","2","2","3","3","4","2","1","1100","NA","1377.2","1","NA","1","NA","1","1","NA","2","180","2","4","1","3","1","1","NA","NA","NA","1","NA","NA","1","NA","NA","1","1","NA","NA","2","1","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",850,"2","2009","10",134949,121884,0,0,,,,,,,,0,0,0,0,0,,72748,,0,0,0,,13064,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","2000","3","3","2","2","2","2","1","1","6","2","1","NA","1500","353.2","1","NA","1","NA","1","2","NA","2","200","4","4","3","4","3","3","NA","NA","NA","NA","1","NA","NA","1","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",859,"2","2009","10",83562,75731,0,0,,,,,,,,0,20952,26211,11055,0,,0,,0,0,0,,7832,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","600","2","1","2","2","2","2","2","1","6","2","1","NA","1000","229.33","1","NA","1","NA","1","2","NA","2","117","4","4","2","4","1","1","NA","NA","NA","1","NA","NA","NA","NA","1","3","NA","1","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",876,"2","2009","12",23443,12211,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,11232,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","8000","3","NA","2","2","2","1","3","1","6","2","1","NA","1700","358.42","1","NA","1","NA","1","2","NA","2","160","4","3","3","3","1","1","NA","NA","NA","NA","NA","NA","1","1","1","1","NA","1","NA","NA","1","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",878,"2","2009","15",46443,19687,0,0,,,,,,,,0,0,0,0,0,,216,,0,0,0,,26755,"NA","NA","NA","3","NA","1","1","1","2","1","1","1","1","1","4","5000","3","NA","2","2","2","1","1","2","3","2","1","714","2500","487.8","1","NA","1","NA","1","1","NA","2","180","4","4","4","3","1","1","NA","NA","1","NA","1","1","NA","NA","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",881,"2","2009","9",42571,32351,0,0,,,,,,,,0,0,0,0,0,,898,,0,0,0,,10220,"NA","NA","NA","3","NA","3","2","2","1","1","3","1","1","1","5","3000","2","NA","2","2","2","1","4","1","5","2","1","400.6","1000","331.16","1","NA","1","NA","1","2","NA","2","64","4","4","4","3","1","1","1","NA","1","1","1","1","NA","1","3","1","NA","NA","1","NA","2","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",892,"2","2009","12",39982,37225,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2757,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","600","3","NA","2","2","1","2","1","1","3","2","1","NA","700","1040.23","1","NA","1","NA","1","2","NA","2","100","4","4","1","4","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","1","NA","NA","1","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",936,"2","2009","15",6920,1472,0,0,,,,,,,,0,0,0,0,0,,284,,0,0,0,,5448,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","3000","3","NA","2","1","2","2","1","1","6","2","1","NA","800","387.89","1","NA","1","NA","1","2","NA","1","76","2","2","NA","3","1","1","NA","NA","NA","1","1","1","NA","NA","NA","NA","1","1","1","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",939,"2","2009","20",41432,33153,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,8279,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","2","2","2","2500","2","NA","2","2","2","2","4","3","2","2","1","NA","NA","848.8","1","NA","2","NA","1","2","NA","2","180","2","4","3","3","1","3","NA","1","NA","NA","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",943,"3","2009","16",110667,89416,0,0,,,,,,,,0,15462,0,0,31326,,2604,,0,0,0,,21251,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","6","6000","2","NA","2","2","2","2","1","1","6","2","1","NA","700","311.44","1","NA","1","NA","1","2","NA","2","117","4","4","2","4","3","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",945,"3","2009","8",16995,16425,0,0,,,,,,,,0,0,216,0,0,,0,,0,0,0,,571,"NA","3","NA","3","NA","1","1","1","1","1","1","1","1","1","2","3800","2","NA","2","1","2","2","1","1","4","2","1","181","300","856.28","1","NA","1","NA","1","2","NA","2","153","1","4","1","1","1","1","NA","NA","NA","NA","NA","1","NA","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",950,"2","2009","29",46033,18121,0,0,,,,,,,,0,0,0,0,0,,292,,0,0,0,,27911,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","1500","3","NA","2","1","2","2","4","3","3","2","1","380","800","877.1","1","NA","1","NA","1","2","6","2","200","4","4","4","3","1","3","1","NA","NA","NA","NA","NA","1","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",951,"3","2009","10",16904,13577,0,0,,,,,,,,0,0,0,0,0,,2154,,0,0,0,,3327,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1000","3","NA","2","2","2","2","1","1","6","2","1","NA","700","229.33","1","NA","1","NA","1","2","NA","2","150","4","4","3","1","1","1","NA","NA","NA","1","1","1","NA","NA","NA","1","NA","NA","1","NA","1","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",953,"2","2009","11",0,-22,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,22,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","3","4","3000","3","NA","2","2","2","2","1","4","6","2","1","60","1500","750.92","1","NA","1","NA","1","2","NA","2","150","2","4","1","3","3","2","NA","1","1","1","NA","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",958,"3","2009","10",28544,23802,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4742,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","2","1050","2","NA","1","2","2","1","1","1","6","2","1","NA","NA","NA","1","NA","1","NA","1","2","NA","2","200","4","4","2","3","1","1","1","1","1","1","NA","NA","1","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",970,"2","2009","10",140640,87213,0,0,,,,,,,,0,3117,0,0,0,,1855,,0,0,0,,53427,"NA","3","NA","3","NA","1","1","1","1","1","1","1","1","1","3","2500","1","NA","2","1","2","1","3","1","6","2","1","NA","800","615","1","NA","1","NA","1","2","NA","1","87","3","4","4","3","1","1","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",981,"3","2009","12",55835,32961,35905,35905,,,,,,,,35905,0,0,0,0,,0,,0,0,0,,22874,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","2750","2","NA","2","2","2","2","2","1","6","2","1","1200","2000","438.6","1","NA","1","NA","1","2","NA","2","160","2","4","3","3","1","3","NA","1","NA","NA","NA","NA","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",982,"2","2009","9",21650,9258,0,0,,,,,,,,0,2244,0,0,0,,1336,,0,0,0,,12392,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1500","3","NA","2","2","2","2","4","3","3","2","1","NA","3000","573.6","1","NA","1","NA","1","2","NA","2","80","4","4","4","3","1","1","NA","NA","NA","NA","1","1","NA","NA","1","NA","NA","NA","1","2","1","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",983,"3","2009","40",67446,40894,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,4785,,21767,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1000","2","NA","2","2","2","2","4","1","3","2","1","NA","1500","291.07","1","NA","1","NA","1","2","NA","2","150","4","4","2","4","1","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",990,"3","2009","14",48339,45811,15977,15977,,,,,,,,15977,0,0,0,0,,0,,0,0,0,,2529,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","3","5","1500","1","NA","2","1","2","1","1","1","6","2","1","NA","600","578.6","1","NA","1","NA","1","2","NA","2","90","4","4","3","3","1","1","NA","NA","1","1","1","NA","1","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",1000,"2","2009","20",72949,52837,0,0,,,,,,,,0,0,0,8232,0,,0,,0,0,0,,20112,"NA","3","NA","2","NA","NA","2","1","2","1","1","1","1","1","4","5500","1","NA","2","1","1","2","1","2","4","2","1","1100","800","713.98","1","NA","1","NA","1","2","NA","2","200","2","4","2","3","1","1","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",1004,"3","2009","20",15039,14328,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,710,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","1500","2","NA","2","2","2","2","1","1","4","2","1","NA","700","229.33","1","NA","1","NA","1","2","NA","2","100","4","4","1","3","1","1","1","NA","NA","1","NA","NA","1","1","NA","3","1","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",1009,"2","2009","14",31967,24304,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,7663,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","2","1500","2","2","2","2","2","2","1","2","3","2","1","604","1200","423.2","1","NA","1","NA","1","2","NA","1","130","4","4","2","4","1","1","NA","1","1","NA","NA","NA","NA","1","NA","NA","1","NA","1","NA","2","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",1014,"2","2009","10",44814,42463,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2351,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","4000","3","NA","1","2","2","2","1","2","4","2","1","NA","800","687.44","1","NA","1","NA","1","2","NA","2","130","4","4","3","3","1","1","1","1","NA","1","NA","1","NA","NA","NA","1","NA","NA","1","2","1","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",1047,"2","2009","18",20589,19729,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,859,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","1300","3","NA","1","2","2","2","1","1","4","2","1","418","3200","435.33","1","NA","1","NA","1","2","NA","2","190","3","4","4","3","1","1","1","NA","NA","1","NA","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",1050,"3","2009","11",59288,47948,0,0,,,,,,,,0,0,0,0,0,,5437,,0,0,0,,11341,"NA","3","NA","3","NA","NA","2","1","1","1","1","1","1","1","4","2000","3","2","2","2","2","2","1","1","6","2","1","NA","NA","311.44","1","NA","1","NA","1","2","NA","2","178","4","4","4","3","1","1","1","1","NA","NA","NA","NA","NA","1","NA","NA","1","NA","1","NA","1","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",1052,"2","2009","15",27386,18321,0,0,,,,,,,,0,0,0,0,0,,100,,0,0,0,,9065,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","2500","3","NA","2","2","2","2","1","1","4","2","1","NA","2000","1040.23","1","NA","1","NA","1","2","NA","2","200","4","4","3","3","2","1","NA","1","1","NA","NA","1","1","NA","1","NA","NA","1","1","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",1057,"2","2009","15",12265,12214,0,0,,,,,,,,0,0,0,0,0,,137,,0,0,0,,51,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","2","800","3","3","2","2","2","2","4","2","2","2","1","280","1500","433.8","1","NA","1","NA","1","2","NA","1","110","4","4","4","3","2","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",1063,"2","2009","15",4210,3961,0,0,,,,,,,,0,859,1075,453,0,,0,,0,0,0,,249,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1500","3","NA","1","1","2","2","2","1","6","1","1","168","1000","1020.09","1","NA","1","NA","1","2","NA","1","47","3","4","4","4","1","1","NA","1","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",1088,"2","2009","10",45799,14636,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,31164,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","3","1000","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","471.76","1","NA","1","NA","1","2","NA","2","126","3","4","1","4","1","1","NA","NA","NA","1","NA","NA","1","1","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",1114,"3","2009","14",28479,16121,0,0,,,,,,,,0,0,0,0,0,,397,,0,0,0,,12358,"NA","NA","NA","3","NA","NA","1","1","2","1","1","1","1","1","4","4000","3","NA","2","2","2","2","1","2","6","2","1","380","NA","1377.2","1","NA","1","NA","1","1","6","2","200","4","2","4","4","1","3","NA","NA","NA","NA","1","1","1","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",1115,"2","2009","18",48897,46110,0,0,,,,,,,,0,0,163,0,0,,0,,0,0,0,,2787,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","6","1400","3","NA","2","1","1","2","1","3","6","2","1","NA","300","472.82","1","NA","1","NA","1","2","NA","2","67","4","3","3","3","1","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",1154,"2","2009","14",80185,73545,0,0,,,,,,,,0,1828,0,0,2959,,63,,0,0,0,,6641,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","5000","1","1","2","2","2","1","4","2","6","1","1","NA","2500","578.6","1","NA","1","NA","1","2","NA","2","200","4","4","NA","2","1","1","NA","NA","NA","NA","1","NA","1","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",1158,"3","2009","15",45796,30385,0,0,,,,,,,,0,0,0,0,0,,150,,0,0,0,,15411,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","3","1","5","2","1","NA","1000","291.07","1","NA","1","NA","1","2","NA","2","200","4","4","1","3","1","1","NA","NA","NA","NA","1","NA","1","NA","NA","1","NA","NA","1","NA","1","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",1170,"2","2009","18",29785,29326,777,777,,,,,,,,777,0,0,0,0,,32,,0,0,0,,459,"NA","NA","NA","3","NA","3","2","1","1","1","1","3","1","1","5","3600","2","NA","2","2","2","2","3","2","6","2","1","NA","NA","495.73","1","NA","1","NA","1","2","NA","2","140","4","4","4","3","2","3","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",1177,"2","2009","20",71869,67892,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3977,"NA","3","NA","3","NA","NA","1","1","1","1","1","3","1","1","5","2000","3","NA","2","2","1","2","1","1","3","2","1","NA","900","458.67","1","NA","1","NA","1","2","NA","2","100","4","4","1","3","1","1","1","1","1","1","NA","NA","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",1178,"4","2009","15",19114,17369,0,0,,,,,,,,0,0,0,0,0,,111,,0,0,0,,1745,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","2500","2","NA","2","2","2","2","2","1","2","2","1","570","NA","771.47","1","NA","1","NA","1","2","NA","2","37","2","4","4","3","1","3","NA","NA","NA","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",1179,"2","2009","15",69022,-26215,0,0,,,,,,,,0,29242,0,0,0,,10244,,0,0,0,,95237,"NA","NA","NA","3","NA","NA","1","1","1","1","1","3","1","1","6","7000","3","NA","2","2","2","1","1","1","6","2","1","NA","1000","267.95","1","NA","1","NA","1","2","NA","2","150","4","4","4","2","1","3","1","NA","1","NA","1","NA","NA","NA","1","NA","NA","1","NA","1","1","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",1187,"2","2009","18",24544,-3687,0,0,,,,,,,,0,0,0,0,0,,14,,0,0,0,,28231,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","2","6","NA","3","NA","2","2","2","2","1","1","4","2","1","NA","1500","373.88","1","NA","1","NA","1","2","NA","2","200","3","4","2","1","1","1","NA","1","NA","NA","1","NA","1","1","NA","NA","NA","1","1","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","AT",1206,"2","2009","20",67895,50040,0,0,,,,,,,,0,0,0,11558,0,,0,,0,0,0,,17856,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","2500","3","2","2","2","2","2","2","1","6","2","1","NA","2500","291.07","1","NA","1","NA","1","2","NA","2","160","4","4","1","3","1","1","1","1","NA","NA","1","NA","NA","1","NA","NA","NA","1","NA","NA","1","NA","NA","NA","NA","2",1.5,,,,,,
