"HB010","HB020","HB030","HB050","HB060","HB100","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HY010","HY020","HY022","HY023","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HD080","HD100","HD110","HD120","HD140","HD150","HD160","HD170","HD180","HD190","HD200","HD210","HD220","HD240"
"2013","AT",54039,"5","2013","13",,"3",,"2","1","1","1","1","1","1","1","6","1400","2",,"2","1","2","2","4","5","8","2","1",,"600","216.53",,"1","1",81830,75728,74012,74012,0,0,0,0,0,0,0,50,0,0,0,0,0,6101,,,,,,,,,"2",,,"1",,
"2013","AT",54243,"6","2013","16","3","3",,"1","1","1","1","1","1","1","1","6","1300","2",,"2","2","2","2","4","2","2","2","1",,,"455.27",,"1","1",66437,59105,59105,-1433,0,0,0,0,0,0,0,855,0,0,0,0,0,7332,,,,,,,,,,"1",,,,
"2013","AT",54309,"5","2013","10","3","3",,"1","1","1","1","1","1","1","1","3","800","1",,"2","1","2","2","3","1","3","1","1",,"1200","1164.14","679.166666666667","1","1",60179,56388,52305,52305,4307,1476,0,0,0,0,0,7527,0,0,0,0,0,3791,,,,,,,,,"2",,,,,
"2013","AT",54615,"4","2013","10","3","3",,"1","1","1","1","1","1","1","3","4","1300","2",,"2","2","2","2","1","3","6","2","1","409",,"259.84",,"1","1",104341,89388,89388,-13981,0,0,0,0,0,0,0,972,0,0,0,0,0,14952,,,,,,,,,"2",,"3",,,
"2013","AT",55278,"4","2013","19",,"3",,"1","1","1","1","1","1","1","1","1","2200","2",,"2","1","1","2","4","2","2","2","1","300",,"262.52",,"1","1",83931,66075,66075,58599,3285,0,0,0,0,0,0,2,0,0,0,0,0,17857,,,,,,,"1",,"1",,,,,
"2013","AT",55854,"6","2013","20",,"3",,"1","1","1","1","1","3","1","3","4","1400","2","2","2","1","2","1","4","3","1","2","1","300",,"259.77",,"1","1",29653,19750,19750,-9847,4398,0,0,0,0,0,0,56,2275,0,0,0,0,9903,,,,,,,,,,,"1",,,
"2013","AT",56320,"3","2013","17","3","3","3","1","1","2","1","1","1","1","1","4","1800","2",,"2","2","2","2","4","3","3","2","1","390",,"387.43",,"1","1",42325,35483,35483,-5250,6142,0,0,0,0,0,0,1591,20,0,0,0,0,6841,,,,,,,"1",,,,"1",,,
"2013","AT",56818,"5","2013","13",,"3",,"1","1","1","1","1","1","1","1","3","1200","3",,"1","2","2","2","1","3","3","2","1",,"200","125",,"1","1",22762,14756,14756,-6257,7416,0,0,0,0,0,0,1750,0,0,0,0,0,8007,,,,,,,,,,,,"1",,
"2013","AT",58631,"4","2013","13","3","3","3","1","1","1","1","1","1","1","1","3","1200","3",,"2","2","2","2","1","1","4","2","1","550",,"398.13",,"1","1",47702,44916,44916,-2614,0,0,0,0,0,0,0,172,0,0,0,0,0,2787,,,,,,,,,,,,,,
"2013","AT",61092,"4","2013","12","3","3",,"1","1","1","1","1","1","1","1","4",,"2","2","2","1","2","2","3","4","9","2","1","250","600","212.87",,"1","1",17680,17498,9532,9532,0,0,3981,3975,9,0,0,0,94,0,0,0,3240,182,,,,,,,"1",,,"1",,,,
"2013","AT",61629,"5","2013","12","3","3",,"2","1","1","1","1","1","1","1","5","3000","2","1","2","2","2","2","1","2","4","2","1",,"1200","1034.48","1133.33333333333","1","1",98579,89891,89891,89891,0,0,0,0,0,0,3000,7894,0,0,0,0,0,8688,,,,,,,,,,,,,,
"2013","AT",62108,"6","2013","12","3","3","3","1","1","2","1","1","1","1","1","3","840","3",,"2","1","2","2","3","1","4","2","1",,"450","115.41",,"1","1",67893,64892,64892,64892,1299,0,0,0,0,0,0,1610,605,0,0,0,0,3001,,,,,,,,,,,"3",,,
"2013","AT",62109,"2","2013","10",,"3",,"1","2","1","1","1","1","1","3","3","2000","3",,"2","2","1","2","1","1","6","2","1",,"630","399.63",,"1","1",48109,48083,48083,-22,4212,0,0,0,0,0,0,5,14,0,0,0,0,26,,,,,,,"1",,"1",,,,,
"2013","AT",62124,"3","2013","13","3","3",,"1","1","1","1","1","1","1","1","4","1100","2",,"1","2","2","2","1","1","4","2","2",,"1000","569.48","89.2858333333333","1","1",30949,30896,30896,30896,0,0,0,0,0,0,0,2,0,0,0,0,0,53,,,,,,,,,"3",,,,,
"2013","AT",62173,"4","2013","19",,"3",,"1","1","1","1","1","1","1","3","4","2200","1",,"2","2","2","2","4","2","1","2","1","548","700","421.63",,"1","1",34956,34647,34647,522,7378,0,0,0,0,0,9696,831,0,0,0,25,0,283,,,,,,,,,,,,,,
"2013","AT",63105,"5","2013","14","3","3",,"1","2","1","1","1","1","1","1","5","200","3",,"2","2","2","2","1","2","4","2","1","180","700","357.47",,"1","1",54125,34613,34613,-17465,2916,0,0,0,0,0,0,2047,0,0,0,0,0,19513,,,,,,,,,,"1","1",,,
"2013","AT",63821,"4","2013","10","3","3",,"2","1","1","1","1","3","1","3","4","1300","2",,"2","2","2","2","4","1","3","2","1","910","1200","247.09",,"1","1",32030,28203,28203,-3750,5928,0,0,0,0,0,0,77,0,0,0,0,18720,3828,,,,,,,,,,,,,,
"2013","AT",64749,"6","2013","17",,"3",,"1","1","1","1","1","1","1","1","3",,"2",,"2","2","2","2","4","5","4","2","1","365","650","465.99",,"1","1",47141,32096,32096,8448,4882,0,0,0,0,0,0,9,0,0,0,0,7440,15045,,,,,,,"1",,,,,"1",,
"2013","AT",65239,"3","2013","12","3","3",,"1","1","1","1","1","1","1","1","5","2500","2",,"2","2","2","2","1","3","2","2","1","1033","1200","112.88",,"1","1",63733,60376,51089,51089,2883,0,702,701,2,0,3280,0,0,0,0,0,0,3358,,,,,,,,,,,,,,
"2013","AT",65734,"4","2013","16","3","3",,"1","1","1","1","1","1","1","1","4","1200","2",,"2","2","1","2","1","2","2","2","1","824",,"226.24",,"3","1",45844,38066,38066,-5847,3219,0,0,0,0,0,0,1932,0,0,0,0,2040,7778,,,,,,,,,,,"1",,,
"2013","AT",65764,"4","2013","10","3","3",,"1","1","1","1","1","1","1","1","5","2000","3",,"2","2","1","2","4","1","7","2","1",,,"564.92",,"1","1",79724,72485,72312,72312,3333,93,0,0,0,0,0,0,0,0,0,0,0,7239,,,,,,,"1",,,,,"1",,
"2013","AT",66155,"6","2013","20",,"3","3","1","1","1","3","1","2","1","2","3",,"1","1","2","2","2","2","4","3","2","2","1","280","1200","359.3",,"1","1",53664,36297,36294,12909,0,0,1,1,0,0,0,0,0,0,0,0,0,17368,,,,,,,,,,,"1","1",,
"2013","AT",66691,"3","2013","11",,"3",,"1","1","1","1","1","2","1","1","6","4000","2",,"2","2","2","2","1","1","3","2","1","593",,"634.34","758.333333333333","1","1",54485,47624,47624,-6782,6439,0,0,0,0,0,0,79,0,0,0,0,0,6861,,,,,,,,,,,,,,
"2013","AT",69958,"5","2013","16","3","3",,"1","2","1","1","1","1","3","3","4","900","3",,"2","2","2","2","1","1","2","2","1","480",,"225.98",,"1","1",103811,100265,100265,100265,6917,0,0,0,0,0,0,53,2000,0,0,0,0,3546,,,,,,,,,,,"1",,,
"2013","AT",71271,"5","2013","10",,"3",,"1","1","1","1","1","1","3","1","4","700","3",,"2","2","2","2","1","3","3","1","1",,"1000","472.46",,"1","1",131210,108918,74539,60074,0,0,1301,0,0,3092,0,76,0,0,0,0,0,22291,,,,,,,,,,,,,,
"2013","AT",72193,"3","2013","14","3","3",,"1","1","1","1","1","1","1","1","4","4000","1",,"2","2","2","2","1","4","3","2","1","345","500","828.37","791.666666666667","1","1",35208,11009,2757,2757,0,0,5857,0,0,0,0,80,0,0,0,0,0,24199,,,,,,,"1",,,,"1",,,
"2013","AT",72778,"6","2013","13","3","3",,"2","2","1","1","1","3","1","3","5","1100","2",,"2","2","1","1","3","3","2","1","1","411","600","556.7",,"1","1",4,-725,-725,-725,5044,0,0,0,0,0,0,4,2000,0,0,0,6360,729,,,,,,,,,"1",,"1","1",,
"2013","AT",72929,"3","2013","13",,"3",,"1","1","1","1","1","1","1","1","5","800","3",,"2","2","2","2","3","5","5","2","1",,"500","144.86",,"1","1",52102,47798,42904,-4304,0,0,167,0,0,0,0,0,6624,0,0,0,0,4304,,,,,,,"1",,,,"1",,,
"2013","AT",73037,"6","2013","10",,"3","3","1","1","2","1","1","2","1","2","5","500","3",,"2","1","2","2","4","3","3","2","1",,"1000","95.26",,"1","1",104503,57304,57075,57075,4262,0,0,0,0,0,0,395,65,0,0,9653,0,37546,,,,,,,,,,,,,,
"2013","AT",73585,"6","2013","16","3","3",,"2","2","1","1","1","3","1","1","4","2500","2","1","2","2","2","2","1","4","3","2","2","500",,"733.5",,"1","1",82445,46487,46484,46484,5291,0,3,0,0,4,0,0,4800,0,0,0,0,35957,,,,,,,,,,"1","1",,,
"2013","AT",75271,"5","2013","15","3","3",,"1","1","1","1","1","1","1","3","2","850","2","2","2","2","2","2","3","3","2","2","2","417",,"117.79",,"1","1",75824,65299,65292,65292,0,0,7,0,0,0,0,2,0,0,0,0,4800,10524,,,,,,,,,,,,,,
"2013","AT",76029,"3","2013","14",,"3","3","2","1","1","1","1","1","1","1","2","500","3",,"2","2","2","2","1","1","3","1","1",,,"475.41",,"1","1",84058,75136,72253,72253,4087,0,2587,0,0,0,0,205,0,0,0,749,0,8173,,,,,,,,,,,,"1",,
"2013","AT",76547,"4","2013","18","3","3",,"1","1","2","1","3","2","1","1","5","3000","3","3","2","2","1","2","1","2","4","1","1","720","600","347.35",,"1","1",113948,80029,78756,24098,0,0,1273,0,0,3025,0,75,0,0,0,0,0,33919,,,,,,,,,,,,,,
"2013","AT",76639,"2","2013","13","3","3",,"1","1","1","1","1","1","1","1","3","2000","2","2","2","2","2","1","3","1","2","2","1","555","500","249.03",,"1","1",134171,107880,106959,106959,0,0,922,0,0,0,0,73,4060,0,0,0,0,26291,,,,,,,,,,,,,,
"2013","AT",77641,"3","2013","11",,"3",,"2","1","1","1","1","3","1","1","4","300","2","1","2","1","2","2","1","3","4","2","1",,"700","399.31",,"1","1",81740,46827,17615,17615,0,0,838,0,0,0,0,0,0,0,0,0,0,34912,,,,,,,,,,,,,,
"2013","AT",77900,"6","2013","17",,"3",,"1","1","1","1","1","2","1","1","4","1000","1",,"2","1","2","2","1","2","4","2","1","174",,"424.93",,"1","1",90670,59969,34732,-9387,2234,0,0,0,0,0,0,243,1393,0,0,0,0,30701,,,,,,,"1",,,,"3","1",,
"2013","AT",78008,"4","2013","13","1","3",,"1","2","2","1","1","3","1","1","5","4500","2",,"2","2","2","2","1","1","4","2","1",,"800","366.04",,"1","1",38624,33656,33501,28602,0,0,156,0,0,145,4200,16,0,0,0,0,0,4968,,,,,,,,,,,,,,
"2013","AT",79337,"6","2013","12",,"3","3","2","1","1","1","3","3","1","1","2","700","2","2","2","2","2","2","3","3","4","2","1","590","600","313.9",,"1","1",101846,28428,26864,26864,288,0,0,0,0,0,0,9,0,0,0,0,0,73418,,,,,,,,,,,,,,
"2013","AT",80134,"5","2013","11",,"3",,"2","2","1","1","1","1","1","1","5","1800","3","1","2","2","1","2","4","2","6","2","1","390","600","362.06",,"1","1",88839,59116,57911,57911,6983,0,1205,0,0,0,0,96,3650,0,0,4707,0,25015,,,,,,,,,"1","1",,,,
"2013","AT",80440,"4","2013","14",,"3","3","2","1","1","1","1","1","1","3","3","1800","1",,"2","2","2","2","1","3","4","2","1",,"2000","330.04",,"1","1",82116,74375,73411,33576,5764,0,91,0,0,121,0,0,0,0,0,1226,0,6515,,,,,,,,,,,,,,
"2013","AT",80701,"3","2013","10","3","3",,"1","1","2","1","1","1","2","1","4","3500","2","2","2","2","2","2","1","2","4","1","1",,"500","759.42",,"1","1",67119,63524,60200,60200,3694,0,3325,0,0,3102,0,335,120,0,0,0,0,3595,,,,,,,,,,,,,,
"2013","AT",81934,"4","2013","12","3","3","3","1","1","1","1","1","1","1","3","2","3500","1",,"2","2","1","2","4","3","7","2","1",,"900","194.6",,"1","1",72538,72514,53320,53320,0,0,4856,0,0,0,0,184,5600,0,0,0,0,24,,,,,,,,,,"1","1",,,
"2013","AT",82058,"3","2013","11",,"3",,"1","1","1","1","1","3","1","1","1",,"1","1","2","2","1","1","4","3","4","2","1",,"2000","648.65",,"1","1",11094,11075,11075,11075,5846,0,0,0,0,0,1503,3937,0,0,0,0,1200,19,,,,,,,,,,,,"1",,
"2013","AT",82506,"3","2013","11",,"3",,"2","1","1","1","1","1","1","1","4","1500","3",,"2","1","1","2","1","1","9","2","1","500","700","710.11","39.97","1","1",102601,66908,64530,64530,0,0,500,183,0,0,0,0,0,0,0,0,0,35692,,,,,,,,,"1",,,,,
"2013","AT",83005,"5","2013","9","3","3","3","2","1","1","1","1","1","1","1","3","1500","1",,"1","2","2","2","1","3","5","2","1","257","1000","702.1",,"1","1",20983,5246,-2609,-2609,0,0,6821,0,0,0,0,0,0,0,0,0,0,15737,,,,,,,"1",,,"1",,,,
"2013","AT",83952,"3","2013","15","3","3","3","1","1","1","1","1","1","1","1","3","2500","1",,"2","2","2","2","3","2","5","2","1",,"850","738.05",,"1","1",84661,75590,60800,55392,4108,0,3991,0,0,0,0,54,0,0,0,0,0,9071,,,,,,,,,,,,"1",,
"2013","AT",84461,"4","2013","30","3","3",,"1","1","2","1","1","1","1","1","2","2000","2",,"2","2","2","2","1","2","4","2","1",,,"669.94",,"1","1",65185,32805,32805,32805,0,0,0,0,0,0,0,7544,0,0,0,0,0,32381,,,,,,,,,,,,,,
"2013","AT",84707,"3","2013","79","3","3",,"2","1","1","1","1","1","1","3","4","3000","3",,"2","2","1","2","4","2","3","2","1",,"850","878",,"1","1",112684,90845,58918,58918,0,2650,0,0,0,0,0,305,0,0,0,0,0,21839,,,,,,,,,,"1","1",,,
"2013","AT",84729,"5","2013","11","3","3",,"1","1","1","1","1","3","1","1","4","800","2",,"2","1","2","2","1","3","6","2","1",,"600","476.98",,"1","1",71348,48396,48332,48332,3894,0,64,0,0,0,0,46,0,0,0,0,0,22952,,,,,,,,,,,"1",,,
"2013","AT",85552,"6","2013",,,"3","2","1","1","1","1","1","1","1","1","4","2400","3",,"2","1","2","2","4","1","7","2","1","786",,"413.24",,"1","1",52979,46309,46309,46309,5232,0,0,0,0,0,0,3152,2473,0,0,0,0,6670,,,,,,,,,,,"1",,,
"2013","AT",85757,"6","2013","12","3","3",,"1","1","1","1","1","3","1","1","4","3000","2","2","2","2","2","2","3","1","3","2","1","351","700","899.99",,"1","1",87517,76636,72699,56144,0,0,3936,0,0,0,0,0,0,0,0,0,0,10881,,,,,,,"1",,"1","1","1",,,
"2013","AT",85770,"6","2013","13","3","3",,"1","1","2","1","1","1","1","1","4","1800","3",,"2","2","2","2","1","4","3","2","1","610","800","327.24",,"1","1",46698,-41812,-55232,-55232,4738,0,3378,0,0,0,0,128,0,0,0,18102,0,70407,,,,,,,"1",,,,"1",,,
"2013","AT",85924,"3","2013","16","3","3",,"1","1","2","1","1","1","1","1","4","4000","3","2","2","2","2","2","1","3","3","2","1",,"850","194.6","530.555833333333","1","1",102156,21879,19256,19256,4800,0,2624,0,0,0,0,1880,0,0,0,0,0,80276,,,,,,,"1",,,,"1",,,
"2013","AT",86493,"4","2013","8","3","3",,"1","1","1","1","1","1","1","1","6","4000","1",,"2","2","2","2","4","3","6","2","1",,"850","259.57","622.298333333333","1","1",60963,56596,44585,18559,4970,0,12011,0,0,0,0,0,0,0,0,0,0,4367,,,,,,,,,"1",,,,,
"2013","AT",86876,"3","2013","14",,"3",,"1","1","1","1","1","1","1","1","5","2150","1","1","2","2","2","2","3","3","2","2","2",,"550","346.05",,"1","1",69471,-19322,-24038,-24038,3677,0,4716,0,0,0,0,0,0,0,0,0,0,88794,,,,,,,"1",,,,,,,
"2013","AT",87423,"4","2013","20","3","3",,"1","1","1","1","1","1","3","1","4","1300","2",,"2","2","2","1","4","2","2","2","1","340",,"63.58",,"1","1",78997,40810,40810,40810,0,0,0,0,0,0,0,115,0,0,0,0,0,38187,,,,,,,,,,,"3","1",,
"2013","AT",87958,"6","2013","40",,"3","2","1","1","1","1","1","1","1","1","6","1800","2",,"2","2","2","2","1","3","4","2","1",,"1200","442.24",,"1","1",61131,33563,33563,33563,3274,0,0,0,0,0,0,7334,63,0,0,0,0,27569,,,,,,,,,"3",,"1",,,
"2013","AT",88208,"5","2013","10","3","3",,"1","1","1","1","1","1","1","2","3","1000","2",,"2","1","2","2","4","4","4","2","1",,"1200","720.33","333.333333333333","1","1",39751,28181,25853,25853,0,0,2027,0,0,0,0,101,0,0,0,0,0,11570,,,,,,,"1",,,,"1",,,
"2013","AT",88645,"6","2013","11","3","3",,"1","1","1","1","1","1","1","1","2","1500","3",,"2","2","2","2","3","1","3","2","1",,"800","249.03",,"1","1",72533,64267,60265,46096,2502,0,422,0,0,559,0,0,0,0,0,0,0,8266,,,,,,,,,"1","1",,,,
"2013","AT",90206,"6","2013","8","3","3",,"2","1","1","1","1","1","1","1","4","1300","3","2","2","2","2","2","3","4","3","2","1","160",,"410.39","83.3333333333333","1","1",51411,25690,24980,24980,2984,0,0,0,0,0,0,1605,0,0,0,0,0,25721,,,,,,,,,,,"1","1",,
"2013","AT",90574,"3","2013","13","3","3","3","1","1","1","1","1","1","1","1","3","3400","3","3","2","2","2","2","4","1","8","2","1",,,"1051.06","583.333333333333","1","1",63197,54801,50547,50547,291,0,1342,0,0,1253,0,135,0,0,0,0,0,8396,,,,,,,,,,,,,,
"2013","AT",91011,"4","2013","18","3","3",,"1","1","1","1","1","1","1","3","6","2500","2",,"2","2","2","2","3","3","5","2","1","640",,"446.53",,"1","1",31119,18092,-2320,-7625,3427,0,8280,0,0,0,0,0,4108,0,0,0,0,13027,,,,,,,,,"1",,,,,
"2013","AT",91346,"5","2013","45","3","3",,"1","1","1","1","1","1","1","1","3","200","2","2","2","2","2","2","2","1","3","2","1",,"900","429.42",,"1","1",2617,1581,1581,1581,0,0,0,0,0,0,0,2617,0,0,0,0,0,1035,,,,,,,,,,,,,,
"2013","AT",91453,"3","2013","10",,"3",,"1","1","2","1","1","3","1","1","3","2200","2",,"2","2","1","2","1","5","4","2","1","490","2000","678.85",,"1","1",23730,-8622,-10269,-25452,0,0,1647,0,0,0,0,377,0,0,0,0,0,32352,,,,,,,,,,"1",,,,
"2013","AT",91747,"4","2013","12","2","3","3","1","1","1","1","1","3","1","3","3","1600","2",,"2","2","2","2","1","4","2","2","1","377","900","562.16",,"1","1",39962,18957,18957,18957,11642,0,0,0,0,0,0,0,0,0,0,0,0,21005,,,,,,,"1",,,,"1",,,
"2013","AT",92011,"3","2013","16",,"3",,"1","1","2","1","1","3","1","1","5","1400","3",,"2","2","2","2","1","3","2","2","1","330","700","990.94",,"1","1",61500,33198,27213,27213,6200,0,5984,0,0,0,0,0,1853,0,0,0,5820,28303,,,,,,,,,,"1",,,,
"2013","AT",92084,"3","2013","11","3","3",,"1","1","1","1","1","3","1","1","6","1000","2",,"2","2","2","2","1","1","5","2","1","340","1400","384.38",,"1","1",73491,56858,54132,54132,3395,0,2726,0,0,0,0,498,0,0,0,0,4800,16634,,,,,,,,,"1",,"1",,,
"2013","AT",93203,"3","2013","15","3","3",,"1","1","1","1","1","1","1","1","3","1000","3",,"2","2","2","2","1","2","4","2","1",,"700","72.24",,"1","1",65369,62858,54305,54305,3655,0,8553,0,0,1097,0,0,0,0,0,0,0,2511,,,,,,,,,,,,"1",,
"2013","AT",93379,"6","2013","15","3","3",,"1","1","1","1","1","1","1","1","1","1250","2","2","2","2","2","1","1","4","3","2","1",,,"564.1",,"1","1",80019,77961,52885,-1698,1340,0,164,0,0,0,0,2,0,0,0,0,0,2059,,,,,,,,,"3","1",,,,
"2013","AT",93418,"4","2013","12","3","3",,"1","1","1","1","1","1","1","1","3","4000","2",,"2","2","2","2","3","4","5","2","1",,"800","438.27",,"1","1",45368,37834,31121,1083,3038,0,6713,0,0,861,0,0,3200,0,0,0,0,7535,,,,,,,,,,,,,,
"2013","AT",94082,"4","2013","16",,"3",,"2","2","1","1","1","1","1","1","4","2000","2",,"2","2","1","2","1","2","3","2","2",,"800","705.42",,"1","1",89130,28581,14982,14982,6703,0,0,0,0,0,0,6226,503,0,0,0,0,60549,,,,,,,"1",,,,,"1",,
"2013","AT",94693,"5","2013","21","3","3",,"1","1","1","1","1","3","1","1","5","1000","3",,"2","2","2","1","3","1","2","1","1",,,"621.5",,"1","1",70416,65995,42336,-4281,10172,0,1517,0,0,0,0,141,560,0,0,0,0,4422,,,,,,,,,,,,,,
"2013","AT",94869,"6","2013","10","3","3",,"1","1","2","1","1","1","1","1","4","2250","2",,"2","2","2","2","3","1","4","2","1","426","1000","867","693.176666666667","1","1",74396,55730,51712,51712,0,0,2805,0,0,3903,0,118,0,0,0,0,0,18666,,,,,,,"1",,,,,"1",,
"2013","AT",97584,"6","2013","11","2","3",,"1","1","1","1","1","2","1","2","2","2800","2",,"2","2","2","2","4","2","3","2","1",,"700","33.36","88.0925","1","1",42706,40218,27677,27677,6480,0,12541,0,0,0,0,0,268,0,0,0,0,2488,,,,,,,,,,,,,,
"2013","AT",100372,"5","2013","10","3","3",,"1","1","1","1","1","1","1","1","3","2500","2",,"2","2","2","2","2","4","4","2","1","280","600","1992.19",,"1","1",93833,81218,72732,72732,3339,0,5939,0,0,0,0,691,1646,0,0,0,0,12615,,,,,,,,,"1",,,,,
"2013","AT",100655,"3","2013","9","3","3",,"1","1","1","1","1","1","1","1","2","1800","3","3","2","2","2","2","4","2","7","2","1",,"1600","1020.67",,"1","1",49615,23019,18027,18027,4993,58,4991,0,0,0,0,431,0,0,0,0,0,26597,,,,,,,"1",,,,,,,
"2013","AT",100822,"6","2013","21","3","3",,"1","1","1","1","1","1","1","3","2","1500","3",,"2","2","2","2","1","2","1","2","1","387",,"459.22",,"1","1",108721,85777,84549,84392,4316,0,5,0,0,0,0,0,0,0,0,1022,0,21922,,,,,,,,,,,"2",,,
"2013","AT",101510,"3","2013","15","3","3",,"1","1","2","1","1","1","1","1","4",,"2",,"2","2","1","1","3","4","3","1","1","350",,"546.32",,"1","1",64284,48488,48161,48161,0,0,326,0,0,0,0,30,0,0,0,0,0,15796,,,,,,,,,,"1",,,,
"2013","AT",102256,"6","2013","13","3","3",,"1","1","2","1","1","1","1","3","5","2000","3",,"2","1","2","2","2","1","2","1","1","940","1000","595.19","0","1","1",53418,26117,19063,19063,4462,0,6462,0,0,0,0,1180,0,0,0,0,0,27301,,,,,,,,,,,,"1",,
"2013","AT",102861,"3","2013","26","3","3",,"2","1","1","1","1","1","1","1","6","2200","1",,"2","1","2","2","1","3","3","2","2",,"850","339.8",,"1","1",50096,26655,4388,4388,5886,0,10357,0,0,0,0,1688,0,0,0,0,0,23441,,,,,,,,,,,,"1",,
"2013","AT",102968,"3","2013","36","3","3",,"1","1","1","1","1","1","1","1","5","1000","3",,"2","2","2","1","3","1","3","2","1","317","1500","421.01",,"1","1",79992,66281,65859,65859,6052,5,422,0,0,0,0,36,0,0,0,0,0,13711,,,,,,,,,,,,"1",,
"2013","AT",103288,"2","2013","8","3","3","3","1","1","1","1","1","1","1","1","3","1400","2",,"2","2","1","2","4","1","6","2","1",,"1200","1231.46","444.444166666667","1","1",104514,89605,89605,89605,0,0,0,0,0,0,0,3738,0,0,0,0,0,14909,,,,,,,,,"1",,,,,
"2013","AT",103927,"4","2013","7",,"3",,"1","1","2","1","1","3","1","1","6","768","2",,"2","2","2","2","1","5","2","2","1",,"700","543.07","444.444166666667","1","1",109550,77539,77143,77143,4681,0,209,0,0,0,0,0,0,0,0,0,0,32011,,,,,,,,,"1","1",,,,
"2013","AT",104591,"5","2013","13","3","3",,"1","1","1","1","1","1","1","1","3","1300","3",,"2","2","1","2","3","3","5","2","1",,,"508.91",,"1","1",42523,39449,37949,15266,9607,0,2,0,0,0,0,0,0,0,0,0,0,3074,,,,,,,,,,,,,,
"2013","AT",104739,"6","2013","25","3","3",,"1","1","1","1","1","1","1","2","6","820","2",,"2","1","2","1","3","3","6","2","1",,"850","374.06",,"1","1",56458,43078,35823,35823,2711,0,7255,0,0,0,0,1182,0,0,0,0,600,13379,,,,,,,,,,,,,,
"2013","AT",105408,"4","2013","18","3","3",,"2","1","1","1","1","1","1","3","3","2200","2",,"2","2","2","2","4","3","8","2","1","500",,"777.79",,"1","1",63520,61533,47249,1972,3729,0,113,0,0,0,0,18,0,0,0,0,0,1986,,,,,,,,,,,,,,
"2013","AT",106814,"2","2013","26",,"3",,"2","2","1","1","1","1","1","1","5","2000","3",,"2","2","1","2","1","2","2","2","1",,,"311.01",,"1","1",38912,27887,19603,19603,0,0,7105,0,0,0,0,779,0,0,0,0,0,11025,,,,,,,,,,,,,,
"2013","AT",106995,"4","2013","15",,"1","3","1","1","1","1","1","1","1","1","4","2500","1",,"2","2","1","2","3","3","2","1","1",,,"245.65","409.004166666667","1","1",72773,61158,36347,36347,4380,0,13842,0,0,0,0,56,0,0,0,0,0,11615,,,,,,,,,,,,,,
"2013","AT",107476,"6","2013","20","3","3","3","1","2","1","1","1","1","1","1","3","2500","3",,"2","2","2","2","1","1","5","2","1",,"700","307.79",,"1","1",41762,26752,10140,10140,4256,0,7468,0,0,0,0,30,0,0,0,0,0,15010,,,,,,,,,,,,"1",,
"2013","AT",107840,"4","2013","10","3","3",,"1","1","1","1","1","1","1","1","6","2200","3","3","2","2","2","1","2","2","5","2","1",,"2500","438.27",,"1","1",80658,66993,59878,59878,0,0,7115,0,0,0,0,0,0,0,0,0,0,13665,,,,,,,,,,,,,,
"2013","AT",108168,"3","2013","12","3","3",,"2","1","1","1","1","1","1","1","1","950","3",,"2","1","2","2","3","4","5","2","1",,"1100","784.15",,"1","1",81688,49759,34328,34328,0,0,9623,0,0,0,0,39,0,0,0,0,0,31929,,,,,,,"1",,,"1",,,,
"2013","AT",108813,"4","2013","22","3","3",,"1","1","1","1","1","1","1","1","2","1800","2",,"2","2","2","2","2","2","4","2","1","255","450","351.12",,"1","1",36976,23293,23292,23292,0,0,1,0,0,0,0,0,0,0,0,0,0,13683,,,,,,,,,,"1",,,,
"2013","AT",110024,"4","2013","18",,"3",,"1","1","1","1","1","1","1","2","1","2400","2",,"2","2","2","2","5","2","5","2","1",,"1500","414.9",,"1","1",63958,49256,40088,40088,5232,0,5371,0,0,8866,0,0,0,0,0,0,0,14701,,,,,,,,,,"1",,,,
"2013","AT",110913,"3","2013","20","3","3","3","1","1","1","1","1","3","1","1","6","800","3",,"2","2","1","2","2","2","3","2","1","435","1000","154.33","166.666666666667","1","1",141551,141027,128799,128799,2301,0,11775,0,0,0,0,1635,0,0,0,0,0,524,,,,,,,,,,,,"1",,
"2013","AT",110968,"6","2013","31","3","3",,"1","1","1","1","1","1","1","1","2","1900","1","1","2","2","2","2","2","3","3","1","1",,"1500","429.71",,"1","1",72143,39350,27567,15747,0,0,11783,0,0,0,0,1035,0,0,0,0,0,32793,,,,,,,"1",,,"1",,,,
