"HB010","HB020","HB030","HB050","HB060","HB100","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HY010","HY020","HY022","HY023","HY025","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HC010","HC020","HC030","HC040","HC050","HC060","HC070","HC080","HC090","HC100","HC110","HC120","HC130","HC140","HC150","HC160"
"2012","AT",47406,"5","2012","9",,"3",,"1","1","2","1","1","1","1","3","3","1500","2","2","1","2","2","2","3","4","5","2","1",,"1000","416.52",,"1","1",21247,18367,18367,-2871,1,7537,0,0,0,0,0,0,9,0,0,0,0,0,2880,"2","144","1","1","1","1","1","3","3","1","4","4","3","4","3",
"2012","AT",48189,"6","2012","12",,"3",,"1","1","1","1","1","1","1","1","4","900","3",,"2","2","2","2","4","1","5","2","1",,"800","736.44",,"1","1",49844,64268,50779,23780,1,5509,0,1560,0,0,0,0,368,0,0,0,0,0,-14424,"1","110","2","1","1","1","1","4","3","3","4","2","1",,"3",
"2012","AT",48505,"6","2012","34","3","3",,"1","1","2","1","1","3","1","1","3","3000","2","2","2","1","1","2","1","3","6","1","1",,,"328.74","0","1","1",73471,68988,68988,29632,1,3312,0,0,0,0,0,0,252,7025,0,0,0,0,4482,"2","130","1","1","1","1","1","4","4","4","3","2","4",,"3",
"2012","AT",48874,"4","2012","11","3","3",,"1","1","1","1","1","1","1","1","3","700","1","2","2","2","2","2","4","1","6","2","1",,,"766.84",,"1","1",65394,58917,51775,-5513,1,3446,0,3113,3981,47,0,0,0,0,965,0,188,0,6289,"2","27","1","1","1","1","1","2","4","1","4","4","3","3","3",
"2012","AT",49568,"7","2012","17","3","3",,"2","2","2","1","1","1","1","1","4","7000","2",,"2","2","2","2","3","3","8","1","1","750","900","130.95",,"1","1",81799,79212,79212,-2467,1,3093,0,0,0,0,0,0,120,0,0,0,0,0,2587,"2","28","1","1","1","1","1","4","4","4","4","4","2",,"3",
"2012","AT",49743,"5","2012","11",,"3",,"1","2","1","1","1","3","1","1","4","1500","1",,"2","2","2","2","4","4","8","2","1",,"1500","509.65",,"1","1",68020,61806,61806,-6207,1,0,0,0,0,0,0,0,6,0,0,0,0,0,6214,"2","150","1","1","2","1","1","4","3","4","2","4","4",,"3",
"2012","AT",50305,"4","2012","18","2","3",,"1","1","1","1","1","1","1","1","6","1500","1","1","2","1","2","1","3","3","3","2","1","540","1000","571.29",,"1","1",30350,29951,11918,1774,1,1006,0,0,0,0,0,0,1857,0,0,0,0,0,399,"2","87","1","1","1","1","1","3","4","4","4","3","3",,"3",
"2012","AT",51961,"5","2012","13","3","3",,"1","1","1","1","1","1","1","1","3","2000","2",,"2","2","2","2","4","2","3","1","1",,"350","507.67","463.333333333333","1","1",37797,21736,-3974,-15944,1,5520,0,0,0,0,0,3480,117,0,0,0,2742,2000,13319,"2","59","1","1","1","1","1","4","3","4","4","3","3",,"3",
"2012","AT",52235,"5","2012","10",,"3",,"1","1","1","1","1","3","1","1","5","1500","3",,"2","2","2","2","1","1","5","1","1","780",,"164.79",,"1","1",37932,23735,23735,-14188,1,2262,0,0,0,0,0,0,8,0,0,0,0,0,14196,"2","65","1","1","1","1","1","3","3","3","2","4","3","2","3",
"2012","AT",52351,"5","2012","29","3","3",,"1","1","1","1","1","1","1","1","1","1700","2",,"2","2","2","2","1","3","2","2","1",,"600","449.78",,"1","1",25350,16599,16254,16254,1,0,812,344,0,0,0,0,434,309,0,0,0,0,8751,"1","60","1","1","1","1","1","4","4","3","3","3","3","3","3",
"2012","AT",53071,"4","2012","14","3","3",,"1","1","1","1","1","1","1","1","4","1200","2",,"2","1","2","1","4","4","4","2","1",,,"1195.31","333.333333333333","1","1",27279,17560,17377,17377,1,0,432,183,0,0,0,0,231,0,0,0,0,2000,9719,"2","160","1","1","1","1","1","3","4","3","2","3","3",,"3",
"2012","AT",53311,"6","2012","29","3","3",,"1","2","1","1","1","1","1","1","5","2000","1",,"2","2","2","2","1","1","1","1","1",,"1000","506.34",,"1","1",39755,27999,27999,8491,1,6474,0,0,0,0,0,0,177,0,0,0,0,3600,11756,"2","55","1","1","1","1","1","4","2","2","3","4","2","3","3",
"2012","AT",53313,"4","2012","11",,"3",,"1","1","1","1","1","1","1","3","5","1200","3","1","2","2","2","1","1","1","2","2","1","235",,"736.1",,"1","1",9070,5254,5254,5254,1,7155,6,0,0,0,0,0,2,1554,0,0,0,0,3817,"2","40","1","1","1","1","2","4","3","1","3","4","4","4","3",
"2012","AT",53422,"6","2012","21",,"3",,"2","1","1","1","3","3","1","1","6","1600","2",,"2","2","2","2","1","4","7","2","1","570",,"197.02",,"1","1",48039,37178,35322,35080,1,6353,0,0,0,0,0,0,8694,0,0,0,0,2160,10861,"2","140","1","1","1","1","1","4","2","3","2","2","4","4","3",
"2012","AT",53687,"4","2012","27",,"3",,"1","1","1","1","1","1","1","2","6","2000","2",,"2","2","2","2","4","3","4","2","1",,"1000","409.02",,"1","1",81693,70628,5651,5651,1,6420,782,0,0,0,0,0,719,0,0,0,0,0,11065,"1","40","1","1","1","1","1","4","3","4","3","4","3",,"3",
"2012","AT",53888,"6","2012","15","3","3","3","2","1","1","1","1","1","1","1","3","1300","2",,"2","2","2","2","3","4","2","2","1","280.73",,"318.19",,"1","1",56554,35552,35543,35543,1,600,0,8,0,0,0,0,2,3064,0,0,0,0,21002,"2","130","1","1","1","1","1","3","4","4","3","4","2",,"3",
"2012","AT",53955,"5","2012","35","3","3",,"2","2","2","1","1","1","1","1","3","1500","2",,"2","2","2","2","4","3","5","2","1",,"500","711",,"1","1",33885,24984,24984,-6347,1,0,0,0,0,0,0,0,2553,0,0,0,0,0,8900,"2","115","1","1","1","1","2","4","1","2","4","4","4",,"3",
"2012","AT",54258,"5","2012","19","3","3",,"1","1","1","1","1","3","1","1","6","2200","1",,"2","2","2","2","3","1","4","2","1","450",,"413.07",,"1","1",28722,25098,25098,-3121,1,4695,0,0,0,0,0,0,503,0,0,0,0,0,3624,"2","110","1","1","1","1","1","4","4","2","4","4","3",,"3",
"2012","AT",54917,"4","2012","19","3","3","3","1","1","1","1","1","1","1","1","1","2000","2",,"2","2","2","2","4","1","3","2","1","198","650","489.71",,"1","1",35765,29342,29342,-6332,1,0,0,0,0,0,0,9600,90,0,0,0,0,0,6423,"2","85","2","1","1","2","1","3","4","4","3","2","4",,"3",
"2012","AT",55489,"5","2012","25","1","3",,"1","1","2","1","1","1","1","1","3","1200","2",,"2","2","2","2","1","1","5","2","1",,,"1441.84","638.889166666667","1","1",90090,78929,78929,78929,1,4737,0,0,0,0,0,0,53567,658,0,0,0,3600,11161,"2","120","1","1","1","1","1","3","4","2","2","3","3",,"2",
"2012","AT",55952,"7","2012","16","3","3",,"1","2","1","1","1","1","1","3","3","2500","1",,"2","1","2","2","3","1","4","2","1",,"1400","684.55",,"1","1",67251,50532,46167,40278,1,0,0,4365,0,0,5474,0,1079,9200,0,0,0,0,16719,"2","140","1","1","1","1","1","3","4","4","4","2","3",,"3",
"2012","AT",56447,"6","2012","23",,"3",,"1","1","1","1","1","1","1","1","4","2000","2",,"2","2","2","2","3","2","3","2","1",,"500","470.28",,"1","1",45004,38486,38486,-6395,1,532,92,0,0,0,0,0,31,0,0,0,0,0,6518,"2","50","1","1","1","1","1","4","2","3","3","4","2",,"3",
"2012","AT",58248,"4","2012","7","3","3",,"1","1","2","1","1","1","1","1","3","2200","2",,"2","2","2","2","2","1","4","2","1","182","1500","428.04",,"1","1",34182,27226,19513,-6776,1,2528,0,0,0,0,0,0,160,0,0,0,0,0,6955,"2","184","1","1","1","1","2","4","4","3","3","3","3",,"3",
"2012","AT",60693,"4","2012","17",,"3",,"1","2","1","1","1","1","1","1","3","2500","3",,"2","2","2","2","1","5","3","2","1",,"600","472.72",,"1","1",22235,15739,13284,13284,1,0,0,2454,0,0,0,0,1724,0,0,0,0,0,6497,"2","95","1","1","1","1","1","3","3","1","2","3","4",,"3",
"2012","AT",61226,"7","2012","12",,"3",,"1","1","1","1","1","1","1","1","4","500","2",,"2","2","2","2","5","3","2","2","1",,"700","507.07","71.4283333333333","1","1",38207,32498,32316,18574,1,6252,0,0,0,0,0,0,715,0,0,0,0,0,5709,"1","57","1","1","1","1","1","4","4","3","4","3","4","4","3",
"2012","AT",61703,"5","2012","15","3","3",,"2","1","1","1","1","1","1","3","4","2000","2",,"2","2","1","2","1","1","4","2","1","339","200","603.03",,"1","1",49309,43202,43202,-4202,1,480,0,0,0,0,0,0,1905,0,0,0,0,0,6107,"2","150","1","1","1","1","1","4","4","4","3","3","4",,"3",
"2012","AT",61719,"6","2012","16","3","3",,"1","1","1","1","1","1","1","1","3","2000","3",,"2","1","2","2","3","3","5","2","1","457","700","378.85","333.333333333333","1","1",63733,61154,60867,22364,1,0,678,288,0,0,0,0,362,0,0,0,0,0,2579,"2","36","1","1","2","1","1","4","4","3","4","4","2",,"3",
"2012","AT",61766,"4","2012","20","3","3","2","1","1","1","1","1","3","1","1","4","4300","2",,"2","2","1","2","1","3","4","2","1",,"2500","404.64",,"1","1",41100,30039,30039,-11052,1,4709,0,0,0,0,0,0,8,0,0,0,0,0,11060,"2","140","1","1","2","1","2","2","2","3","3","4","3",,"3",
"2012","AT",62693,"4","2012","13","3","3","2","1","1","1","1","1","1","1","1","5","2000","2",,"2","2","2","2","4","2","3","2","1",,,"324.85","66.6166666666667","1","1",88790,75704,61862,61862,1,4239,1863,0,0,0,0,0,619,0,0,0,0,0,13086,"2","130","1","1","1","1","1","3","2","4","3","4","3",,"3",
"2012","AT",63404,"5","2012","26","3","3",,"1","1","1","1","1","1","1","1","4","2000","2",,"2","1","2","1","3","2","6","1","1","195","500","653.61",,"1","1",37525,33937,33937,-2514,1,0,0,0,0,0,0,0,1074,0,0,0,0,0,3588,"2","120","1","1","1","2","1","4","4","3","3","4","3","2","3",
"2012","AT",64326,"5","2012","21","3","3",,"2","1","2","1","1","1","1","3","4","2160","2",,"2","1","2","1","4","4","8","2","1",,"500","466.85","447.680833333333","1","1",87364,83434,83430,41521,1,17529,0,4,0,0,0,0,3,0,0,0,0,0,3930,"2","124","2","1","1","1","1","4","2","2","3","3","4","2","3",
"2012","AT",64595,"7","2012","23","3","3","3","1","2","1","1","1","3","1","1","1","1500","3",,"2","2","2","2","2","5","4","2","1","407","500","358.29",,"1","1",44608,36105,36104,36104,1,3115,0,2,0,0,6,0,1,1502,0,0,0,0,8503,"2","50","1","1","1","1","2","3","4","4","4","2","4","4","3",
"2012","AT",64813,"4","2012","10",,"3",,"1","1","1","1","1","1","1","3","5","2000","2",,"2","1","2","2","4","4","4","2","1","381",,"485.91",,"1","1",67724,17483,17483,17483,1,0,941,0,0,0,0,0,16,3300,0,0,0,0,50241,"2","80","1","1","1","1","1","3","3","3","2","4","3",,"3",
"2012","AT",65305,"5","2012","42","3","1","3","2","2","1","1","1","3","1","2","5","1900","1",,"2","2","2","2","1","4","1","2","1","720","700","586.98",,"1","1",39205,32031,32027,-7168,1,0,0,4,0,0,5,0,1,0,0,0,0,0,7174,"2","60","1","1","1","1","1","4","3","4","2","4","4",,"3",
"2012","AT",65335,"6","2012","19",,"3",,"2","1","1","1","1","1","1","1","3","1000","2",,"2","2","2","2","4","2","3","2","1","850","800","363.98",,"3","1",130852,45607,39149,-68151,1,5179,0,0,0,0,0,0,20,0,0,0,0,0,85246,"2","60","1","1","1","1","1","3","4","4","3","4","3","3","3",
"2012","AT",65723,"4","2012","12","3","3",,"2","1","2","1","1","3","1","1","1","1600","2",,"2","2","2","2","3","1","3","2","1","383","200","160.07",,"1","1",53661,53088,53088,1519,1,401,0,0,0,0,0,0,504,0,0,0,0,0,573,"2","135","1","1","1","1","1","1","4","3","3","3","4",,"3",
"2012","AT",66256,"4","2012","28",,"3",,"1","1","1","1","3","1","1","1","3","3500","1",,"2","2","2","2","1","2","5","2","1",,"1200","135.92",,"1","1",35930,30903,30903,19358,1,3573,0,0,0,0,0,0,2684,0,0,0,0,0,5027,"2","70","1","1","1","1","1","4","2","3","2","2","2",,"3",
"2012","AT",69502,"4","2012","23",,"3","3","2","1","1","1","1","1","1","1","6","2600","2",,"2","2","2","2","3","2","6","2","1","700","1000","745.66","729.166666666667","1","1",12299,-4227,-8193,-8193,1,9756,0,3967,0,0,0,0,71,0,0,0,0,2460,16526,"2","77","1","1","1","1","1","3","3","4","1","3","4",,"3",
"2012","AT",70806,"6","2012","19","3","3","3","2","1","2","1","1","3","1","1","5","1300","2",,"2","2","2","2","1","3","3","2","1",,"700","217.5",,"1","1",180747,165589,65595,19312,1,0,0,0,0,0,0,0,6,0,0,0,0,0,15158,"2","100","1","1","1","1","1","4","2","4","4","3","3",,"3",
"2012","AT",71722,"4","2012","10","3","3",,"1","1","1","1","1","1","1","2","4","1800","2",,"2","2","2","2","1","3","5","2","1","556.39","4000","31.2",,"1","1",54014,33759,17569,17569,1,5750,0,12648,0,0,0,0,2962,343,0,0,0,0,20255,"2","50","1","1","2","1","1","4","4","2","3","3","4",,"3",
"2012","AT",72302,"6","2012","16",,"3",,"1","1","1","1","1","1","3","1","6","2800","3",,"2","2","2","2","3","3","5","2","1",,"400","456.2",,"1","1",74125,63118,44350,-6625,1,6749,0,1148,0,0,0,0,0,0,0,0,0,0,11007,"2","70","1","1","1","1","1","4","4","4","2","4","3",,"3",
"2012","AT",72453,"8","2012","24",,"3",,"1","2","1","1","1","1","1","2","1","1600","3",,"2","2","2","2","3","3","3","2","1",,"800","486.84",,"1","1",83966,76196,55493,39835,1,3392,0,811,0,0,0,0,52,0,0,0,0,6384,7770,"1","82","1","1","1","1","2","3","4","4","3","3","3","3","3",
"2012","AT",72560,"4","2012","8","3","2",,"1","1","2","1","1","1","1","1","4","1500","3",,"2","2","2","2","1","2","4","2","1",,,"568",,"1","1",57660,54690,53922,30362,1,5443,0,0,0,0,0,0,7466,720,0,0,0,0,2970,"2","132","1","1","1","1","1","4","3","4","3","1","2",,"3",
"2012","AT",73105,"6","2012","18","3","3",,"1","1","1","1","1","1","1","2","6",,"2",,"2","1","2","2","1","1","3","2","1",,,"559.27",,"1","1",40122,27631,27631,1645,1,5051,399,0,0,0,0,0,533,1575,0,0,0,0,12491,"2","130","1","1","1","1","1","3","1","3","4","4","3",,"3",
"2012","AT",74779,"7","2012","17","1","3",,"1","1","1","1","1","1","1","1","4","800","3",,"2","2","2","2","3","3","3","2","1","253","750","650.65",,"1","1",91996,31175,-2567,-2567,1,0,0,2,0,0,0,0,7,0,0,0,0,0,60821,"2","86","1","1","2","1","1","4","4","3","4","4","3",,"3",
"2012","AT",75533,"3","2012","12","3","3","3","1","1","1","1","1","1","1","1","5","1000","3","2","2","2","2","2","4","4","4","2","1",,,"692.56",,"1","1",101627,101624,101624,29523,1,1296,0,0,0,0,0,0,379,2800,0,0,0,0,3,"2","100","1","1","2","1","2","4","4","3","4","3","3",,"3",
"2012","AT",76047,"6","2012","21","3","3",,"1","1","2","1","1","1","1","1","5","1500","2",,"2","2","2","2","1","1","5","1","1","200","1500","858.08","523.766666666667","1","1",52713,38217,38160,38160,1,0,0,0,0,0,0,0,12602,0,0,0,0,0,14496,"1","125","1","1","1","1","1","4","4","3","4","4","4",,"3",
"2012","AT",76138,"5","2012","18","3","3",,"1","1","1","1","1","1","1","1","5","4000","3",,"2","2","2","2","1","3","2","2","1",,"1200","530.31",,"1","1",50367,-309,-309,-309,1,6748,5111,0,0,0,0,0,6820,0,0,0,0,0,50675,"2","78","1","1","1","1","2","4","4","4","4","4","3",,"3",
"2012","AT",77134,"4","2012","18","3","3",,"2","1","1","1","3","1","1","2","4","850","3","2","2","2","2","2","1","4","2","2","1",,,"137.62",,"1","1",73222,54807,49647,25304,1,4987,0,5160,0,0,0,0,1209,0,0,0,3043,0,15372,"2","84","1","1","1","1","1","3","3","3","2","1","4",,"3",
"2012","AT",77392,"5","2012","40",,"3",,"1","1","1","1","1","3","1","1","3","300","2",,"2","2","1","2","4","3","7","2","1",,"700","558.72","642.424166666667","1","1",56101,38009,31154,-15857,1,5107,0,6855,0,0,0,0,0,0,0,0,0,0,18091,"1","65","1","1","1","1","1","4","4","4","4","2","3",,"3",
"2012","AT",77498,"5","2012","21","3","3",,"1","1","1","1","1","1","1","1","5","3000","1",,"2","2","1","2","4","4","3","2","1",,"650","1131.82",,"1","1",70744,37179,11808,11808,1,9541,0,25371,0,0,0,0,0,0,0,0,0,0,33565,"2","82","1","1","1","1","1","4","3","4","2","3","4",,"3",
"2012","AT",78114,"5","2012","26","3","2","3","1","2","1","1","1","1","1","1","4","1300","2",,"2","1","2","1","1","4","3","2","1",,"1500","389.46",,"1","1",60729,-9987,-9991,-34338,1,4393,0,4,0,0,0,0,0,3950,0,0,0,14400,70716,"2","180","1","1","1","1","1","4","3","3","3","3","4","3","3",
"2012","AT",78820,"5","2012","25","3","3",,"1","1","1","1","1","1","1","1","5","3000","3","1","2","1","2","1","3","5","4","2","1",,"2000","253.53",,"1","1",82767,74464,73405,3584,1,7267,0,0,0,0,0,0,2085,0,0,0,0,0,8303,"2","100","1","1","1","1","1","4","3","2","3","1","4",,"3",
"2012","AT",79611,"3","2012","20","3","3",,"2","1","2","1","1","1","1","2","4","800","2","2","2","2","2","2","4","4","4","2","1","453",,"425.24",,"1","1",39018,30965,30965,30965,1,4799,0,0,0,0,0,0,5,0,0,0,729,0,7324,"2","98","2","1","1","1","1","2","4","4","2","3","3",,"3",
"2012","AT",79915,"4","2012","16",,"3",,"1","1","2","1","1","1","1","2","4","3000","2",,"2","1","2","1","4","1","3","2","1","488","700","775.34","243.670833333333","1","1",83788,50400,47954,47954,1,7392,0,2446,0,0,0,0,477,7500,0,0,0,0,33388,"2","115","1","1","2","1","1","3","1","3","2","4","3",,"3",
"2012","AT",80174,"7","2012","12",,"3",,"1","1","1","1","1","1","1","1","5","3000","2",,"2","1","1","2","1","2","5","2","1",,"1000","445.98",,"1","1",73355,65479,57602,-3564,1,4599,0,7877,0,0,0,0,0,0,0,0,0,0,7876,"2","88","1","1","1","1","1","4","3","4","2","4","3",,"3",
"2012","AT",81399,"5","2012","17","3","2","3","1","1","1","1","1","1","1","1","2","1000","1",,"2","1","2","2","4","1","4","2","1",,"750","522.81",,"1","1",35721,30671,28477,28477,1,2859,0,2194,0,0,0,0,141,135,0,0,0,0,5050,"2","55","1","1","2","1","1","3","3","3","3","4","4",,"3",
"2012","AT",81522,"6","2012","10",,"3",,"1","1","1","1","1","1","3","1","4","1200","1","2","2","2","2","2","1","3","3","2","1","850",,"336.92",,"1","1",63258,56660,56133,33225,1,5027,0,0,0,0,0,0,4839,0,0,0,0,0,6599,"2","240","1","1","2","1","1","4","3","4","4","4","4",,"3",
"2012","AT",81967,"8","2012","12",,"1","3","1","1","2","1","1","1","1","1","3","2000","2",,"2","1","2","1","3","2","5","2","1","592",,"537.64",,"1","1",116846,101232,87971,60204,1,0,0,3767,0,0,0,0,882,0,0,0,0,0,15614,"2","90","1","1","1","1","1","3","4","4","3","2","4",,"3",
"2012","AT",82463,"5","2012","13","3","3",,"1","1","1","1","1","1","1","1","4","4000","1",,"2","2","2","2","4","3","2","2","1",,"700","412.29",,"1","1",53083,46732,38607,20262,1,5322,0,4811,0,0,0,0,0,0,0,0,0,0,6350,"2","130","1","1","1","1","1","4","2","3","4","3",,,"3",
"2012","AT",83405,"6","2012","10",,"3",,"2","2","2","1","1","2","1","1","6","1200","2",,"1","2","2","2","1","1","2","2","1","215",,"485",,"1","1",66990,66042,63575,63575,1,426,0,2380,0,0,0,0,8443,0,0,0,0,0,949,"2","100","1","1","1","1","1","4","4","4","4","1","3",,"2",
"2012","AT",83910,"4","2012","15",,"3",,"1","1","1","1","1","3","1","1","5","2000","2","1","2","2","2","2","4","5","5","2","1","360",,"326.9",,"1","1",39687,15052,14907,14907,1,0,0,1,0,0,3,0,0,0,0,0,0,0,24636,"2","57","1","1","1","1","2","4","3","4","2","4","3","4","3",
"2012","AT",84154,"3","2012","22","3","3",,"1","1","1","1","1","1","1","1","4","2350","2","2","2","2","2","2","4","5","7","2","1",,"1000","479.84",,"1","1",121899,107233,65883,65883,1,4988,0,38412,0,0,0,0,0,0,0,0,0,0,14666,"2","67","1","1","1","1","2","3","4","4","3","3","4",,"3",
"2012","AT",84175,"5","2012","18","3","3",,"1","1","1","1","1","1","1","1","3","1800","2",,"2","2","2","2","4","1","1","1","1","351","600","347.47",,"1","1",65680,46086,46086,46086,1,3883,0,0,0,0,0,0,5,0,0,0,0,0,19594,"2","90","1","1","1","1","1","3","4","4","2","2","4",,"3",
"2012","AT",84993,"3","2012","11",,"3",,"1","1","1","1","1","1","1","3","4","1650","2","2","2","2","2","2","1","5","4","2","1",,"800","765.08",,"1","1",95866,27419,27419,27419,1,0,0,0,0,0,0,0,10540,0,0,0,0,0,68447,"2","70","1","1","1","1","1","3","4","3","3",,"3",,"1",
"2012","AT",85197,"4","2012","20",,"3",,"1","1","1","1","1","1","1","1","3","2000","3",,"2","2","1","1","1","1","4","1","2","599","600","421.3",,"1","1",54046,47235,41284,2077,1,754,0,5951,0,0,0,0,66,3800,0,0,0,0,6810,"2","60","1","1","1","1","1","3","3","4","4","4","3",,"3",
"2012","AT",85210,"6","2012","15","3","3",,"1","1","1","1","1","2","2","1","3","1500","2",,"2","2","2","2","3","3","2","2","1",,,"550.6",,"1","3",134304,114760,106070,68027,1,5115,0,4,0,0,0,0,0,0,0,0,1769,0,17775,"2","180","1","1","1","1","1","2","4","4","4","4","2",,"2",
"2012","AT",85363,"4","2012","40","3","3",,"2","1","1","1","1","3","1","1","4","1000","2",,"2","1","2","1","1","2","4","2","1","450",,"473.44",,"1","1",19134,19102,16273,-32,1,2919,0,9,0,0,0,0,0,3526,0,0,0,0,32,"2","130","1","1","1","1","1","3","3","4","4","3","3",,"3",
"2012","AT",85928,"5","2012","16",,"3",,"1","1","1","1","1","1","1","1","4","800","2",,"2","2","2","2","3","2","6","2","1","465","540","476.6",,"1","1",51306,40906,38476,38476,1,6052,0,0,0,0,0,0,4560,0,0,0,0,0,10400,"2","40","1","1","2","1","1","3","3","4","4","3","4",,"3",
"2012","AT",86308,"3","2012","15","3","3",,"1","1","1","1","1","1","1","1","4","1150","3",,"2","1","2","1","5","4","3","2","1",,"1000","435.6",,"1","1",69880,52872,52696,-17007,1,0,0,177,0,0,0,0,0,0,0,0,0,0,17007,"2","85","1","1","1","1","1","4","3","3","3","3","4",,"3",
"2012","AT",86404,"7","2012","15","3","3","3","2","1","1","1","1","1","1","1","5","3000","2",,"2","2","2","2","4","2","4","2","1",,,"494.34","66.6666666666667","1","1",41391,28371,23634,23634,1,0,0,4737,0,0,0,0,380,0,0,0,0,0,13020,"2","28","1","1","1","2","1","4","1","3","2","4","3",,"2",
"2012","AT",86853,"6","2012","13",,"3",,"1","1","1","1","1","1","1","1","4",,"2",,"2","2","2","2","3","2","3","2","1","561",,"482.23",,"1","1",126963,112982,112571,112571,1,6886,0,0,0,0,0,0,150,0,0,0,0,0,13981,"2","59","1","1","1","2","1","4","4","3","3",,"4",,"3",
"2012","AT",87264,"5","2012","26","3","3",,"2","1","1","1","2","1","1","1","3","1500","1",,"2","2","1","1","1","3","2","2","1","414",,"202.38",,"1","1",82954,61390,61159,61159,1,0,0,231,0,0,0,0,0,0,0,0,0,0,21564,"2","90","1","1","1","2","2","4","4","4","3","4","3",,"3",
"2012","AT",87383,"4","2012","11",,"3",,"1","1","1","1","1","1","1","1","3","3000","2",,"2","2","1","1","4","1","5","2","1","490",,"341.01",,"1","1",107253,91757,87617,48394,1,0,0,4139,0,0,0,0,207,0,0,0,0,0,15496,"2","90","1","1","1","1","1","4","4","4","1","4","2",,"3",
"2012","AT",87632,"4","2012","16",,"3",,"1","1","1","1","3","1","1","2","4","1300","2",,"2","2","2","2","4","3","4","2","2","300","800","2024.85","0","1","1",39285,-23789,-25900,-25900,1,0,0,0,0,0,0,6864,2363,0,0,0,0,0,63074,"2","135","1","1","1","1","1","2","4","4","3","3","4",,"3",
"2012","AT",88067,"3","2012","18","3","3","3","1","1","1","1","1","1","1","1","5","3000","2",,"2","2","2","2","1","1","2","1","1","370","1300","531.28",,"1","1",89202,78185,74328,74328,1,288,0,3066,0,0,408,0,0,0,0,0,0,0,11016,"2","210","1","1","1","1","1","3","3","4","3","3","2","3","3",
